"","FTR.Close","UBSI.Close","INO.Close","GRPN.Close","FFIN.Close","GOOG.Close","ONCY.Close","ARWR.Close","COST.Close","AAL.Close","CSSEP.Close","MSFT.Close","DLTR.Close","KGJI.Close","AMZN.Close","ROST.Close","TMUS.Close","PBYI.Close","NFLX.Close","HOFT.Close","SDC.Close","RRGB.Close","JBLU.Close"
"1708",65.699997,29.84,7.6,11.01,15.0375,436.419189,26.6,8.19,116.260002,20.58,NA,34.450001,58.860001,1.69,310.700012,36.490002,26.48,43.98,46.337143,16.030001,NA,73.129997,6.98
"1709",65.550003,29.48,7.6,11.18,15,439.358185,26.695,8.08,115.360001,20.5,NA,34.490002,58.48,1.86,306.399994,36.244999,26.190001,42.619999,45.955715,15.38,NA,72.639999,6.89
"1710",66.150002,29.75,8.2,11.45,15.35,447.338257,27.17,8.11,117.360001,20.620001,NA,34.639999,59.060001,1.82,310.48999,36.93,26.860001,44.740002,46.125713,15.18,NA,72.139999,7.04
"1711",66.599998,29.85,8.52,10.67,15.3125,442.735504,27.075001,8.16,118.260002,21,NA,34.919998,58.990002,2.13,310.769989,36.860001,27.440001,46.880001,47.157143,15.37,NA,72.769997,7.28
"1712",67.050003,29.870001,8.36,10.65,15.45,503.816559,28.025,7.87,117.639999,21.139999,NA,34.959999,59.240002,1.98,328.929993,37.150002,27.690001,44.959999,47.642857,15.71,NA,74.879997,7.28
"1713",66.900002,29.879999,8.48,10.6,15.425,499.776703,27.549999,8.85,117.379997,21.219999,NA,34.990002,59.610001,1.94,326.440002,37.25,27.360001,44.189999,50.712856,15.87,NA,73.900002,7.27
"1714",67.199997,30.049999,8.64,9.87,15.4025,501.619812,27.455,7.99,117.809998,21.950001,NA,34.580002,59.470001,2.01,332.540009,37.355,27.469999,42.41,46.074287,16.43,NA,73.519997,7.34
"1715",66.300003,30.15,8.36,9.7,15.48,513.779236,27.075001,7.98,117.160004,21.4,NA,33.759998,59.369999,1.98,326.76001,37.84,27.4,41.209999,47.177143,16.459999,NA,73.279999,7.39
"1716",66.300003,30.129999,7.92,9.65,15.5675,510.860168,26.219999,8.01,116.239998,22.67,NA,33.720001,59.619999,2,332.209991,37.650002,27.58,44.990002,47.317142,16.51,NA,74.110001,7.6
"1717",67.199997,30.200001,8,9.8,15.575,505.704498,26.41,7.99,116.440002,22.15,NA,35.73,59.700001,1.92,363.390015,37.935001,27.559999,44.080002,46.861427,16.549999,NA,73.949997,7.58
"1718",67.349998,30.26,7.8,9.36,15.6125,505.604858,26.125,7.66,117.349998,22.01,NA,35.57,59.23,1.93,358.160004,38.064999,27.440001,43.43,44.857143,16.85,NA,72.879997,7.53
"1719",67.349998,30.290001,7.76,9.44,15.5725,516.185181,26.790001,7.65,118.75,22.370001,NA,35.52,59.150002,1.86,362.700012,38.380001,27.700001,42.419998,46.757141,16.719999,NA,73.779999,7.24
"1720",66.449997,30.35,7.16,9.14,15.5575,513.286072,26.219999,6.95,117.760002,22.58,NA,35.540001,58.57,1.9,361.079987,38.580002,27.82,39.110001,45.44857,16.030001,NA,73.57,7.21
"1721",66.150002,29.58,6.92,9.14,15.3775,513.365784,25.365,7,118,21.969999,NA,35.41,58.400002,2.02,364.029999,38.674999,27.73,38.310001,46.068573,15.8,NA,76.18,7.09
"1722",66.75,29.440001,7,9.93,15.3075,511.602386,24.889999,7.1,119.620003,22.440001,NA,35.529999,58.169998,1.94,359,38.814999,27.889999,39.82,47.03857,15.15,NA,75.5,7.27
"1723",66.900002,29.6,7.6,10.57,15.3475,511.13913,24.795,7.36,120.339996,22.709999,NA,35.939999,57.959999,1.95,358.73999,38.68,28.34,39.790001,48.228573,15.1,NA,76.760002,7.55
"1724",67.199997,29.629999,7.6,10.28,15.235,508.852692,24.32,7.13,120.129997,22.68,NA,36.639999,58.5,1.96,358.890015,38.790001,28.120001,41.509998,48.785713,15.14,NA,84.199997,7.52
"1725",70.800003,29.809999,7.4,10.01,15.4325,509.465393,24.129999,7,124.07,22.4,NA,38.18,58.720001,1.83,356.179993,38.869999,28.030001,39.759998,47.947144,15.42,NA,82.830002,7.64
"1726",69.599998,29.58,7.12,9.5,15.145,502.093018,23.18,7.03,122.779999,22.08,NA,37.5,57.91,1.92,343.559998,38.459999,26.559999,39.32,46.694286,15.11,NA,79.300003,7.51
"1727",70.349998,30.790001,7.56,10.11,15.6125,506.11795,23.18,7.36,122.779999,23.209999,NA,37.779999,58.66,1.93,350.309998,39.044998,27.68,38.290001,47.842857,15.9,NA,80.199997,7.71
"1728",70.800003,30.4,7.56,9.99,15.4525,503.408112,23.75,7.56,123.019997,23.27,NA,37.59,59.060001,1.95,354.380005,39.25,26.969999,36.849998,48.272858,16.25,NA,79.519997,7.69
"1729",70.5,30.34,7,10.28,15.285,504.000885,23.465,7.14,122.449997,23.52,NA,37.360001,59.290001,1.87,349.529999,39.384998,26.09,36.16,47.675713,16.24,NA,79.879997,8.16
"1730",71.699997,30.68,7.48,10.3,15.4825,514.307251,22.799999,7.12,123.169998,23.309999,NA,38.16,59.619999,1.92,356.220001,40.029999,26.049999,41.939999,47.897144,16.42,NA,80.029999,8.68
"1731",72.300003,30.719999,8.04,10.72,15.4075,515.682068,22.23,7.11,123.739998,23.66,NA,38.02,59.810001,1.89,367.399994,40.544998,25.5,40.27,48.938572,16.639999,NA,79.480003,8.65
"1732",73.5,30.4,8,10.71,15.395,514.85022,23.655001,7.42,124.290001,23.889999,NA,37.84,59.91,1.89,369.170013,40.82,26.049999,42.860001,49.965714,16.780001,NA,81.150002,8.78
"1733",73.5,30.41,7.6,10.41,15.4475,513.848938,22.99,7.14,123.309998,24.4,NA,37.200001,59.540001,1.89,366.179993,40.435001,25.99,41.5,48.824287,16.74,NA,79.980003,8.7
"1734",74.699997,30.389999,7.68,9.82,15.345,510.685822,23.844999,7.15,123.629997,24.23,NA,36.740002,59.310001,1.79,364.940002,40.474998,26.1,41.93,48.184284,16.85,NA,79.550003,8.75
"1735",72.599998,30.4,8.12,9.22,15.445,509.246216,23.940001,7.21,122.760002,24.059999,NA,37.080002,58.919998,1.61,362.570007,40.66,26.360001,42.099998,48.502857,17.120001,NA,77.889999,8.78
"1736",72,31.139999,8.32,9.53,15.7125,515.104248,18.24,7.36,123.889999,23.99,NA,37.400002,56.279999,1.66,368.920013,40.130001,26.780001,45.049999,49.785713,17.59,NA,80.290001,8.89
"1737",70.5,31.43,8.56,9.12,16.047501,514.018311,16.719999,7.44,125.209999,24.27,NA,37.57,56.860001,1.8,372.309998,37.834999,26.43,46.16,49.692856,17.280001,NA,80.110001,9.09
"1738",70.050003,31.719999,8.64,9.07,16.25,521.012146,15.96,7.42,125.169998,24.24,NA,37.639999,56.549999,1.86,376.640015,37.755001,26.120001,48.290001,50.034286,17.1,NA,79.279999,8.94
"1739",69.599998,32.02,8.52,9.19,16.4475,527.228821,15.96,7.52,125.18,23.809999,NA,37.349998,56.189999,1.85,381.369995,38.345001,26.34,49.25,50.742859,17.1,NA,80.080002,8.73
"1740",70.349998,32.360001,8.6,9.1,16.565001,529.570068,17.764999,7.69,125.379997,23.98,NA,37.599998,55.830002,1.79,386.709991,38.34,26.059999,48.869999,51.784286,17.030001,NA,79.989998,9
"1741",70.199997,32.450001,8.4,9.05,16.594999,527.816589,17.575001,8.23,125.43,23.48,NA,38.130001,55.650002,1.78,393.619995,38.23,26.01,49.790001,52.257141,17.08,NA,79.709999,8.89
"1742",69.300003,32.080002,8.52,8.75,16.4125,525.271179,16.434999,9.01,123.690002,23.040001,NA,38.450001,55.490002,1.72,392.299988,37.345001,26.49,47.529999,51.988571,15.86,NA,75.68,8.75
"1743",69.75,31.82,8.48,9.09,16.1775,524.663452,16.34,9.08,123.82,22.389999,NA,38.310001,55.240002,1.73,384.660004,36.625,26.98,46.950001,51.848572,16.01,NA,75.269997,8.56
"1744",69.599998,31.92,8.4,9.09,16.055,527.114258,16.15,8.98,122.970001,21.870001,NA,38.939999,54.900002,1.84,385.959991,36.34,26.92,46.209999,50.895714,16,NA,75.809998,8.41
"1745",66.449997,31.879999,8.16,9.09,16.129999,526.695801,15.39,8.7,120.949997,22.35,NA,38,55.25,1.81,384.48999,36.125,26.299999,77.699997,51.151428,16.040001,NA,75.550003,8.32
"1746",68.400002,32.200001,7.92,9.09,16.3325,532.937439,16.055,8.16,122.059998,22.549999,NA,38.360001,55.169998,1.81,386.950012,36.07,26.33,86.75,50.634285,16.620001,NA,76.339996,8.29
"1747",68.550003,32.049999,7.92,9.62,16.209999,537.057007,15.675,8.28,121.660004,24.6,NA,38.709999,55.279999,1.79,384.890015,35.939999,26.610001,88.68,50.810001,16.540001,NA,75.470001,8.37
"1748",69.150002,31.48,7.72,10.04,15.96,540.30481,15.58,7.6,120.040001,24.879999,NA,38.110001,55.639999,1.72,387.779999,35.735001,26.26,83.339996,51.871429,16.1,NA,73.440002,8.3
"1749",67.949997,31.1,7.8,10.14,15.6575,536.633545,15.675,7.67,118.57,25.99,NA,37.610001,55.900002,1.66,382.190002,35.195,26.059999,80.889999,51.997143,16.049999,NA,72.199997,8.36
"1750",66.75,31.25,7.8,10.4,15.6725,532.982239,14.535,7.92,118.220001,25.450001,NA,37.220001,55.740002,1.74,381.25,35.310001,25.440001,85.669998,53.332859,16.190001,NA,72.5,8.77
"1751",66.599998,31.32,7.92,10.24,15.655,528.414368,15.105,8.1,117.910004,26.23,NA,36.689999,55.720001,1.67,384.23999,35.869999,27.639999,86.919998,52.709999,16.32,NA,71.790001,8.75
"1752",66,31.389999,8.16,10.36,15.9825,534.486633,14.44,8.74,118,26.610001,NA,36.889999,56.110001,1.69,388.970001,36.305,26.389999,89.169998,52.330002,16.59,NA,72.459999,8.8
"1753",71.699997,31.139999,8.44,10.67,15.7825,532.932434,15.105,8.75,117.550003,26.1,NA,36.52,55.709999,1.66,387.649994,35.985001,26.68,99.849998,53.552856,16.99,NA,71.339996,8.49
"1754",70.5,31.700001,8.6,11.27,16.184999,540.349609,16.055,9.14,118.5,26.23,NA,36.580002,55.82,1.65,395.959991,36.685001,27.25,99.550003,53.748573,17.700001,NA,72.809998,8.55
"1755",70.949997,31.360001,8.52,11.65,15.9725,541.081909,15.485,9.39,117.989998,26.120001,NA,36.25,55.299999,1.56,395.190002,36.66,29.610001,100.300003,53.82,17.200001,NA,71.5,8.47
"1756",70.349998,31.66,8.6,11.68,16.2075,548.255005,15.865,9.93,118.529999,26.33,NA,36.799999,55.450001,1.8,402.200012,37.009998,31,101.389999,53.667141,17.200001,NA,75.410004,8.57
"1757",70.349998,32.07,9.6,11.82,16.5825,555.467957,15.295,10.71,118.690002,26.18,NA,36.619999,55.990002,1.64,402.920013,36.974998,31.860001,102.669998,54.368572,17.18,NA,76.199997,8.55
"1758",70.5,32.119999,9.88,11.84,16.555,553.844055,15.485,10.84,118.690002,26.25,NA,37.080002,56.400002,1.7,399.200012,36.994999,32.189999,110.099998,54.055714,17.200001,NA,76.290001,8.64
"1759",70.5,31.799999,11.88,11.99,16.635,556.643555,15.58,11.07,118.629997,26.129999,NA,37.439999,56.580002,1.68,404.390015,37.25,32.93,106.459999,53.847141,17.17,NA,76.040001,8.58
"1760",70.5,31.889999,11.32,11.71,16.612499,557.111816,15.39,10.92,118.529999,24.940001,NA,37.290001,56.290001,1.72,398.079987,36.875,33.310001,103.839996,52.5,17.059999,NA,75.209999,8.43
"1761",70.5,31.620001,11.36,11.33,16.547501,552.658508,14.63,10.7,118.769997,24.780001,NA,37.290001,56.349998,1.66,393.369995,37.174999,33.049999,102.959999,52.427143,16.870001,NA,74.989998,8.47
"1762",69.75,31.450001,11.6,11.77,16.5275,558.262512,14.725,10.85,119.019997,25.25,NA,37.41,56.419998,1.68,398.790009,37.465,33.639999,103.529999,52.595715,16.68,NA,73.540001,8.54
"1763",70.050003,31.059999,11.48,11.85,16.192499,554.481689,14.82,10.31,117.809998,25.360001,NA,37.16,56.400002,1.72,397.970001,37.134998,33.369999,102.059998,51.831429,16.35,NA,71.209999,8.6
"1764",70.5,31.120001,10,12.08,16.344999,550.436829,15.39,10.17,117.290001,26.540001,NA,36.91,56.57,1.76,396.440002,37.165001,32.279999,104.110001,51.871429,16.459999,NA,69.099998,9.05
"1765",71.25,30.540001,10,11.89,16.127501,556.573853,15.675,9.92,116.400002,27.030001,NA,36.130001,56.759998,1.78,393.630005,37.09,33.48,102.459999,51.367142,16.049999,NA,69.160004,8.66
"1766",70.800003,30.74,10,11.88,16.295,567.303589,15.39,10.01,115.860001,26.91,NA,36.41,56.59,1.85,398.029999,36.884998,33.220001,102.940002,48.5,16.370001,NA,71.629997,8.68
"1767",71.25,30.41,9.92,11.78,16.365,568.484192,15.295,10.67,114.050003,27.629999,NA,35.759998,56.639999,1.77,401.920013,36.849998,33.310001,109.160004,48.712856,16.16,NA,71.050003,9
"1768",70.050003,30.209999,9.84,11.44,16.469999,563.009705,15.295,11.5,118.510002,29.42,NA,35.529999,56.43,1.77,401.01001,37.325001,33.029999,110.510002,48.150002,15.99,NA,68.989998,8.83
"1769",70.949997,30.18,10.56,11.56,16.352501,562.979797,15.77,12.1,117.849998,29.35,NA,36.040001,55.889999,1.85,397.660004,37.325001,33.02,116.459999,47.44857,16.01,NA,67.120003,9.1
"1770",70.5,29.77,10.16,10.98,16.285,559.39325,17.195,12.32,114.769997,28.65,NA,34.98,55.130001,1.75,390.980011,36.645,32.490002,112.260002,48.115715,16.030001,NA,66,8.96
"1771",71.550003,29.67,9.8,11.41,16.275,572.553955,16.245001,12.84,116.230003,28.870001,NA,35.779999,55.27,1.76,397.540009,36.599998,32.939999,118.080002,48.279999,16.379999,NA,67.279999,9.11
"1772",71.400002,29.73,9.76,11.04,16.1675,572.165405,15.675,13,116.239998,28.84,NA,36.759998,55.189999,1.82,395.869995,36.384998,32.529999,117.540001,47.197144,16.35,NA,67.440002,8.98
"1773",73.199997,29.790001,9.92,10.98,16,575.951172,15.96,12.66,115.559998,29.34,NA,36.889999,54.610001,1.77,395.799988,36.040001,32.599998,121.959999,47.382858,16.700001,NA,66.339996,9
"1774",72.449997,29.950001,10.24,10.84,16.16,573.116821,15.96,12.31,116.290001,30.02,NA,36.380001,54.32,1.77,399.609985,35.695,32.509998,125.809998,47.148571,16,NA,64.629997,8.94
"1775",72.900002,30.24,10,10.95,16.4925,579.677246,15.96,11.98,114.93,30.66,NA,36.169998,53.549999,1.83,407.049988,35.209999,33.169998,139.919998,46.958572,16.200001,NA,65.669998,9.07
"1776",73.949997,30.35,9.8,10.75,16.5725,580.334778,16.625,11.99,113.75,31.200001,NA,35.93,53.139999,1.91,404.540009,34.630001,33.439999,129.940002,47.675713,16.5,NA,66.260002,9.37
"1777",73.800003,29.93,10.12,10.64,16.3325,577.883972,17.67,11.7,112.800003,31.35,NA,36.060001,52.560001,1.93,399.869995,34.244999,32.740002,126.519997,55.531429,16.35,NA,65.57,9.23
"1778",72,29.639999,10.16,10.28,16.252501,559.81665,17.195,11.72,112.129997,30.4,NA,36.810001,51.669998,1.83,387.600006,33.915001,31.68,127.220001,55.154285,16.01,NA,64.919998,8.86
"1779",73.199997,29.49,9.96,10,15.9725,548.558838,16.055,12.03,113.080002,30.18,NA,36.029999,51.07,1.91,386.279999,34.139999,31.82,122.82,54.46143,16.01,NA,64.260002,8.64
"1780",73.650002,29.889999,10.12,10.52,15.845,559.408203,16.434999,13.66,114.379997,31.959999,NA,36.27,51.110001,1.91,394.429993,33.884998,32.310001,125.18,58.110001,15.8,NA,64.529999,8.74
"1781",72.300003,29.299999,10.12,10.43,15.455,551.39325,15.96,14.3,112.230003,32.98,NA,36.66,50.57,1.87,384.200012,33.830002,31.049999,125.190002,57.202858,15.76,NA,62.099998,8.5
"1782",71.849998,30.120001,10.52,10.88,15.6375,565.575073,15.675,15.3,112.730003,33.799999,NA,36.860001,51.060001,1.87,403.01001,33.98,30.73,124.239998,57.810001,15.99,NA,63.490002,8.99
"1783",70.199997,29.889999,10.32,10.46,15.2925,588.279968,14.915,15.34,112.360001,33.549999,NA,37.84,50.52,1.91,358.690002,33.955002,30.57,118.209999,58.475716,15.15,NA,64.43,8.76
"1784",66.300003,29.200001,9.96,10.24,14.7475,564.598755,14.44,15.07,110.18,33.959999,NA,36.48,49.68,1.86,346.149994,32.965,29.530001,110.379997,57.76857,14.93,NA,62.169998,8.58
"1785",67.949997,29.23,10,10.51,14.9,566.954895,14.535,14.6,110.889999,34.049999,NA,36.349998,50.009998,1.86,347.950012,32.889999,30.129999,115.160004,57.987144,15.1,NA,62.709999,8.72
"1786",66.900002,29.17,10.04,10.46,14.725,569.465515,13.87,14.46,110.510002,33.799999,NA,35.82,49.810001,1.81,346.450012,33.145,31.75,106.120003,57.774284,15.01,NA,62.27,8.61
"1787",68.400002,29.41,10.08,10.37,14.78,577.814209,13.965,14.54,114.260002,34.66,NA,36.18,50.889999,1.78,354.589996,34.654999,29.549999,103.699997,58.272858,14.83,NA,64.830002,8.7
"1788",68.099998,29.709999,10.28,10.87,14.745,586.521545,14.915,17.25,114.040001,35.669998,NA,36.560001,51.389999,1.75,361.079987,34.68,30.43,122.589996,61.425713,14.96,NA,66.599998,8.69
"1789",67.949997,29.6,10.92,11.08,14.7575,584.274963,15.105,17.99,113.849998,35.580002,NA,36.799999,51.330002,1.75,360.869995,34.564999,30.07,125.269997,61.491428,14.95,NA,75.260002,8.49
"1790",68.699997,29.809999,11.48,10.4,14.8875,592.867798,15.105,18.83,114.989998,35.130001,NA,37.169998,51.580002,1.79,361.790009,34.764999,30.309999,125.75,61.998573,14.98,NA,73.739998,8.5
"1791",69,29.639999,10.52,10.49,14.835,591.129272,15.2,19.15,114.809998,34.689999,NA,37.470001,51.93,1.75,349.25,34.580002,30.700001,126.669998,61.275715,15.08,NA,72.010002,8.46
"1792",69.150002,29.59,10.92,10.76,14.9075,597.709656,15.58,19.74,115.809998,35.029999,NA,37.610001,51.84,1.72,357.200012,34.790001,30.889999,129.25,62.364285,15.49,NA,73.650002,8.51
"1793",70.199997,29.67,11,10.51,14.89,599.154236,16.055,18.99,116.099998,34.41,NA,37.619999,51.919998,1.77,357.350006,34.709999,31.290001,123.589996,62.215714,15.4,NA,73.510002,8.54
"1794",70.349998,29.75,11.4,10.26,14.9625,603.179138,16.15,18.950001,115.360001,34.310001,NA,37.419998,52.290001,1.75,353.649994,34.16,31.200001,124.989998,62.407143,15.39,NA,73.129997,8.42
"1795",70.199997,28.57,11.24,10.02,14.46,598.92511,15.675,21.09,114.910004,34.59,NA,37.509998,52.189999,1.79,347.380005,33.900002,31.25,119.370003,61.175713,15.17,NA,71.989998,8.42
"1796",70.949997,28.48,11.6,10.28,14.4775,599.806763,15.77,21.9,115.059998,35.66,NA,37.75,51.52,1.8,349.799988,33.825001,31.57,119.360001,62.135715,15.17,NA,73.870003,8.69
"1797",69.449997,28.43,12.88,8.03,14.565,599.6474,16.15,22.450001,113.190002,36.169998,NA,37.98,51.970001,1.79,346.76001,33.724998,32.029999,129.259995,61.747143,14.55,NA,73.389999,8.95
"1798",68.849998,28.889999,14.88,7.78,14.845,603.991089,15.96,22.4,113.940002,36.650002,NA,37.689999,52.330002,1.81,351.779999,34.634998,32.310001,129.940002,63.857143,14.53,NA,75.959999,8.97
"1799",76.199997,28.889999,14.24,8.41,14.795,607.722107,16.434999,21.23,115.459999,37,NA,37.540001,52.68,1.81,358.320007,35.02,30.469999,128.979996,64.718575,14.49,NA,76.580002,9.05
"1800",74.099998,29.209999,14.92,8.26,15.005,607.806763,16.434999,21.940001,115.879997,36.75,NA,37.470001,55.290001,1.83,359.799988,35.845001,30.33,125.449997,64.112854,14.56,NA,77.209999,9.05
"1801",74.849998,29.43,13.68,8.52,14.9975,607.328613,15.96,20.889999,116.220001,36.560001,NA,37.860001,54.66,1.78,360.130005,36.154999,30.9,128.169998,64.604286,15.17,NA,77.839996,9
"1802",73.199997,29.43,13.16,8.31,15.12,605.555237,16.34,19.440001,116.800003,36.93,NA,38.310001,54.77,1.74,362.100006,36.400002,30.5,116.260002,63.66143,15.1,NA,77.93,8.83
"1803",73.5,28.99,14.2,8.45,15.0275,599.099426,16.34,20.08,115.75,36.099998,NA,37.779999,54.720001,1.65,359.779999,36.145,30.5,114.019997,63.655716,14.83,NA,76.730003,8.62
"1804",73.650002,30.01,14.08,8.68,15.575,605.186584,16.719999,21.139999,116.650002,37.34,NA,38.41,54.630001,1.68,363.899994,36.224998,31.790001,119.349998,64.997147,15.05,NA,77.349998,8.62
"1805",72.300003,30.01,14.32,8.57,15.5525,606.855347,17.1,26.309999,116.470001,37.860001,NA,38.110001,54.009998,1.77,372.369995,35.974998,31.82,120.120003,64.785713,14.98,NA,74.290001,8.76
"1806",73.050003,29.98,14.04,8.52,15.745,607.527832,16.719999,25.290001,113.260002,38.810001,NA,38.150002,54.110001,1.8,372.160004,35.875,31.309999,114.089996,64.358574,15,NA,73.949997,9
"1807",73.650002,30.290001,13.6,8.6,15.8925,605.126831,16.530001,24.68,113.5,39.02,NA,37.900002,54.330002,1.82,372.059998,36.025002,30.790001,112.330002,64.052856,14.84,NA,73.629997,9.03
"1808",72.300003,30.309999,14.08,8.38,15.9125,603.522827,16.15,26.57,114.589996,38.959999,NA,37.82,54.290001,1.79,370.529999,36.18,30.969999,112.860001,62.849998,14.66,NA,71.900002,8.87
"1809",73.5,30.5,14.04,8.27,15.6475,597.754456,15.58,25.27,114.709999,38.080002,NA,38.02,54.43,1.77,368.820007,36.125,31.43,108.709999,62.497143,14.69,NA,70.790001,8.73
"1810",72.150002,30.35,14.04,8.6,15.3225,601.395813,15.77,25.16,115.209999,37.560001,NA,38.27,54.959999,1.76,370.640015,36.189999,31.620001,114.040001,62.368572,14.9,NA,72.779999,8.75
"1811",74.099998,30.52,13.76,8.24,15.17,592.309875,15.58,23.059999,114.410004,36.740002,NA,37.889999,54.209999,1.85,371.51001,36.150002,31.42,110.43,61.437141,14.78,NA,70.639999,8.81
"1812",74.849998,30.790001,14,8.36,15.0225,584.210266,16.15,23.02,113.449997,36.34,NA,37.700001,53.919998,1.83,373.73999,36.334999,31.32,114.860001,60.64143,14.97,NA,72.110001,8.68
"1813",75.599998,31.209999,13.68,8.34,15.345,593.824219,16.434999,22.67,113.459999,37.700001,NA,38.049999,53.68,1.76,375.040009,37.044998,30.709999,112.800003,60.388573,15.1,NA,73.300003,8.88
"1814",77.699997,31.01,13.72,8.38,15.495,603.368408,16.625,24.110001,113.849998,37.349998,NA,39.549999,53.66,1.72,378.769989,36.625,31.200001,121.309998,60.035713,15.13,NA,74.089996,8.84
"1815",78.449997,30.950001,15.28,8.2,15.6025,597.385864,17.004999,23.52,112.849998,37.080002,NA,39.27,53.27,1.7,373.230011,36.330002,31.110001,122.059998,60.012856,15.43,NA,73.279999,8.69
"1816",80.550003,31.469999,15.2,8.4,16.01,596.344727,17.860001,23.809999,113.160004,36.560001,NA,40.330002,53.32,1.63,368.970001,36.384998,32.169998,119.5,60.610001,15.49,NA,73.379997,8.72
"1817",81.150002,31.6,14.76,8.29,15.8225,589.311096,18.24,20.700001,113.830002,36.110001,NA,40.16,52.75,1.73,360.619995,36.485001,32.709999,113.879997,57.998573,15.35,NA,72.699997,8.51
"1818",81.449997,31.4,14.04,8.1,15.7675,576.802979,17.195,17.370001,113.370003,36.799999,NA,40.5,52.290001,1.64,351.850006,36.645,32.700001,106.800003,54.128571,15.65,NA,69.830002,8.53
"1819",81.150002,31.110001,12.92,8.07,15.815,577.196533,16.434999,17.219999,113.93,37.900002,NA,40.34,51.91,1.61,354.709991,35.834999,32.700001,111.449997,52.977142,15.54,NA,71.279999,8.54
"1820",81.300003,30.68,12.92,7.88,15.5175,563.87146,16.245001,16.365,112.489998,36.700001,NA,39.790001,52.029999,1.62,343.410004,35.605,32.009998,107.389999,53.182858,15.41,NA,71.449997,8.45
"1821",83.099998,29.959999,14.56,7.92,15.25,556.930969,17.1,16.33,112.029999,35.77,NA,39.360001,51.830002,1.62,338.470001,35.705002,32.299999,113,52.025715,15.44,NA,71.099998,8.32
"1822",84.300003,29.940001,13.12,7.85,15.15,558.456787,16.530001,15.62,111.660004,35.389999,NA,40.299999,52.150002,1.61,338.290009,36.049999,32.599998,103.959999,51.267143,15.74,NA,71.379997,8.42
"1823",85.650002,30.620001,13.32,7.84,15.4475,555.445007,17.195,16.42,111.68,36.599998,NA,40.990002,52.18,1.65,336.369995,35.785,33.029999,104.139999,50.290001,15.66,NA,71.68,8.69
"1824",84,31.200001,13.96,8.14,15.83,565.607117,17.67,18.280001,111.860001,37.939999,NA,41.419998,52.470001,1.62,342.98999,36.450001,33.48,112.360001,52.098572,16.030001,NA,73.379997,8.94
"1825",83.849998,31.190001,13.88,8.14,15.77,565.447571,18.905001,17.969999,111.550003,37.709999,NA,41.349998,52.82,1.64,341.959991,36.75,33.490002,108.75,51.84,15.85,NA,72.82,9.08
"1826",85.349998,31.1,13.32,7.98,15.7775,568.180054,17.385,17.17,111.699997,37.34,NA,41.009998,52.759998,1.63,333.619995,36.709999,33.25,104.790001,50.669998,15.71,NA,74.050003,9.01
"1827",83.25,30.719999,12.56,7.84,15.27,541.652893,17.195,16.209999,110.650002,36.560001,NA,39.869999,52.110001,1.56,323,36.189999,32.459999,106.410004,48.187141,15.73,NA,72.730003,8.76
"1828",82.949997,30.58,11.84,7.45,15.0975,536.676575,16.91,16.73,110.790001,35.779999,NA,39.799999,50.939999,1.35,317.76001,35.384998,30.76,86.940002,48.285713,15.7,NA,69.370003,8.8
"1829",83.25,30.59,11.2,7.37,15.0925,553.380676,16.530001,16.389999,112.660004,35.98,NA,39.82,50.889999,1.17,327.070007,35.825001,31.18,80.860001,49.841427,15.67,NA,69.720001,8.75
"1830",82.349998,30.26,12.52,7.42,15,562.595398,16.91,16.91,113.050003,36.900002,NA,40.470001,52.130001,1.19,331.809998,35.720001,31.709999,87.889999,50.432858,15.83,NA,72.129997,8.99
"1831",81.599998,29.870001,12,7.06,14.5775,539.468872,16.434999,15.87,112.080002,35.290001,NA,39.360001,50.810001,1.15,317.109985,34.93,30.85,81.470001,47.818573,15.54,NA,69.959999,8.7
"1832",81.449997,29.74,11.56,6.95,14.505,529.147217,15.77,13.13,112.080002,33.68,NA,39.209999,50.740002,1.17,311.730011,34.525002,30.01,76.169998,46.672855,15.09,NA,67.839996,8.43
"1833",83.699997,29.690001,10.68,6.94,14.6075,531.061951,15.105,12.49,112.559998,33.369999,NA,39.18,50.939999,1.19,315.910004,34.634998,29.74,74.150002,47.368572,14.66,NA,67.279999,8.22
"1834",84.75,29.690001,10.4,7.08,14.525,534.971252,14.25,11.42,112.059998,33.720001,NA,39.75,50.73,1.16,316.079987,34.57,29.190001,72.260002,46.610001,14.1,NA,67.720001,8.31
"1835",87.900002,29.809999,10.68,7.1,14.51,555.016174,15.2,12.39,113.489998,35.509998,NA,40.400002,50.689999,1.16,323.679993,34.695,29.75,72.849998,47.344284,14.05,NA,68.029999,8.8
"1836",88.349998,30.33,10.08,7.41,14.6,534.632141,15.105,12.77,113.5,35.400002,NA,40.009998,51.09,1.19,324.910004,34.494999,30.4,73.370003,49.39143,14,NA,67.879997,8.62
"1837",88.5,30.379999,10.28,7.41,14.7925,527.172668,14.915,13.14,114.099998,35.669998,NA,39.939999,50.669998,1.17,330.869995,34.514999,30.48,76.379997,49.784286,14,NA,66.839996,8.76
"1838",88.199997,30.370001,10.6,7.63,15.0975,533.345703,14.63,13.52,113.559998,36.16,NA,39.990002,51.360001,1.19,329.320007,34.535,30.99,83.779999,53.271427,14.03,NA,68.239998,8.59
"1839",88.5,30.5,10.44,7.42,15.375,525.497253,14.63,12.81,114.790001,37.09,NA,39.689999,51.509998,1.18,324.579987,34.264999,29.809999,77.830002,50.5,13.95,NA,67.199997,8.59
