"","TGT.Close","HD.Close","JPM.Close","XOM.Close","CVX.Close","MGM.Close","TEVA.Close","HST.Close","WFC.Close","WWE.Close","WM.Close","S.Close","F.Close","JWN.Close","NUS.Close","KSS.Close","LUV.Close","HMC.Close","PCG.Close","NKE.Close","WMT.Close","TJX.Close","TM.Close","T.Close","JNJ.Close","C.Close","EPD.Close","VZ.Close","HRB.Close","AAP.Close","SIG.Close","M.Close"
"2087",80.019997,112.099998,62.84,86.93,109.110001,21.43,64.910004,20.6,54.049999,13.84,52.880001,5.11,15.76,76.43,58.689999,74.470001,41.790001,35.18,52.360001,49.275002,77.879997,32.625,138.429993,32.509998,99.580002,53.07,33.860001,48.900002,31.23,149.800003,132.410004,66.449997
"2088",80.93,112.860001,63.240002,87.239998,110.290001,21.83,63.290001,20.6,54.360001,14.03,53.02,4.99,15.91,76.699997,57.150002,75.330002,42.57,35.009998,52.580002,49.994999,78.139999,32.985001,138.729996,32.830002,100.209999,53.200001,33.84,49.380001,31.790001,152.399994,133.839996,66.790001
"2089",81.25,113.169998,62.310001,86.879997,109.730003,21.709999,64.160004,20.549999,54.279999,14.15,52.84,4.98,15.82,77.610001,56.93,74.949997,43.029999,35.32,52.029999,50.145,78.029999,33.145,141.330002,32.66,100.300003,52.48,33.639999,49.169998,32.16,152.399994,134.990005,67.029999
"2090",81.339996,112.989998,62.939999,87.459999,109.5,22.030001,63.009998,20.620001,54.669998,14.19,52.610001,5.08,15.91,78.010002,56.990002,75.910004,42.849998,35.470001,51.849998,50.075001,78.43,33.205002,141.660004,32.860001,100.43,53.099998,33.349998,49.57,32.32,151.509995,136.979996,67
"2091",81.93,113.959999,62.799999,87.540001,109.970001,22.08,63.25,20.68,54.860001,14.66,52.68,5.24,15.76,78.489998,59.330002,76.779999,43.259998,36.099998,52.189999,50.555,79.18,33.165001,141.029999,34.23,100.459999,53.220001,33.540001,50.049999,32.639999,146.690002,137.979996,67.419998
"2092",82.699997,113.699997,62.599998,86.970001,109.870003,22,64.410004,20.690001,54.700001,14.48,52.66,5.27,15.77,78.160004,58.439999,74.589996,43.490002,36.360001,52.740002,50.474998,79.839996,33.145,141.210007,34.009998,101.080002,52.900002,33.84,50.029999,32.259998,148.610001,138,66.989998
"2093",81.379997,111.389999,62.34,87.010002,109.699997,21.92,61.630001,20.629999,54.970001,14.34,52.290001,5.26,15.9,77.120003,57.720001,72.910004,42.290001,36.220001,51.869999,50.470001,79.370003,32.654999,140.660004,34.09,100.580002,52.799999,33.740002,50.080002,31.9,144.990005,136.619995,65.940002
"2094",81.510002,110.580002,62.759998,87.800003,111.120003,22.360001,61.299999,20.4,55.41,13.93,52.470001,5.29,16.059999,77.339996,58.700001,73.25,41.889999,33.759998,52.599998,49.93,79.099998,32.459999,142.059998,34.860001,100.739998,53.02,33.040001,50.549999,31.26,144.5,136.529999,65.800003
"2095",78.870003,108.709999,63.599998,87.870003,111.730003,21.110001,62.080002,20.27,55.459999,14.36,49.880001,5.3,16.02,76.620003,58.650002,71.099998,40.950001,33.48,53.919998,50.084999,77.879997,32.115002,140.789993,34.759998,100.389999,53.759998,33.560001,50.470001,30.6,144.660004,135.839996,64.809998
"2096",78.830002,106.980003,63.259998,87.370003,111.059998,21.15,60.419998,20.139999,55.099998,13.42,49.529999,5.13,15.8,75.559998,56.549999,71.650002,40.560001,33.529999,52.919998,49.419998,78.050003,32.27,139.020004,34.639999,99.199997,53.32,34.25,50.439999,30.24,143,134.130005,64.629997
"2097",79.650002,109.550003,63.610001,88.849998,109.040001,21.4,62.169998,20.32,55.189999,13.5,50.09,5.22,15.81,76.099998,58.91,73.089996,42.599998,34.220001,53.490002,50.389999,78.599998,32.775002,139.960007,34.419998,100.129997,53.759998,34.220001,50.41,31.549999,145.339996,136.789993,65.07
"2098",80.18,110.059998,64.720001,89.110001,108.32,21.27,61.93,20.32,55.73,13.66,49.849998,5.15,15.78,76.040001,58.23,73.129997,41.830002,34.240002,53.669998,50.415001,79.18,32.77,140.059998,34.529999,100.349998,54.169998,33.950001,50.52,30.85,145.449997,137.619995,65.290001
"2099",78.970001,108.059998,64.400002,88.610001,108,20.139999,61.459999,19.83,55.720001,13.66,48.860001,4.99,15.53,75.43,56.860001,71.550003,40.529999,33.75,52.349998,50.209999,78.129997,32.814999,137.550003,33.720001,99.5,53.349998,34.110001,50.09,30.200001,143.990005,135.679993,64.5
"2100",79.120003,108.309998,63.919998,88.190002,107.949997,19.58,60.150002,19.450001,54.919998,13.44,48.470001,4.84,15.48,75.440002,59.27,72.959999,40.880001,33.82,51.93,50.110001,77.650002,32.919998,137.160004,33.380001,99.169998,52.82,33.549999,49.639999,30.209999,144.089996,134.860001,63.610001
"2101",80.110001,110.040001,64.5,87.599998,107.57,19.75,60.040001,19.799999,54.810001,13.53,48.860001,4.73,15.51,76.779999,53.990002,73.360001,42.099998,34.209999,51.77,50.724998,78.029999,33.095001,137.919998,33.369999,99.660004,53.310001,32.970001,49.73,30.860001,144.529999,136.350006,64.709999
"2102",80.739998,112.470001,65.489998,88.989998,108.650002,19.93,60.580002,20.32,56.049999,13.38,49.330002,4.77,15.67,77.269997,51.490002,74.279999,43.23,35.369999,52.400002,51.220001,78.529999,33.66,142.119995,33.689999,101.470001,54.02,33.369999,50.139999,31.02,144.759995,137.259995,65.940002
"2103",80.610001,111.900002,65.449997,86.779999,107.360001,19.35,61.290001,20.139999,55.509998,13.44,49.43,4.7,15.65,76.970001,50.799999,74.300003,43.02,34.93,52.060001,51.395,78.099998,33.419998,137.449997,33.490002,101.029999,53.970001,33.060001,49.799999,31.629999,145.509995,136.029999,66.029999
"2104",80.809998,112.519997,65.360001,87.019997,107.559998,19.120001,60.790001,20.110001,55.470001,13.57,49.509998,4.66,15.56,76.940002,51.099998,74.300003,42.25,34.639999,51.68,51.185001,78.959999,33.195,137.660004,33.66,100.470001,53.740002,34,49.619999,31.360001,147.130005,136.479996,65.330002
"2105",79.809998,111.190002,65.519997,86.559998,107.699997,19.360001,61.099998,19.99,55.599998,13.66,49.369999,4.67,15.41,76.169998,51.919998,74.510002,41.27,34.759998,50.939999,51.080002,78.160004,32.935001,136.619995,33.900002,100.550003,54.200001,33.57,49.73,31.540001,149.380005,135.229996,63.73
"2106",77.260002,111.940002,66.050003,86.970001,108.449997,19.32,61.220001,20.4,56.040001,13.69,49.720001,4.74,15.27,74.150002,51.599998,64.620003,42.119999,35.080002,51.43,51.720001,78.720001,32.830002,137.949997,34.130001,101.830002,54.599998,34.080002,49.970001,32.029999,149.860001,132.800003,63.220001
"2107",78.529999,113.349998,65.879997,87.349998,108.029999,19.469999,60.23,20.6,55.52,13.67,49.830002,4.82,15.48,74.800003,51.610001,66.129997,41.889999,35,52.009998,52.490002,79.239998,32.974998,139.369995,34.330002,102.300003,54.240002,33.720001,49.790001,31.35,151.619995,133.220001,66.529999
"2108",78.360001,114.330002,66.419998,86.849998,106.650002,19.68,60.189999,20.549999,55.75,13.91,49.849998,4.81,15.58,75.160004,51.82,66.07,42.139999,35.200001,52.52,52.375,79.919998,33.630001,139.429993,34.869999,103.419998,54.669998,34.040001,49.599998,31.629999,151.880005,134.130005,67.849998
"2109",77.919998,112.339996,67.010002,86.989998,105.019997,19.709999,60.549999,20.610001,56.400002,13.83,49.860001,4.73,15.5,74.470001,52.639999,66.5,40.91,34.860001,53.009998,52.32,76.43,34.595001,139.529999,34.369999,103.959999,55.330002,33.880001,49.549999,31.879999,152.940002,133.740005,69.080002
"2110",78.18,112.099998,66.480003,87.129997,105.25,20.07,61.02,20.33,56.080002,13.71,49.720001,4.7,15.3,74.709999,53.119999,65.839996,37.189999,34.650002,52.849998,52.305,75.900002,34.23,139.009995,34.619999,103.599998,54.889999,33.720001,49.689999,31.93,149.899994,135.940002,68.209999
"2111",79.389999,112.010002,66.650002,87.209999,105.489998,20.200001,61.419998,20.219999,56.009998,13.66,50.119999,4.72,15.51,75.330002,52,65.910004,37.23,34.139999,53.150002,52.200001,76.110001,33.935001,139.440002,35.07,102.419998,54.84,33.73,49.900002,32.119999,157.5,136.399994,67.660004
"2112",79.290001,112.160004,66.470001,86.519997,104.889999,20.51,61.049999,20.09,56,13.5,50.060001,4.69,15.27,75.230003,52.439999,66.099998,36.860001,34.119999,52.709999,52.215,75.860001,33.580002,138.220001,34.709999,101.349998,54.970001,33.720001,49.610001,32.09,160.199997,136.639999,68.110001
"2113",79.080002,110.93,65.730003,85.349998,103.290001,19.870001,59.939999,20.02,55.66,13.79,49.57,4.73,15.19,74.389999,51.709999,65.110001,36,33.98,52.68,51.709999,74.900002,33.084999,137.699997,34.669998,100.82,54.240002,33.130001,49.419998,31.700001,158,134.470001,67.330002
"2114",80.300003,112.160004,66.470001,85.110001,103.110001,19.91,60.700001,20.18,56.07,14.04,49.84,4.72,15.32,73.980003,50.849998,65.389999,36.990002,34.34,53.259998,51.419998,75.190002,33.25,138.770004,34.950001,101.129997,54.869999,33.130001,49.57,32.130001,157.220001,133.179993,67.800003
"2115",80.050003,112.190002,66.199997,85.110001,103.239998,20.190001,60.84,20.09,56.209999,14.3,49.790001,4.63,15.29,73.629997,50.450001,65.379997,36.810001,34.59,53.360001,51.150002,74.839996,32.985001,139.740005,34.799999,101.150002,54.549999,32.700001,49.540001,32.049999,156.350006,132.380005,68.040001
"2116",79.32,111.419998,65.779999,85.199997,103,20.049999,60.099998,19.92,55.959999,14.3,49.650002,4.65,15.17,72.639999,50.599998,65.489998,37.049999,34.220001,53.470001,50.834999,74.269997,32.189999,137.889999,34.540001,100.139999,54.080002,32.419998,49.439999,31.73,153.220001,129.330002,66.949997
"2117",79.510002,111.669998,66.080002,85.129997,102.629997,19.58,60.310001,20.27,56.040001,13.86,49.740002,4.64,15.36,73.25,50.880001,64.669998,37.849998,34.27,53.66,50.880001,74.730003,32.544998,137.240005,34.349998,100.040001,54.450001,32.139999,49.220001,31.860001,153.320007,129.679993,66.809998
"2118",80,111.589996,66.019997,85.139999,102.580002,19.77,60.580002,20.23,56.18,13.77,49.560001,4.69,15.26,73.559998,50.93,65.730003,37.82,33.900002,52.900002,51.055,74.529999,32.445,136.570007,34.360001,99.980003,54.720001,32.16,49.139999,31.959999,155.360001,129.910004,68.489998
"2119",80.339996,113.160004,66.699997,84.949997,102.169998,19.709999,60.740002,20.1,56.91,14.42,49.25,4.75,15.2,74.279999,51.130001,65.339996,37.720001,34.5,51.970001,51.255001,74.889999,33.009998,137.440002,35.029999,100.089996,55.630001,31.639999,49.080002,32.009998,156.529999,131.960007,69.68
"2120",79.959999,111.459999,66.330002,84.220001,101.389999,20.280001,61.740002,19.870001,56.139999,14.8,48.68,4.46,15.05,73.32,50.810001,64.839996,37.32,34.029999,51.849998,50.974998,74.150002,32.805,136.850006,35.27,99.230003,55.330002,31.25,48.099998,31.41,156.600006,130.910004,69.239998
"2121",79.199997,110.370003,67.419998,84.279999,101.589996,20.280001,60.619999,19.57,56.610001,14.88,48.41,4.42,14.78,73.580002,50.84,63.419998,37.169998,33.830002,51.360001,51.014999,73.059998,32.814999,135.509995,34.57,98.589996,56.240002,31.549999,47.23,31.48,157.389999,131,69.25
"2122",78.889999,109.93,66.889999,84.849998,100.419998,19.17,60.150002,19.4,56.119999,15.56,48.459999,4.5,14.9,73.389999,50.470001,62.709999,36.110001,33.68,50.790001,50.720001,72.610001,32.630001,133.149994,34.59,97.959999,55.650002,31.219999,47.439999,31.25,157.309998,129.309998,68.970001
"2123",78.900002,109.529999,67.18,84.580002,100.419998,19.35,60.049999,19.43,56.700001,15.71,48.32,4.53,14.88,73.160004,50.880001,62.049999,34.59,33.41,50.330002,50.674999,72.470001,32.349998,132.300003,34.509998,98.209999,56,31.219999,47.34,31.959999,157.419998,130.490005,69.129997
"2124",79.669998,110.980003,68.260002,85.209999,101.830002,19.530001,60.599998,19.559999,57.209999,15.97,48.439999,4.54,15.03,73.610001,51.169998,62.459999,34.450001,33.900002,50.43,51.669998,72.93,32.759998,134.240005,34.720001,98.879997,57.02,31.42,47.470001,30.299999,160.270004,131.330002,68.900002
"2125",80.07,111.290001,68.519997,85.089996,101.120003,19.82,61.279999,19.709999,57.259998,15.37,48.490002,4.67,15.28,73.620003,50.720001,62.41,34.700001,33.860001,50.619999,51.939999,72.940002,32.764999,135.179993,34.880001,99.239998,57.209999,31.35,47.759998,30.41,160.529999,130.589996,68.919998
"2126",79.470001,110.599998,68.25,84.019997,99.870003,19.43,61.630001,19.92,57.09,15.56,48.439999,4.63,15.23,73.980003,50.279999,62.669998,35,33.16,50.240002,51.889999,72.43,32.685001,135.490005,34.650002,98.349998,57.110001,31.41,47.25,30.620001,161.210007,131.190002,69.610001
"2127",80.449997,110.010002,67.989998,83.720001,99.290001,19.23,60.68,19.709999,56.98,15.63,47.709999,4.62,15.05,73.150002,50.169998,62.599998,34.189999,32.919998,49.810001,51.674999,71.93,32.535,135.509995,34.41,97.489998,56.650002,32.009998,47,30.139999,158.320007,130.570007,68.980003
"2128",80.970001,110.230003,68.370003,84.68,100.040001,19.09,60.400002,19.950001,57.220001,15.81,47.799999,4.64,15,73.360001,50.439999,62.080002,33.91,32.720001,50.110001,52.279999,72.349998,32.68,136.059998,34.669998,98.360001,57.07,31.99,47.419998,30.450001,159.050003,131.720001,68.860001
"2129",82.099998,110.470001,68.139999,84.730003,99.760002,19.42,60.150002,20.110001,57.169998,16.450001,47.880001,4.69,15.02,75.120003,50.84,62.759998,33.84,32.610001,50.799999,52.375,72.730003,32.855,134.869995,34.799999,98.730003,56.540001,31.74,47.27,30.25,158.990005,132.320007,70.050003
"2130",83.190002,111.849998,68.779999,85.480003,100.25,19.5,60.330002,20.52,57.700001,16.41,48.299999,4.74,15.14,75.550003,50.689999,63.200001,33.860001,32.529999,51.689999,53,72.980003,33.580002,134.479996,35.02,100.360001,56.759998,31.77,47.77,30.370001,160.25,133.229996,70.639999
"2131",83.349998,112.43,68.080002,85.209999,99.470001,19.5,60,20.41,57.049999,16.32,47.759998,4.68,15.11,75.220001,50.169998,63.810001,34.220001,32.48,51.080002,53.264999,72.739998,33.314999,134.020004,34.990002,99.860001,56.23,30.84,47.459999,30.65,160.5,131.509995,69.849998
"2132",84.230003,113.07,68.959999,85.169998,100.290001,19.09,59.740002,20.469999,57.91,16.25,47.700001,4.69,15.13,75.440002,50.060001,63.650002,34.790001,33.130001,51.150002,53.395,72.790001,33.27,135.479996,35.040001,100.089996,56.950001,31.059999,47.529999,31.26,163.259995,132.600006,69.900002
"2133",84.760002,113.18,69.75,85.07,100.089996,19.379999,59.799999,20.290001,57.889999,16.77,47.34,4.58,15.29,76.019997,49.5,63.900002,34.580002,33.509998,50.439999,53.599998,72.57,33.755001,137.100006,35.91,99.779999,57.389999,30.959999,47.77,31.299999,163.889999,133.100006,70.110001
"2134",84.339996,112.349998,69.019997,84.68,99.269997,18.629999,59.369999,20.73,57.540001,17.32,47.169998,4.62,15.5,75.870003,49.009998,63.990002,34.349998,32.59,49.849998,53.110001,72.379997,33.790001,135.399994,35.779999,99.330002,56.66,30.83,47.290001,30.5,163.419998,130.160004,69.900002
"2135",84.5,112.239998,68.650002,83.93,98.339996,18.639999,58.98,20.299999,57.169998,17.530001,46.939999,4.62,15.44,75.43,48.709999,63.360001,34.490002,32.759998,49.599998,52.610001,71.860001,33.645,134.869995,36.18,99.120003,56.189999,30.190001,47.439999,30.549999,164.199997,130.460007,69.169998
"2136",84.080002,112.599998,68.949997,83.860001,98.599998,18.379999,58.91,20.139999,57.439999,17.49,47.029999,4.56,15.4,76.199997,48.5,63.369999,34.32,32.880001,49.700001,54.855,72.120003,34.009998,135.460007,36.119999,99.639999,56.34,30.18,47.619999,30.58,164.279999,130.779999,69.849998
"2137",82.089996,110.540001,67.199997,82.82,96.690002,17.58,59.369999,19.559999,56.060001,16.440001,46.349998,4.52,15.02,74.300003,47.84,62.529999,33.18,32,49.330002,53.834999,71.419998,33.040001,132.449997,35.77,97.68,54.880001,30,46.77,29.51,158.929993,127.720001,67.089996
"2138",81.629997,111.129997,67.760002,83.199997,96.470001,18.25,59.099998,19.83,56.240002,16.5,46.349998,4.56,15.01,74.5,47.130001,62.610001,33.09,32.400002,49.099998,54.009998,70.93,33.084999,133.75,35.52,97.459999,55.240002,29.889999,46.610001,29.65,159.289993,128.240005,67.470001
"2139",82.989998,112.07,68.07,82.370003,96.089996,18.549999,60.950001,20.4,56.91,16.65,46.509998,4.52,14.99,75.300003,46.919998,62.82,32.619999,31.879999,49.380001,54.715,71.879997,33.709999,133.600006,35.57,98.470001,55.68,29.09,47,29.76,162.649994,127.129997,67.709999
"2140",82.269997,111.489998,67.519997,83.139999,95.870003,18.549999,61.560001,20.51,56.740002,16.530001,46.369999,4.48,14.87,75.120003,47.540001,63.130001,32.509998,32.650002,49.790001,54.935001,71.860001,33.400002,132.75,35.73,98.440002,55.369999,29.74,47.200001,29.610001,162.110001,126.690002,67.440002
"2141",82.93,111.32,67.330002,82.529999,94.769997,18.27,61.66,20.559999,56.439999,16.309999,46.529999,4.37,14.79,75.279999,45.849998,62.830002,33.029999,32.439999,50.029999,54.919998,72.529999,33.455002,132.729996,35.610001,98.199997,55.080002,29.42,47.040001,29.879999,163.419998,126.25,67.5
"2142",84.449997,112.400002,66.800003,82.870003,95.269997,19.049999,61.549999,20.940001,56.25,15.57,47.02,4.3,14.85,77.959999,45.459999,64.959999,33.41,32.240002,51.400002,55.645,73.790001,34.110001,132.380005,35.77,98.919998,54.5,30.559999,47.25,30.16,163.529999,125.010002,68.019997
"2143",83.480003,111,65.43,81.970001,93.559998,17.57,60.700001,20.65,55.25,15.49,46.810001,3.95,14.37,76.349998,43.220001,64.589996,32.360001,31.040001,51.43,54.634998,73.059998,33.695,128.110001,34.790001,97.769997,52.799999,30,46.580002,30.08,159.990005,121.739998,66.18
"2144",83.040001,111.379997,66.110001,81.599998,93.779999,17.84,62.130001,20.559999,55.5,16.629999,47.150002,3.9,14.33,76.470001,41.810001,62.68,32.52,31.299999,50.700001,54.720001,72.779999,33.834999,129.029999,34.389999,98.400002,53.709999,30.02,46.259998,30.469999,162.070007,120.730003,65.779999
"2145",83.910004,113.099998,67.050003,82.220001,94.410004,18.15,61.380001,20.65,56.080002,16.459999,47.75,3.78,14.48,77.379997,41.619999,63.950001,33.830002,31.68,51.119999,55.259998,73.120003,34.064999,131.520004,34.650002,99.529999,54.560001,30.530001,47,31.18,164.110001,121.639999,66.480003
"2146",84.099998,114.900002,68.089996,82.419998,94.599998,18.85,63.290001,20.76,56.740002,16.219999,47.93,3.71,14.64,78.029999,42.549999,64.07,33.93,31.709999,51.220001,56.205002,73.879997,34.580002,133.440002,34.880001,100.269997,55.540001,30.35,47.200001,31.530001,169.309998,123.470001,66.709999
"2147",84.099998,115.360001,69.040001,83.110001,95.550003,18.92,63.700001,20.91,57.25,16.85,48.599998,4,14.81,78.010002,42.18,64.769997,33.860001,32.060001,51,56.169998,73.790001,34.564999,133.449997,35.119999,99.779999,55.91,30.98,47.41,31.379999,167.210007,124.239998,66.730003
"2148",84.459999,115.580002,69.190002,82.760002,94.239998,18.540001,63.419998,21.09,57.779999,16.959999,48.400002,3.84,14.75,78.650002,41.509998,64,33.919998,32.240002,51.419998,55.950001,73.650002,34.360001,133.990005,34.73,100.419998,56.459999,30.27,47.330002,31.65,168.470001,123.57,72.010002
"2149",85.010002,114.730003,69.559998,82.910004,94.480003,18.690001,64.010002,21.290001,58.169998,17.059999,48.939999,3.98,14.57,79.519997,41.869999,63.73,34.57,32.110001,52.27,56.169998,73.830002,34.685001,135.770004,35.16,101.110001,58.59,29.719999,47.830002,32.07,169.360001,122.879997,72.800003
"2150",84.690002,114.470001,69.209999,82.610001,93.150002,18.450001,63.560001,21.200001,57.939999,16.93,48.68,3.84,14.69,78.660004,40.150002,62.259998,34.759998,32.130001,51.330002,56.400002,73.389999,34.369999,135.360001,35.009998,100.080002,58.75,29.15,47.59,31.799999,169.699997,122.279999,72.309998
"2151",84.230003,113.410004,69.260002,81.760002,92.940002,18.459999,63.610001,21.129999,58.049999,16.889999,48.529999,3.81,14.57,78.900002,39.25,62.59,34.310001,32.200001,51.189999,56.564999,73.099998,34.549999,135.539993,34.900002,100.370003,58.849998,28.450001,48.099998,31.77,168.690002,122.650002,72.139999
"2152",82.279999,113.860001,69.099998,81.660004,93.900002,18.48,63.349998,20.93,57.950001,17.23,48.23,3.77,14.51,78.279999,40.099998,62.060001,34.709999,31.5,50.599998,56.494999,72.739998,34.264999,134.559998,34.57,100.339996,59.099998,28.1,46.970001,32.200001,167.529999,122.959999,71.669998
"2153",82.82,114.900002,70.080002,81.790001,93.510002,18.52,62.509998,20.9,58.52,17.610001,47.799999,3.81,14.42,78.989998,40.009998,62.869999,35.119999,31.57,51.32,57.044998,73.160004,34.305,133.990005,34.27,100.18,60.34,27.549999,46.450001,32.869999,168.220001,123.699997,71.910004
"2154",81.650002,114.589996,69.639999,81.139999,92.940002,18.68,62.509998,20.16,58.209999,17.23,49.080002,3.67,14.61,78.019997,40.400002,61.869999,36.48,31.440001,50.330002,57,72.510002,34.119999,133.25,33.93,100.199997,59.869999,27.41,46.349998,32.869999,168.389999,123.489998,71.209999
"2155",80.209999,113.589996,68.910004,79.940002,90.599998,18.110001,61.849998,19.73,57.779999,16.6,48.830002,3.44,14.39,77.199997,38.68,61.880001,35,31.09,50.349998,56.494999,71.580002,33.720001,132.550003,34.290001,99.150002,58.700001,27.389999,46.040001,32.759998,168.309998,121.040001,69.940002
"2156",79.489998,113.07,68.010002,79.260002,89.139999,17.690001,72,19.709999,57.59,16.01,49.060001,3.1,14.55,77.330002,38.73,61.779999,35.09,31.15,51.830002,55.865002,71.379997,33.669998,131.789993,34.32,98.279999,57.959999,28.18,45.830002,31.6,168.339996,118.620003,69.949997
"2157",80.529999,114.839996,68.050003,82.480003,92.400002,18.01,71.410004,20.059999,57.400002,16.43,50.16,3.31,14.83,76.290001,39.52,61.41,36.060001,31.16,52.279999,56.735001,72.099998,33.93,131.839996,34.330002,99.019997,58.369999,29.049999,45.889999,32.009998,170.300003,120.870003,68.879997
"2158",81.839996,116.370003,68.940002,83.139999,93.25,18.219999,70.879997,20.43,57.959999,16.48,50.700001,3.48,15.21,76.300003,39.970001,61.169998,35.52,31.43,52.34,57.459999,72.230003,34.73,132.570007,34.689999,99.730003,58.919998,29.42,46.560001,33.09,173.059998,121.779999,69.190002
"2159",81.93,116.459999,69.040001,83.010002,93.029999,19.65,69.07,19.549999,58.150002,19.360001,51.200001,3.43,15.1,76.339996,39.84,61.52,36.310001,31.65,52.18,57.505001,72.160004,34.810001,132.270004,34.799999,99.839996,58.880001,28.92,46.669998,33.34,172.539993,121.849998,69.330002
"2160",81.849998,117.029999,68.529999,79.209999,88.480003,19.620001,69.019997,19.379999,57.869999,19.57,51.130001,3.37,14.83,76.309998,39.650002,61.32,36.200001,33.959999,52.509998,57.610001,71.980003,34.91,133.460007,34.740002,100.209999,58.459999,28.33,46.790001,33.290001,174.210007,121.220001,69.059998
"2161",80.389999,116.889999,68.529999,78.059998,85.599998,19.85,70.059998,19.35,57.91,20.17,50.799999,3.34,14.94,75.919998,39.23,60.849998,37.529999,34.639999,52.639999,57.415001,72.18,34.68,133.179993,34.66,100.019997,58.439999,27.309999,46.970001,33.029999,173.809998,121.309998,68.209999
"2162",80.050003,117.529999,68.459999,77.169998,85.209999,21.75,70.690002,19.190001,57.82,22.23,50.970001,3.49,14.91,76.260002,39.580002,61.18,37.93,34.630001,51.990002,57.884998,72.25,34.779999,129.850006,34.580002,99.800003,58.470001,27.5,46.669998,32.900002,175.100006,121.529999,68.57
"2163",80.040001,118,68.730003,77.169998,84.029999,22.360001,71.190002,18.83,57.650002,23.01,51.599998,3.15,14.8,75.510002,40.630001,61.16,37.889999,35.009998,51.830002,58.375,73.510002,35.09,128.309998,34.57,100.519997,58.740002,25.860001,46.639999,35.830002,175.270004,121.980003,68.910004
"2164",79.540001,116.559998,68.25,78.089996,85.190002,21.99,70.43,18.950001,57.529999,21.92,50.98,3.29,14.83,74.480003,39.16,60.349998,37.810001,35.57,52.16,57.560001,72.790001,34.744999,128.809998,34.240002,99.07,58.099998,25.92,46.630001,35.169998,172.740005,120.050003,67.449997
"2165",78.980003,116.93,68.050003,76.830002,83.75,22.200001,70.32,18.969999,57.470001,21.969999,50.759998,3.37,14.8,74.910004,47.23,60.02,37.580002,35.25,52.889999,57.255001,71.25,34.814999,129.949997,34.209999,98.849998,57.91,26.43,46.360001,35.380001,173.75,120.339996,66.900002
"2166",78.970001,117.599998,68.889999,78.75,85.889999,22.6,69.800003,19.200001,57.939999,21.26,51.389999,3.84,14.99,75.989998,48.48,61.599998,37.790001,35.619999,52.240002,57.68,71.480003,35.084999,131.089996,34.779999,99.790001,58.740002,27.65,47.23,35.849998,173.660004,121.610001,67.379997
"2167",78.870003,117.690002,68.230003,77.489998,85.779999,22.18,69.599998,19.16,57.209999,20.799999,51.52,3.85,14.7,76.239998,47.82,61.41,38.360001,34.93,52.630001,57.23,71.93,34.985001,129.009995,34.650002,99.010002,57.639999,27.4,47.599998,35.66,171.919998,119.989998,67.529999
"2168",79,117.690002,67.239998,78.790001,86.790001,22.07,69.620003,19.129999,56.720001,20.809999,51.849998,3.88,14.68,75.510002,45,61.5,38.68,34.490002,53.18,56.529999,72.580002,35.035,127.419998,34.02,98.709999,56.91,28.5,47.849998,35.5,172,119.75,64.110001
"2169",78.989998,119.019997,67.550003,78.650002,85.849998,22.25,69.349998,19.24,56.889999,21.01,51.900002,3.88,14.71,74.919998,44.889999,56.110001,38.970001,34.549999,53.360001,56.799999,72.110001,35.285,127.790001,33.810001,98.480003,57.330002,28.370001,47.66,35.580002,187.789993,120.339996,62.98
"2170",79.349998,119.75,67.889999,78.360001,85.989998,22.48,69.019997,19.27,57.330002,21.370001,52.25,4.18,14.78,78.129997,45.48,55.540001,39.360001,34.080002,54.080002,57.18,72.379997,35.299999,128.190002,34.049999,98.809998,57.59,28.43,47.490002,35.560001,187.029999,121.139999,63.360001
"2171",78.980003,119.699997,68.07,78.769997,83.230003,22.639999,69.43,19.6,57.349998,21.49,52.639999,4.6,14.68,79.040001,46.040001,55.66,40.450001,34.119999,54.27,57.490002,71.910004,35.805,127.870003,34.23,99.870003,57.77,29.610001,47.52,35.759998,184.690002,123.32,62.950001
"2172",80.300003,122.800003,68.209999,77.900002,83.440002,22.48,69.029999,19.610001,57.540001,21.190001,52.700001,4.86,14.83,78.709999,46.169998,55.450001,40.189999,33.950001,54.41,57.41,69.480003,38.389999,127.870003,34.349998,99.370003,57.549999,29.4,47.459999,35.23,185.770004,124.129997,62.669998
"2173",80.870003,122.760002,67.599998,76.230003,80.910004,22.07,69.57,19.15,57.060001,21.690001,52.599998,4.92,14.77,78.699997,46.009998,54.740002,40.450001,33.490002,54.130001,57.48,68.57,37.435001,126.040001,34.360001,99.309998,57,28.67,47.439999,35.09,187.839996,126.5,62.389999
"2174",80.660004,120.540001,65.940002,74.57,79.239998,21.280001,68.230003,18.719999,56.119999,20.75,52.57,4.69,14.43,77.720001,45.889999,53.689999,39.060001,32.360001,53.880001,56.150002,68.43,37.165001,122.5,33.950001,98.790001,55.330002,28.139999,46.880001,34.389999,184.449997,125.769997,61.439999
"2175",78.400002,116.160004,63.599998,72.129997,75.760002,20.59,66.919998,18.290001,53.970001,20.540001,51.639999,4.71,13.86,75.190002,45.220001,52.299999,37.91,31.51,53.080002,53.435001,66.540001,35.775002,119.050003,33.380001,95.559998,53.599998,27.33,46.099998,33.07,177.539993,123.120003,59.189999
