"","TGT.Close","HD.Close","JPM.Close","XOM.Close","CVX.Close","MGM.Close","TEVA.Close","HST.Close","FCAU.Close","WFC.Close","WWE.Close","QSR.Close","SCE.PB.Close","WM.Close","S.Close","GM.Close","F.Close","JWN.Close","NUS.Close","AMC.Close","KSS.Close","LUV.Close","HMC.Close","PCG.Close","NKE.Close","WMT.Close","TJX.Close","TM.Close","T.Close","JNJ.Close","C.Close","EPD.Close","VZ.Close","HRB.Close","AAP.Close","SIG.Close","M.Close","YELP.Close"
"491",54.209999,148.25,91.519997,76.330002,107.440002,31.549999,16.360001,17.6,14.79,52.16,20.959999,61.580002,24.3365,75.650002,8.42,35.52,10.71,43.82,59.18,12.8,38.450001,50.709999,27.77,69.779999,53.84,78.339996,35.445,112.220001,37.68,132.889999,67.690002,25.969999,48.310001,30.440001,93.099998,60.540001,20.690001,41.75
"492",55.009998,149.649994,91.889999,76.720001,108.230003,31.83,16.209999,17.700001,14.85,51.77,20.889999,61.369999,24.27,75.889999,8.43,35.599998,10.82,45.34,59.25,12.9,39.220001,52.68,27.969999,70.080002,53.900002,78.629997,35.834999,112.839996,37.990002,131.679993,67.849998,25.860001,48.68,29.709999,95.800003,62.68,21.110001,42.139999
"493",54.439999,151.389999,91.599998,76.470001,107.760002,31.690001,15.93,17.530001,14.91,51.630001,21.49,61.34,24.25,76.260002,8.29,35.509998,10.79,45.060001,59.759998,13.05,39.549999,51.75,27.809999,70.309998,53.73,78.029999,35.900002,112.269997,37.939999,131.740005,67.809998,25.48,48.610001,29.610001,94.660004,62.689999,21.16,42.139999
"494",54.549999,149.839996,91.099998,76.449997,107.860001,32.040001,15.77,17.68,14.82,51.419998,21.27,60.73,24.309999,76.75,8.27,35.52,10.84,44.540001,59.740002,12.85,39.150002,51.459999,27.860001,70.260002,52.73,78.769997,35.744999,112.080002,37.849998,132.210007,67.480003,25.5,48.509998,29.23,95.120003,62.77,20.940001,42.32
"495",54.32,150,91.309998,76.099998,107.730003,32.119999,15.46,18.02,14.8,51.360001,21.6,60.450001,24.27,76.949997,8.25,35.82,10.94,44.290001,60.939999,13.45,39.709999,51.52,27.65,70.110001,52.560001,78.540001,36.025002,112.290001,37.669998,131.070007,68.010002,25.700001,48.119999,26.809999,96.809998,62.919998,20.83,42.900002
"496",54.529999,149.869995,90.889999,76.330002,107.620003,32.959999,15.86,18.120001,15.13,51.07,21.799999,61.029999,24.85,77.110001,8.25,36.540001,11.03,44.619999,60.830002,13.4,39.779999,52.139999,28.1,70.379997,52.810001,78.07,36.150002,112.980003,37.459999,132.369995,68.029999,26.07,47.970001,26.74,97.900002,63.07,20.77,42.599998
"497",56.220001,150.779999,91.699997,76.57,108.760002,33.209999,15.9,18.139999,15.86,50.970001,22.15,61.279999,24.790001,77.190002,8.27,37.360001,11.35,46.439999,61.82,14.15,40.099998,52.189999,28.209999,69.870003,53.360001,78.370003,36.189999,113.029999,37.48,131.029999,68.580002,26.09,47.919998,26.77,98.059998,64.360001,21.41,42.98
"498",57.349998,152.929993,89.510002,77.18,109.440002,33.139999,15.41,17.620001,15.53,50.099998,21.940001,60.689999,24.25,75.940002,8.18,37.23,11.36,46.200001,62.009998,14.5,40.389999,51.139999,28.049999,69.839996,53.009998,79.800003,36.169998,113.620003,37.09,129.899994,67.160004,25.809999,47.360001,26.389999,96.730003,64.559998,21.01,43.040001
"499",58.02,156.559998,90.110001,78.779999,111.790001,33.77,15.52,17.98,16.389999,49.880001,22.1,60.509998,24.5,76.129997,8.13,37.669998,11.5,46.720001,62.66,14.4,42.369999,51.669998,28.08,69.68,52.759998,80.080002,36.514999,113.730003,36.57,130.669998,67.32,26.17,46.91,26,95.610001,65.669998,22.17,43.040001
"500",58.419998,157.929993,88.529999,79.029999,111.800003,33.990002,15.47,17.940001,16.379999,49.68,22.030001,63.07,24.5,76.080002,7.97,36.91,11.4,46.209999,62.5,13.8,42.400002,52.209999,28.219999,70.309998,52.389999,80.120003,36.459999,114.279999,35.599998,132.190002,66.059998,26.280001,46.200001,25.690001,93.529999,64.889999,21.719999,43.740002
"501",57.27,159.660004,88.419998,78.82,110.779999,33.25,15.5,18.15,16.309999,49.580002,21.610001,63.099998,24.5,77.120003,7.74,37,11.36,46.099998,61.889999,13.35,42,52.869999,28.459999,70.639999,52.200001,78.879997,36.195,114.970001,35.59,130.979996,66.169998,26.25,46.110001,26.08,94.029999,65.489998,21.32,43.75
"502",57.290001,158.369995,89.790001,79.25,112.519997,33.080002,18.5,18.209999,16.35,50.66,21.559999,64.849998,24.5,77.720001,7.61,37.349998,11.41,44.720001,62.27,14.1,43.380001,53.599998,28.889999,71.559998,53.029999,79.080002,36.419998,116.230003,35.740002,133.210007,67.709999,26.26,46.299999,26.09,94.400002,66.239998,21.48,43.700001
"503",57.889999,159.910004,90.889999,79.5,112.489998,32.75,19.33,18.379999,16.370001,51.57,21.879999,63.34,24.51,78.32,7.9,37.889999,11.59,45.049999,62.599998,14.2,43.709999,53.950001,29.200001,70.160004,53.400002,79.610001,36.77,116.540001,36.259998,132.630005,68.790001,26.1,46.790001,26.549999,97.260002,68.300003,22.219999,43.849998
"504",59.509998,160.020004,91.150002,79.769997,114.18,32.59,18.860001,18.440001,16.370001,51.459999,22.059999,63.400002,24.549,77.809998,7.85,38.209999,11.62,47.740002,61.77,15.2,44.009998,54.66,29.219999,69.550003,53.52,79.860001,36.744999,116.610001,36.549999,132.449997,69.389999,26.15,47.25,25.969999,100.099998,68.730003,22.65,42.950001
"505",59.470001,159.380005,90.970001,80.089996,114.449997,32.060001,18.360001,18.27,16.709999,51.290001,22.059999,63.169998,24.6,77.839996,7.75,38.790001,11.56,46.740002,61.650002,16.049999,44.43,54.349998,29.23,70.089996,53.73,79.68,36.605,117.099998,36.32,134.179993,69.239998,26.18,47.18,26.440001,100.019997,68.879997,22,42.91
"506",59.959999,158.399994,91.620003,80.07,114.629997,31.92,18.1,18.25,16.66,51.66,22.440001,63.02,24.6,78,7.69,38.880001,11.62,46.740002,62.009998,16.950001,45.130001,54.720001,29.34,70.279999,53.869999,80.379997,36.869999,117.690002,37.099998,134.449997,69.040001,26.110001,47.860001,25.879999,99.510002,69.75,22.58,43.57
"507",59.09,157.809998,92.919998,80.089996,115.190002,31.68,16.99,18.309999,16.82,52.709999,22.83,64.449997,24.6,78.18,7.68,38.59,11.63,46.639999,61.540001,16.65,44.889999,54.09,29.43,69.650002,53.5,80,36.709999,117.589996,37.419998,135.380005,70.599998,26.139999,48.09,25.98,98.580002,67.5,22.1,43.5
"508",59.349998,157.660004,93.940002,80.220001,116.339996,32.560001,17.190001,18.34,17.08,53.360001,22.52,64.860001,24.6,78.260002,8.2,38.700001,11.72,46.220001,62.189999,15.65,45.380001,53.540001,29.540001,69.279999,53.330002,80.050003,36.415001,120.059998,38.209999,135.220001,71.150002,26.040001,49.34,26.16,94.849998,67.099998,21.780001,43.849998
"509",59.259998,158.679993,94.599998,80.550003,116.370003,33.080002,17.110001,18.459999,17.18,53.75,22.52,65.580002,24.7556,78.389999,8.03,38.880001,11.71,46.220001,61.75,15.35,45,54.25,29.65,69.050003,53.560001,80.5,36.209999,120.370003,38.43,133.220001,71.459999,25.99,49.48,26.209999,94.75,64.910004,21.48,44.169998
"510",58.330002,159.190002,95.029999,79.889999,116.470001,33.060001,17.15,18.290001,17.370001,54.060001,22.5,65.029999,24.7556,78.279999,8.03,39.099998,11.72,46.279999,61.099998,15.8,44.939999,54.630001,29.73,69.18,53.189999,80.010002,36.41,120.050003,38.220001,131.75,71.760002,25.879999,48.939999,26.209999,93.68,64.580002,21.16,43.610001
"511",58.990002,159.970001,94.830002,79.919998,117.290001,32.380001,17.190001,18.33,17.950001,54.25,22.6,64.800003,24.819901,78.199997,8.52,39.419998,11.84,46.880001,61.459999,15.9,46.07,54.93,29.91,68.900002,53.240002,79.529999,36.224998,120.629997,38.59,131.389999,71.400002,25.9,49.900002,26.75,95.589996,64.389999,21.530001,43.419998
"512",58.549999,161.100006,94.120003,80.980003,117.989998,31.940001,17.17,18.360001,17.51,54.029999,22.540001,63.93,24.6663,78.599998,7.82,40.299999,11.94,47.32,60.779999,15.15,46.209999,55.119999,29.93,69.290001,53.23,79.150002,36.915001,120.970001,39.119999,131.169998,70.839996,26.379999,49.900002,26.209999,97.940002,65.690002,21.809999,41.900002
"513",58.59,161.259995,93.699997,80.889999,117.519997,32.16,17.26,18.5,17.450001,53.799999,22.65,63.860001,24.6663,78.620003,7.89,40.259998,11.93,47.529999,60.919998,15.4,46.27,55.720001,30.01,69.040001,53.700001,79.389999,36.889999,121.330002,38.720001,130.940002,70.940002,26.309999,49.509998,26.360001,97.589996,65.449997,21.870001,41.720001
"514",58.869999,160.919998,95.18,81.43,117.449997,32.459999,17.620001,18.540001,17.6,54.209999,23.059999,63.869999,24.6,78.32,7.85,40.580002,11.95,47.439999,61.639999,15.5,46.34,55.880001,29.85,67.970001,52.669998,79.290001,37.080002,121.489998,38.77,129.75,72.279999,26.290001,49.509998,26.690001,99.330002,66.550003,22.139999,42.700001
"515",58.91,162.360001,95.379997,82.190002,117.620003,32.34,17.16,18.49,17.59,54.25,23.059999,63.880001,24.6,78.410004,7.75,40.580002,11.96,47.400002,61.740002,15,45.939999,56.169998,29.690001,68.050003,52.630001,78.949997,36.974998,119.599998,39.040001,129.470001,72.650002,26.120001,49.41,27.24,99.5,67.099998,22.02,42.66
"516",59.009998,163.559998,95.510002,81.980003,117.5,32.59,17.6,18.49,17.91,55.150002,23.549999,63.880001,24.6,78.269997,7.78,40.380001,11.97,47.150002,61.48,14.7,45.650002,55.98,29.559999,68.089996,51.849998,78.139999,36.865002,119.169998,39.169998,130.009995,72.739998,26.07,49.490002,26.48,99.199997,66.550003,21.82,43.299999
"517",58.889999,164.020004,96.839996,81.629997,117.43,30.77,18.469999,18.43,17.950001,55.470001,23.719999,64.269997,24.6,78.769997,7.69,42.150002,12.09,44.18,60.389999,14.7,44.619999,55.990002,29.780001,68.129997,51.869999,78.449997,36.700001,119.309998,39.110001,131.220001,73.800003,26.08,49.360001,26.389999,99.360001,66.129997,20.889999,44.09
"518",58.580002,165.169998,97.349998,81.760002,117.82,30.85,18.82,18.24,17.959999,55.580002,23.629999,64.040001,24.4,79.279999,7.9,43.450001,12.34,44.200001,60.700001,15.9,44.459999,58.509998,30.200001,68.309998,51.470001,79.220001,36.91,120.339996,39.48,132.100006,74.129997,26,49.849998,26.59,98.980003,67.629997,21.049999,45.799999
"519",58.66,165.289993,96.360001,81.790001,117.580002,30.75,16.08,18.200001,17.889999,54.959999,23.639999,63.990002,24.65,76.330002,7.58,43.779999,12.3,44.25,60.799999,15.8,43.84,58.380001,30.049999,69.199997,52.080002,79.089996,36.825001,120.970001,39.5,132.889999,74.059998,25.969999,49.900002,25.700001,94.93,66.879997,20.629999,46.07
"520",58.380001,166.119995,97.089996,82.019997,118.580002,30.9,15.68,18.32,17.709999,55.389999,23.42,64.349998,24.65,76.669998,7.5,43.849998,12.25,44.799999,61.91,16.049999,44.27,58.290001,30.08,69.07,52.18,79.410004,36.904999,120.839996,39.509998,133.190002,75.720001,26.290001,49.77,24.68,94.330002,67.650002,21.030001,46.389999
"521",57.119999,165.850006,96.919998,81.709999,117.029999,30.809999,15.94,18.34,17.6,55.580002,23.51,65.489998,24.32,76.279999,7.36,44.93,12.31,44.310001,62.740002,15.2,43.34,58.439999,30.09,68.839996,52.419998,79,36.799999,121.870003,38.59,133.220001,75.639999,26.290001,48.810001,24.860001,94.290001,67.32,20.809999,46.73
"522",56.25,165.710007,96.410004,82.029999,117.709999,30.809999,15.77,18.389999,17.74,55.139999,23.459999,64.849998,24.25,76.790001,7.32,45.330002,12.34,43.540001,62.369999,14,42.990002,57.66,30.09,68.650002,51.52,80.529999,36.514999,121.669998,38.299999,133.449997,75.389999,26.4,49.049999,25.360001,91.120003,65.559998,20.35,45.630001
"523",57.599998,165.160004,97.129997,82.260002,118.800003,30.43,15.89,18.549999,17.799999,55.610001,23.290001,65.169998,24.704,76.739998,7.14,45.209999,12.39,43.380001,63.169998,13.85,43.259998,58.009998,30.290001,69.190002,51.529999,84.129997,36.125,124.080002,38.5,133.899994,75.18,26.5,49.139999,25.709999,91.839996,66.449997,20.66,44.400002
"524",59.150002,165.25,96.839996,82.599998,119.330002,30.9,15.76,18.67,17.959999,55.66,23.09,65.730003,24.704,77.080002,7.19,45.470001,12.38,42.919998,62.799999,13.75,43.220001,58.549999,30.309999,69.150002,51.029999,85.730003,36.275002,123.559998,38.189999,136.649994,74.940002,26.799999,48.860001,25.610001,89.400002,64.089996,20.469999,43.98
"525",60.189999,164.589996,95.989998,82.43,119.139999,30.07,15.15,19.4,17.6,55.209999,22.299999,65.949997,24.547199,76.919998,7.14,44.889999,12.12,42.59,64.279999,13.85,42.32,58.810001,30.18,64.5,50.830002,86.099998,35.889999,123.190002,35.860001,136.830002,72.370003,26.66,48.349998,25.75,86.559998,61.59,20.24,43.75
"526",60.849998,164.470001,95.860001,82.410004,119.160004,29.74,14.98,19.51,17.75,53.689999,22.540001,66.269997,24.547199,77.019997,7.12,45.880001,12.05,42.650002,63.869999,13.75,42.139999,59.119999,30.26,57.720001,50.98,86.620003,36.035,123.379997,35.700001,136.429993,72.110001,26.389999,47.860001,25.200001,85.510002,60.009998,20.200001,43.650002
"527",60.150002,164.220001,97.839996,82.809998,120.129997,29.690001,14.71,19.4,17.67,53.799999,22.59,66.910004,24.52,76.690002,7.15,45.759998,12.12,40.400002,63.959999,13.75,42.860001,58.880001,30.41,53.43,51.369999,85.739998,35.584999,123.419998,36.169998,136.119995,71.769997,26.33,48.09,25.33,86.010002,60.599998,19.889999,43.52
"528",60.169998,163.350006,97.620003,82.959999,120.220001,30.49,14.74,19.34,17.34,53.189999,22.540001,67.230003,24.52,76.839996,7.09,45.02,12.27,41.450001,63.599998,13.75,43.299999,58.73,30.41,57.439999,52,85.980003,35.900002,123.309998,36.23,140.789993,72.190002,26.129999,48.400002,24.84,88.089996,61.18,19.950001,43.200001
"529",60.029999,163.449997,97.989998,82.760002,118.150002,30.440001,14.62,19.85,17.51,53.41,22.540001,67.510002,24.4904,76.940002,7.05,45.119999,12.19,42.009998,63.889999,13.6,43.630001,58.830002,30.459999,56.439999,52.299999,86.220001,35.650002,124.260002,35.709999,140.679993,73.120003,25.48,48.650002,25.040001,87.809998,61.450001,20.15,44.580002
"530",60.43,163.240005,98.110001,82.739998,118.199997,30.48,14.93,19.83,16.530001,53.75,22.620001,67.599998,24.4904,77.370003,7.07,45.349998,12.23,41.73,63.720001,14.25,43.860001,58.630001,30.440001,57,52.689999,86.400002,35.705002,123.07,35.689999,142.039993,72.879997,25.33,49.209999,25.549999,86.919998,62.91,20.190001,44.439999
"531",61.759998,163.429993,99.510002,83.110001,118.639999,31.030001,14.9,19.459999,16.719999,54.919998,22.620001,67.43,24.4904,77.730003,6.93,45.610001,12.1,42.150002,63.16,14,44.490002,59.369999,30.23,57.860001,53.060001,87.440002,36.044998,123.709999,35.540001,142.399994,73.529999,25.25,49.529999,25.719999,86.779999,65.959999,21.17,44.52
"532",62.580002,164.740005,99.339996,83.239998,118.93,30.9,14.54,19.33,16.549999,54.91,22.48,66.650002,24.4904,77.720001,6.86,45.150002,12.04,41.77,63.119999,14.15,44.16,58.759998,30.370001,57.259998,53.66,88.650002,36.099998,122.769997,35.25,143.619995,73.529999,25.1,48.990002,26.25,85.910004,65.199997,21.33,43.599998
"533",62.93,166.029999,100.919998,83.470001,119.230003,31.219999,14.28,19.66,17.450001,55.419998,22.059999,67.059998,24.4904,77.949997,7,46.48,12.19,41.610001,63.169998,14.3,43.959999,58.799999,30.74,57.110001,53.419998,87.980003,35.869999,123.879997,34.860001,141.639999,74.239998,25.16,48.939999,26.41,84.25,66.519997,21.4,43.68
"534",61.919998,166.070007,101.019997,83.169998,118.440002,30.969999,13.93,19.35,17.09,55.25,21.549999,67.389999,24.5,77.510002,7.1,45.119999,12.04,41.52,62.299999,14.05,43.790001,57.16,30.459999,56.68,54.939999,88.480003,35.720001,122.339996,33.490002,142.360001,73.620003,24.360001,48.639999,25.940001,83.309998,65.5,21.24,44.02
"535",62.009998,167.649994,101.739998,83.470001,118.440002,30.83,13.69,19.4,17.27,55.619999,24.4,65.379997,24.610001,81.309998,7,45.25,12.27,42.209999,63.080002,14.7,44.639999,55.110001,30.799999,56.740002,56.810001,88.620003,35.735001,123.849998,33.68,141.809998,73.790001,24.58,48.889999,26.51,85.650002,65.839996,21.34,45
"536",60.259998,167.339996,101.769997,83.709999,113.540001,31.25,13.32,19.440001,17.15,55.869999,26.09,65.150002,24.610001,82.309998,6.99,44.639999,12.06,40.970001,63.419998,14.75,42.580002,54.110001,30.93,57.130001,55.959999,88.169998,35.27,124.230003,33.970001,141.779999,73.870003,24.799999,48.869999,26.27,81.93,66.760002,19.690001,45.400002
"537",59.549999,165.309998,101.410004,83.540001,114.389999,30.57,13.55,19.299999,17.25,55.849998,25.309999,64.599998,24.448799,81.870003,6.34,43.369999,12.1,40,63.029999,13.9,41.5,54.73,31.1,57.27,55.27,86.949997,34.674999,124.389999,33.540001,140,73.779999,24.799999,47.830002,25.299999,82,64.360001,18.84,47.150002
"538",59.040001,165.779999,100.610001,83.349998,115.889999,31.35,13.8,19.559999,17.35,56.139999,26.530001,64.589996,24.67,82.169998,6.54,42.98,12.27,39.650002,63.610001,13.9,41.759998,53.860001,31.09,57.77,54.990002,87.309998,34.900002,124,33.650002,139.410004,73.5,24.5,47.869999,24.74,81.739998,65.57,18.76,46.720001
"539",58.860001,165.380005,100.919998,83.870003,115.900002,30.82,14.02,19.73,17.58,56.209999,26.5,64.660004,24.67,81.099998,6.46,43.130001,12.35,39.939999,63.849998,13.45,41.900002,53.990002,31.870001,57.240002,55.07,87.940002,34.860001,124.43,33.549999,139.979996,74.029999,25.02,47.830002,24.49,80.75,66.470001,18.950001,46.029999
"540",59.790001,162.710007,101.589996,83.529999,115.330002,30.709999,11.23,19.459999,17.860001,56.48,26.26,65.510002,24.67,81.650002,6.43,42.599998,12.42,39.349998,60.860001,12.85,42.240002,53.990002,32.799999,56.650002,55.119999,88.800003,35.105,125.309998,33.169998,139.929993,74.739998,24.549999,47.459999,23.860001,81.690002,66.389999,18.780001,45.98
"541",59.360001,164.389999,101.410004,83.18,114.989998,31.26,11.4,19.629999,18.15,56.349998,26.379999,65.660004,24.66,81.699997,6.67,42.34,12.36,38.5,60.34,11.9,42.029999,54.139999,32.869999,56.799999,55.709999,89.68,34.299999,125.620003,33.299999,140.080002,74.050003,25,47.419998,24.059999,81.800003,65.389999,18.360001,46.07
"542",59.290001,164.220001,100.779999,83.75,117.040001,31.709999,12.41,19.790001,18.129999,56.18,26.74,65.900002,24.66,81.239998,5.9,42.139999,12.33,39.259998,60.18,12.2,42.619999,54.52,33.52,56.77,56.040001,88.699997,34.115002,125.629997,32.860001,139.759995,73.800003,25.110001,45.529999,24.34,80.709999,67.5,18.16,45.650002
"543",57.889999,163.660004,98.75,83.580002,117.239998,31.459999,11.69,19.790001,17.870001,55.049999,27.110001,65.529999,24.4412,81.629997,5.75,41.700001,12.16,38.310001,60.509998,12.3,40.689999,53.869999,33.529999,56.299999,55.150002,88.949997,34.150002,127.459999,33.07,139.770004,72.709999,25.02,45.57,24.02,79.379997,66.830002,17.530001,44.689999
"544",58.369999,164.050003,97.639999,83.470001,116.669998,33.060001,11.83,20.190001,17.49,54.259998,27.26,65.510002,24.4412,81.839996,5.99,42.110001,12.06,38.299999,61.66,11.8,40.790001,54.009998,33.639999,55.830002,55.759998,90.260002,33.990002,127.980003,33.439999,141.320007,72.339996,24.9,45.459999,25.25,79.410004,67.290001,17.57,45.110001
"545",59.900002,163.270004,97.629997,83.970001,117.239998,32.75,11.85,20,17.110001,54,27.1,64.940002,24.475,81.400002,6.17,42.110001,12.04,40.029999,61.400002,11.4,41.169998,53.459999,32.970001,55.950001,56.130001,90.300003,34.625,125.459999,34,140.350006,72.43,24.9,45.07,25.4,80.449997,70.849998,19.5,45.549999
"546",61.400002,164.110001,97.510002,82.940002,117.18,32.880001,11.78,19.99,17.27,53.810001,27.299999,65.120003,24.616199,81.32,6.19,42.66,12.01,40.029999,62.130001,11,43.040001,53.490002,32.93,56.950001,56.09,90.919998,35.110001,124.489998,34.220001,139.559998,72.25,25,44.880001,25.08,81.220001,70.809998,19.98,45.98
"547",60.400002,165.350006,97.860001,82.889999,117.230003,33.060001,11.74,20.030001,17.309999,53.720001,27.639999,65.220001,24.616199,82.139999,6.03,43.57,12.16,38.720001,63.619999,11.65,41.18,53.25,32.810001,56.889999,55.91,90.989998,35.380001,125.669998,34.169998,139.759995,71.989998,24.360001,44.75,25.950001,82.279999,69.489998,19.33,45.900002
"548",60.09,168.059998,97.269997,82.239998,116.919998,32.849998,11.75,19.969999,17.5,54.040001,27.459999,64.809998,24.0138,82.379997,5.93,43,12.02,39.16,63.040001,12.2,42.200001,53.75,32.490002,56.610001,55.98,91.089996,33.970001,124.870003,33.720001,139.490005,71.529999,24.059999,44.220001,25.860001,95.720001,72.410004,19.700001,45.91
"549",54.16,165.470001,98.190002,81.209999,116.449997,32.889999,12.6,19.76,17.26,53.75,27.379999,63.41,24.0138,81.730003,6.16,42.860001,12,39.189999,62.959999,12.55,42.27,54.630001,32.16,55.630001,56.630001,89.830002,34.52,123.660004,33.810001,139.100006,71.730003,24.02,44.110001,25.24,91.580002,73.769997,19.98,45.59
"550",55.099998,167.5,98.470001,80.559998,114.57,33,12.79,19.969999,17.559999,54.599998,27.389999,65.169998,24.1826,81.699997,6.25,43.599998,12.04,39.970001,63.330002,12.45,42.25,55.27,32.599998,55.150002,57.23,99.620003,34.529999,124.370003,34.52,138.869995,71.669998,24.33,44.77,25.879999,90.5,74.199997,20.25,46.330002
"551",58.139999,167.740005,98.139999,80.239998,114.709999,33,13.84,19.889999,17.360001,54.150002,27.540001,64.93,24.09,80.650002,6.23,43.880001,12.01,40.860001,63.650002,12.95,43.720001,54.709999,32.619999,54,59.189999,97.470001,35.509998,123.290001,34.509998,138,71.330002,24.280001,45.419998,26.09,89.269997,76.580002,20.35,46.82
"552",57.880001,170.449997,99.010002,80.550003,114.720001,33.18,13.08,19.700001,17.530001,54.049999,27.59,65.620003,24.09,80.919998,6.21,44.880001,12.13,41.439999,64.550003,12.75,44.32,54.650002,32.919998,52.650002,59.25,97.480003,35.595001,124.290001,34.639999,137.929993,72.050003,24.559999,46.200001,25.879999,91.43,75.839996,20.799999,47.18
"553",57.25,172.860001,98.93,80.870003,115.169998,33.34,13.33,19.790001,17.91,54.52,27.74,65.870003,24.5,80.870003,6.08,44.970001,12.12,41.299999,65.160004,12.7,44.209999,55.43,33.119999,53.73,59.389999,96.519997,35.615002,125.779999,34.330002,138.339996,72.379997,24.360001,46.18,25.58,88.93,52.790001,20.42,46.970001
"554",57.490002,172.059998,98.639999,81.099998,115.910004,33.450001,13.48,19.780001,17.6,54.060001,27.559999,65.860001,24.7155,80.260002,6.15,44.290001,12.07,41.16,66.019997,13.2,44.630001,55.09,33.16,53.889999,59.07,96.410004,35.285,126.080002,34.869999,137.289993,72.260002,24.639999,47.099998,25.85,89.620003,53.009998,20.629999,47.18
"555",55.880001,172.330002,98.32,81.419998,116.510002,33.889999,13.7,19.799999,17.6,54.09,28.120001,66.07,24.7155,80.379997,6.15,44.459999,12.1,40.959999,66.199997,13.85,45.09,55.139999,33.130001,54.060001,59.32,96.620003,35.435001,126.050003,34.810001,138.009995,72.019997,23.959999,47.009998,25.66,89.230003,49.799999,21.07,47.580002
"556",55.84,174.160004,97.93,81.110001,115.589996,33.669998,14.65,19.6,17.379999,53.950001,27.540001,65.900002,24.35,80.849998,6.15,44.169998,12.11,41.34,66.199997,14.9,45.209999,54.599998,32.98,54.189999,59.630001,96.620003,35.48,125.980003,34.68,138.100006,71.389999,23.93,47.66,25.49,89.870003,52.25,21.209999,47.389999
"557",56.619999,176.570007,101.360001,81.669998,116.449997,33.25,14.69,19.459999,17.309999,55.57,28.01,65.989998,24.299999,81.610001,6.07,44.919998,12.21,42.669998,67.410004,16.15,46.009998,56.169998,33.400002,55.049999,59.580002,96.769997,36.325001,126.959999,35.419998,140.020004,73.699997,24.26,48.82,25.549999,92.839996,53.09,22.17,47.439999
"558",61.68,177.25,103.730003,82.269997,117.18,33.650002,15.07,19.67,17.049999,56.68,28.02,64.459999,24.51,82.620003,6.07,43.810001,12.56,45.759998,67.959999,15.4,47.700001,58.880001,33.200001,55.060001,60.360001,97.559998,37.389999,126.550003,36.48,139.809998,75.040001,23.889999,49.900002,25.870001,99.949997,52.380001,23.98,45.200001
"559",59.900002,179.820007,104.519997,83.290001,118.989998,34.119999,14.82,19.790001,17.1,56.470001,28.49,62.689999,24.51,82.25,5.99,43.09,12.52,45.450001,67.910004,14.25,47.970001,60.669998,33.34,54.240002,60.419998,97.230003,37.775002,126.339996,36.380001,139.330002,75.5,24.629999,50.889999,26.18,101,52.290001,23.799999,44.549999
"560",59.509998,180.419998,104.790001,83.459999,119.510002,34.02,15.26,19.51,17.09,56.200001,28.76,62.919998,24.414,81.809998,5.97,42.790001,12.58,45.5,66.339996,14,48.049999,59.919998,33.380001,54.130001,59.880001,97.349998,37.674999,124.360001,36.5,139.979996,75.510002,25.049999,51.25,25.860001,99.279999,51.990002,24.190001,43.889999
"561",62.560001,184.899994,106.949997,83.57,120.839996,34.220001,15.05,19.860001,17.18,57.389999,29.1,60.950001,24.440001,83.150002,5.95,43.049999,12.63,47.259998,66.57,14.3,50.150002,62.029999,33.400002,53.52,60.099998,97.010002,38.5,123.919998,37.27,139.009995,77.099998,24.99,51.720001,26.25,104.019997,50.130001,25.799999,43.049999
"562",62.200001,182.850006,105.720001,82.889999,120.389999,33.939999,15.06,19.73,17.190001,58.549999,28.77,60.790001,24.59,83.32,5.74,42.799999,12.43,46.150002,66.580002,14.45,48.259998,61.720001,33.200001,53.599998,60.419998,97.830002,37.799999,123.68,36.549999,139.669998,76.540001,24.799999,50.919998,26.290001,101.150002,50.43,25.219999,42.900002
"563",60.720001,180.800003,104.93,82.279999,119.610001,33.099998,14.32,19.610001,16.950001,58.57,29.530001,61.169998,24.59,83.5,5.69,42.150002,12.38,45.32,66.379997,14.25,48.139999,61.119999,33.130001,53.060001,59.720001,97.279999,37.525002,122.970001,36.110001,141.059998,75.440002,24.33,50.68,28.99,97.5,50.919998,25.09,41.880001
"564",61.09,182,104.620003,82.550003,119.629997,33.34,15,19.65,17.1,59.360001,30.15,61.080002,24.59,83.910004,5.46,42.02,12.53,44.98,65.559998,14.35,48.880001,63.02,33.349998,52.959999,60.599998,96.779999,36.919998,123.389999,36.169998,140.009995,74.980003,24.690001,50.419998,27.389999,97.610001,51.310001,25.280001,40.790001
"565",61.369999,183.410004,105.93,82.660004,119.919998,33.18,16.059999,19.84,17.610001,59.310001,30.33,60.709999,24.49,84.57,5.44,42.02,12.61,45.779999,67.550003,14.65,49.779999,63.330002,33.290001,53.459999,61.299999,96.550003,36.939999,124.449997,36.73,140.589996,75.709999,24.940001,51.09,27.219999,100.309998,53.220001,25.799999,40.470001
"566",61.759998,182.25,105.620003,83.029999,120.419998,33.34,16.440001,19.83,17.889999,58.869999,30.700001,60.450001,24.700001,85.370003,5.44,41.669998,12.58,45.84,67.239998,15.25,50.459999,63.32,33.330002,53.709999,61.91,96.93,36.650002,123.93,36.900002,141.139999,75.849998,25.49,51.84,27.5,100.849998,52.759998,25.889999,41.25
