"","FTR.Close","UBSI.Close","INO.Close","FFIN.Close","GOOG.Close","ONCY.Close","ARWR.Close","COST.Close","AAL.Close","MSFT.Close","DLTR.Close","KGJI.Close","AMZN.Close","ROST.Close","NFLX.Close","HOFT.Close","RRGB.Close","JBLU.Close"
"1993",104.25,34.099998,9.25,14.525,532.33844,6.27,5.39,141.979996,47.880001,48.619999,67.940002,0.98,326,45.080002,48.830002,15.5,69.029999,14.56
"1994",105.449997,34.669998,9.4,14.9,532.288574,6.175,5.22,143.059998,47.860001,48.459999,68.709999,0.97,326.309998,45.139999,50.330002,15.5,70.32,14.9
"1995",104.25,35.279999,9.24,14.97,529.865234,5.7,5.35,142.690002,48.240002,48.080002,69.199997,0.96,316.5,45.424999,50.73143,15.42,71.43,14.82
"1996",103.650002,35.349998,8.78,14.96,535.838867,5.7,5,143.020004,49.650002,48.84,69.269997,0.97,316.929993,45.525002,50.085712,15.46,71.760002,15.09
"1997",103.5,36.16,8.89,15.24,523.821838,5.7,5.73,143.25,51.009998,48.419998,68.410004,0.91,312.630005,45.345001,50.131428,15.62,71.620003,15.19
"1998",98.099998,36.240002,8.57,14.96,525.537109,5.605,5.135,142.330002,50.82,47.700001,67.989998,0.9,306.640015,45.105,48.497143,15.62,72.379997,15.51
"1999",99,36.93,8.56,15.225,531.909668,5.7,5.71,143.039993,48.310001,47.59,68.110001,0.9,312.5,44.93,49.111427,15.65,72.290001,15.05
"2000",96.75,35.220001,8.21,14.715,524.619629,5.605,5.45,140.25,48.939999,46.900002,67.199997,0.87,305.839996,44.650002,47.759998,16.25,70.720001,15.15
"2001",98.099998,35.509998,8.22,14.705,526.893433,5.51,5.93,141.410004,50.529999,47.169998,67.769997,0.84,307.359985,45.41,47.804287,16.370001,71.389999,15.29
"2002",93.900002,35.18,8.49,14.48,517.239929,5.795,5.76,137.880005,49.970001,46.950001,68.139999,0.92,307.320007,45.290001,47.782856,16.35,73.029999,14.81
"2003",94.5,34.82,8.26,14.335,512.39325,5.415,5.45,138.190002,50.84,46.669998,68.599998,0.96,306.070007,46.025002,46.720001,16.25,71.589996,14.94
"2004",95.400002,34.959999,8.34,14.565,494.03363,5.415,5.86,137.309998,47.959999,45.16,67.010002,0.97,295.059998,44.985001,45.205715,16.24,70.510002,14.44
"2005",98.25,36.200001,8.78,14.85,503.507629,4.94,6.09,139.330002,48.799999,45.740002,68.059998,0.94,298.880005,45.384998,47.664288,16.6,72.699997,15.13
"2006",101.099998,36.400002,9.01,15.075,509.700623,4.845,6.11,141.559998,50.139999,47.52,69.110001,0.98,297.730011,46.355,47.774284,16.6,72.93,15.37
"2007",100.800003,35.709999,9.48,14.925,514.936218,5.225,6.39,141.770004,50.709999,47.66,68.699997,0.91,299.899994,45.509998,48.58857,16.379999,73.519997,15.37
"2008",101.849998,36.59,9.45,14.975,523.432922,4.845,6.55,143.210007,50.84,47.98,69.089996,0.93,306.540009,46.580002,48.097141,16.67,74.980003,15.4
"2009",101.699997,36.82,9.2,15.005,529.137268,4.655,6.275,144.149994,50.209999,48.450001,70.059998,0.86,306.290009,46.66,48.061428,16.85,76.379997,15.29
"2010",101.400002,36.639999,9.11,14.935,527.322266,4.655,6.35,143.649994,51.43,48.139999,69.860001,0.89,303.029999,46.360001,48.871429,16.82,76.510002,15.5
"2011",102.449997,37.049999,9.36,15.005,532.56781,5.605,6.52,143.440002,51.959999,47.880001,69.57,0.97,309.089996,46.705002,48.578571,16.75,76.419998,15.68
"2012",101.550003,37.68,9.28,15.335,528.877991,5.7,6.615,143.339996,52.849998,47.450001,70.5,0.95,312.040009,47.049999,48.847141,16.780001,78.389999,15.7
"2013",99.900002,37.470001,9.18,15.165,528.967712,5.32,7.57,143.490005,53.419998,47.02,70.699997,0.88,310.299988,46.965,49.032856,16.700001,77.849998,15.89
"2014",100.050003,37.450001,9.18,14.94,524.95874,5.035,7.38,141.75,53.630001,46.450001,70.379997,0.89,310.350006,47.130001,48.80143,17.17,76.970001,15.86
"2015",99.599998,37.009998,9.32,14.765,523.373108,5.13,7.71,141.610001,53.91,46.759998,70.349998,0.98,308.519989,46.865002,49.848572,17.030001,76.400002,15.79
"2016",97.5,35.790001,9.28,14.335,512.463013,5.32,7.5,140,53.880001,46.330002,69.620003,0.98,302.190002,46.830002,47.311428,17.709999,75.75,15.22
"2017",96.599998,34.91,9.23,13.865,500.585632,5.035,6.955,141.850006,53.040001,45.650002,68.669998,0.98,295.290009,46.919998,46.501427,17.690001,74.830002,14.97
"2018",97.349998,35.52,9.34,13.765,499.727997,5.225,7.38,144.320007,53.009998,46.23,70.830002,0.95,298.420013,47.834999,46.742859,17.639999,77.849998,15.1
"2019",99,36.5,9.36,13.755,501.30368,5.035,8,145.559998,53.66,47.59,71.110001,0.97,300.459991,48.470001,47.779999,17.34,79.660004,14.88
"2020",97.349998,35.849998,9.49,13.18,494.811493,4.845,9.06,143.320007,52.02,47.189999,69.459999,1,296.929993,47.599998,47.041428,17.290001,79.910004,14.38
"2021",101.25,35.599998,9.3,12.95,491.201416,4.75,6.9,142.520004,49.580002,46.599998,69.43,1.03,291.410004,47.915001,45.547142,17.299999,79.300003,14.55
"2022",101.400002,35.93,8.97,12.905,494.821472,4.655,6.32,141.089996,50.400002,46.360001,68,1.05,294.73999,47.43,46.255714,17.25,82.110001,14.81
"2023",100.349998,35.25,9.07,12.81,499.498627,4.845,6.71,139.309998,49.41,45.959999,67.370003,1.07,293.269989,46.314999,46.32,17.299999,81.540001,14.67
"2024",100.650002,34.59,8.78,12.52,500.416107,4.56,6.56,139.309998,49.41,45.48,66.410004,1.06,286.950012,45.57,46.251427,17.299999,79.870003,14.75
"2025",102.449997,35.349998,8.77,12.64,506.688873,4.845,6.86,139.720001,49.810001,46.240002,66.709999,1.05,290.73999,46.450001,48.191429,17.280001,79.839996,14.85
"2026",102.75,34.720001,8.94,12.405,505.512115,4.655,7.06,139.380005,52.75,46.389999,67.25,1.08,289.440002,45.904999,49.828571,17.24,81.169998,15.22
"2027",101.849998,34.330002,8.66,12.275,516.621643,4.275,6.76,139.139999,53.669998,45.919998,67.809998,1.05,297.25,46.084999,58.468571,17.17,80.260002,15.28
"2028",102.75,36.490002,8.5,12.805,532.926819,4.465,6.63,141.270004,55.59,47.130001,70.25,1.04,310.320007,47.130001,61.205715,17.25,81.089996,16.48
"2029",102.900002,36.200001,8.61,12.89,538.471619,4.465,6.43,142.050003,55.689999,47.18,72.07,1.05,312.390015,47.334999,62.494286,18.33,81.68,16.549999
"2030",103.650002,36.599998,8.88,12.83,533.744629,4.465,6.77,142.910004,55.450001,47.009998,70.360001,0.99,309.660004,47.615002,63.794285,17.99,83.120003,16.4
"2031",101.550003,35.59,8.94,12.915,517.210022,4.465,6.77,140.990005,52.700001,42.66,71.309998,1,306.75,47.165001,64.881432,17.92,81.169998,16.25
"2032",100.199997,34.599998,8.5,12.54,508.603638,4.37,6.65,139.619995,50.619999,41.189999,69.959999,1.01,303.910004,46.830002,63.208572,17.66,80.43,15.77
"2033",100.650002,34.84,8.5,12.63,509.26181,3.99,6.6,140.639999,52.240002,42.009998,70.18,0.99,311.779999,46.814999,63.400002,17.85,80.800003,17.16
"2034",100.800003,33.810001,8.34,12.35,533.056519,3.99,6.31,142.990005,49.080002,40.400002,71.099998,1.04,354.529999,45.855,63.114285,18.040001,77.5,16.790001
"2035",107.25,35.169998,8.21,12.83,527.03302,4.275,6.15,146,48.720001,41.279999,72.230003,0.99,364.470001,45.924999,63.009998,18.209999,75.949997,16.639999
"2036",110.099998,35.610001,8.29,13.145,527.790955,4.085,6.44,153.75,47.5,41.599998,74.389999,1.01,363.549988,47.294998,65.274284,18.4,76.07,16.18
"2037",109.199997,35.189999,8.03,12.97,521.328674,3.99,6.21,155.919998,49.459999,41.84,75,1.02,364.75,47.369999,64.101425,18.889999,77.239998,16.73
"2038",115.5,35.91,8.23,13.29,526.135498,4.085,6.68,149.089996,48.810001,42.450001,75.919998,1.06,373.890015,47.465,64.129997,18.93,77.769997,16.879999
"2039",118.949997,36.349998,8.2,13.445,529.546143,3.99,6.39,148.699997,48.150002,42.41,75.07,1.05,374.279999,47.490002,63.48,19.110001,78.510002,17
"2040",121.349998,35.849998,7.91,13.06,526.384827,4.18,6.21,147.539993,46.529999,42.360001,74.900002,1.05,370.559998,47.310001,63.295715,18.879999,76.599998,16.379999
"2041",123.900002,36.049999,7.66,12.95,535.469849,4.465,6.32,148.220001,48.049999,42.599998,75.709999,1.03,373,47.669998,64.849998,19.17,78.379997,16.719999
"2042",124.349998,35.970001,6.81,12.86,534.502502,4.56,6.35,147.460007,47.59,42.380001,76.660004,1.03,375.140015,47.41,64.984283,19.42,79.019997,16.559999
"2043",125.550003,36.84,6.95,13.1,541.443481,4.655,6.56,147.759995,47.880001,43.09,75.849998,1.03,377.170013,47.834999,65.247147,19.280001,77.970001,16.74
"2044",125.699997,36.830002,6.8,13.24,547.506836,4.845,6.77,147.100006,48.389999,43.869999,76.82,1.02,381.829987,48.09,66.585716,19.41,77.769997,16.83
"2045",126.300003,37.080002,6.79,13.385,541.353699,6.84,7.11,147.529999,48.009998,43.580002,76.730003,1.05,375.429993,48.424999,67.137146,19.25,81.010002,16.82
"2046",122.699997,36.650002,6.99,13.075,538.22229,7.125,7.15,147.229996,49.310001,43.529999,77.019997,1.05,373.369995,48.349998,67.865715,19.290001,81.650002,16.83
"2047",122.849998,36.580002,6.85,12.96,541.383606,6.65,7.1,146.669998,49.779999,43.5,76.699997,1.05,379,48.459999,67.800003,19.200001,81.82,17.02
"2048",124.5,36.900002,6.88,13.035,537.474365,6.365,7.38,147.539993,51.02,43.860001,77.690002,1.06,383.660004,48.959999,68.314285,18.5,80.639999,17.49
"2049",122.400002,36.919998,6.82,13.065,530.453613,5.89,7.83,148.389999,51.310001,44.150002,77.800003,1.05,380.140015,49.419998,67.405716,18.299999,81.540001,17.780001
"2050",120.300003,37.23,6.45,13.45,534.622192,5.51,7.73,148.210007,51.52,44.09,77.470001,1.07,378.589996,49.035,67.839996,18.440001,83.529999,18.07
"2051",119.25,36.919998,6.94,13.265,542.38092,6.365,7.89,147.479996,49.73,43.990002,79.160004,1.11,385.369995,49.23,68.332855,18.4,84,17.530001
"2052",120,37.57,7.03,13.375,553.959106,7.315,7.74,146.649994,49.349998,44.060001,79.040001,1.13,384.799988,49.525002,69.004288,18.49,84.07,17.35
"2053",119.699997,37.450001,7.08,13.135,556.871094,6.935,7.53,146.960007,47.900002,43.849998,79.68,1.21,380.160004,52.904999,67.844284,18.450001,83.470001,17.190001
"2054",119.25,37.720001,7.17,13.21,569.775696,10.165,7.32,147.940002,48.310001,43.880001,79.919998,1.2,385.660004,52.994999,68.60714,18.57,84.660004,17.57
"2055",119.25,37.27,7.05,13.04,572.069397,11.02,7.21,147.369995,48.77,43.279999,79.160004,1.18,384.609985,52.77,67.815712,18.4,84.010002,17.879999
"2056",116.550003,37,7.36,12.93,571.80011,9.595,7.51,147.169998,48.950001,43.060001,78.839996,1.16,382.720001,52.560001,67.110001,18.49,81.160004,17.940001
"2057",117.300003,37.09,7.56,13.16,573.754761,9.975,7.94,151.169998,48.400002,43.110001,79.43,1.16,387.829987,52.474998,66.807144,18.5,81.830002,17.48
"2058",113.550003,37.209999,7.35,13.3,566.130676,8.55,7.75,149.539993,48,42.360001,79.610001,1.1,380.089996,52.200001,64.874283,18.360001,78.480003,17.18
"2059",113.25,37.549999,7.14,13.4,567.29248,8.075,7.4,150.679993,47.919998,42.849998,79.699997,1.1,378.559998,52.724998,63.66143,17.870001,79.43,17.190001
"2060",109.349998,36.779999,7.09,13.42,553.490417,7.695,7.31,148.160004,46.740002,42.029999,79.610001,1.17,369.51001,52.459999,62.151428,17.91,76.889999,16.98
"2061",110.400002,36.869999,7.17,13.46,549.670898,7.41,7.55,147.399994,47.389999,41.98,78.830002,1.2,366.369995,52.525002,62.884285,18.24,78.160004,17.139999
"2062",110.400002,37.98,7.3,13.945,553.989014,7.79,7.54,149.440002,48.68,41.02,80.889999,1.18,374.23999,53.139999,64.045715,18.450001,82.889999,18.1
"2063",109.199997,37.98,7.04,13.865,545.821472,7.505,7.53,149.279999,49.220001,41.380001,81.910004,1.19,370.579987,53.02,62.628571,18.559999,81.800003,18.120001
"2064",110.400002,38.23,8.42,13.73,552.99176,7.03,7.42,149.990005,50.220001,41.560001,83.709999,1.15,373.350006,53.424999,60.281429,18.51,83.470001,18.700001
"2065",110.849998,38.400002,8.56,13.925,549.331787,6.84,7.54,150.029999,53.689999,41.700001,83.32,1.17,371.920013,53.189999,59.78857,18.85,84.239998,19.16
"2066",112.800003,37.82,8.38,13.825,557.968079,7.41,7.68,150.929993,54.130001,42.5,83.699997,1.17,375.140015,52.889999,60.445713,18.969999,83.970001,19.24
"2067",110.849998,37.91,9.45,13.79,556.462219,7.885,7.725,151.309998,55.189999,42.290001,83.410004,1.14,373.23999,53.369999,60.744286,18.92,84.620003,19.370001
"2068",110.849998,38.43,9.09,14.22,558.825745,7.695,7.37,152.589996,55.759998,42.880001,83.809998,1.07,378.48999,53.73,61.185715,19.120001,84.120003,19.48
"2069",111,37.900002,8.86,14.115,557.279968,7.695,7.05,152.929993,54.400002,42.860001,83.050003,1.14,375.109985,53.189999,60.714287,18.92,85.989998,19.440001
"2070",110.849998,37.75,8.73,14.115,568.628845,7.505,7.16,153.139999,53.93,42.900002,82.830002,1.11,374.089996,53.32,62.611427,19.02,89.25,19.58
"2071",109.349998,37.119999,8.19,13.79,557.255066,7.6,6.89,151.089996,52.009998,41.459999,81.169998,1.08,370.959991,52.419998,60.25,19.049999,84.57,18.780001
"2072",109.199997,37.220001,8.09,13.865,553.649963,7.315,6.74,150.059998,51.27,41.209999,81.019997,1.05,367.350006,51.884998,59.751427,18.969999,83.75,18.52
"2073",109.800003,37.09,8.29,14,546.838684,7.315,6.98,150.470001,52.66,40.970001,81.720001,1.07,370.559998,52.064999,59.252857,18.98,86.559998,19.280001
"2074",109.800003,37.599998,8.33,14.315,550.518555,7.315,7,152.369995,53.639999,40.959999,81.809998,1.07,374.589996,52.869999,60.367142,19.08,87.120003,19.360001
"2075",105.75,37.580002,8.16,13.82,546.499573,7.03,6.765,151.5,52.779999,40.66,81.150002,1.13,372.100006,52.68,59.527142,19.049999,87,19.25
"2076",109.349998,37.5,8.47,13.77,541.074463,6.935,7.43,150.240005,50.439999,40.720001,81.300003,1.21,370.26001,52.009998,59.017143,18.82,85.419998,18.84
"2077",109.800003,37.57,8.69,13.89,534.063721,7.03,7.6,151.630005,49.18,40.290001,81.120003,1.23,372.25,51.959999,59.154285,18.66,85.849998,18.91
"2078",109.949997,37.259998,9.07,13.98,535.295349,6.935,7.63,152.5,48.080002,41.549999,80.980003,1.29,377.040009,51.974998,60.330002,18.709999,84.93,18.559999
"2079",108.75,37.349998,9.08,13.95,535.549622,7.22,7.75,151.779999,47.5,41.529999,80.580002,1.33,374.410004,51.41,60.494286,21.4,83.239998,18.58
"2080",109.050003,37.240002,9.72,13.95,540.127075,7.03,7.99,152,48.740002,41.419998,83.529999,1.29,381.200012,52,63.049999,21.34,84.75,19.290001
"2081",109.949997,37.110001,9.96,13.965,539.299377,6.84,7.95,148.809998,47.84,41.48,82.75,1.31,383.540009,51.84,62.785713,21.120001,83.419998,19.129999
"2082",111.449997,37.25,9.78,13.99,538.531433,6.65,7.91,149.639999,47.73,41.720001,82.870003,1.38,382.649994,51.73,64.938568,21.450001,84.889999,19.049999
"2083",109.949997,37.700001,9.88,14.215,537.693787,6.555,8,149.020004,47.790001,41.759998,81.82,1.43,382.359985,52.095001,67.811432,22.51,85.080002,19.85
"2084",109.650002,37.209999,10.48,14.125,528.937805,6.175,7.38,149.520004,47.419998,41.650002,81.050003,1.4,385.109985,51.900002,68.387146,23.219999,84.139999,19.700001
"2085",108.75,37.59,10.39,14.455,531.07196,6.46,7.09,149.070007,47.75,42.259998,81.209999,1.39,383.450012,51.68,67.922859,23.690001,82.879997,19.43
"2086",107.25,37.610001,10.33,14.365,532.33844,6.555,7.11,147.110001,48.240002,42.16,81.029999,1.37,386.040009,51.73,80.292854,23.809999,81.25,19.559999
"2087",105.300003,37.07,10.04,14.335,522.615173,7.22,7.08,144.570007,48.189999,41.619999,79.139999,1.32,375.559998,50.200001,81.650002,22.860001,80.550003,19.42
"2088",105.599998,37.48,10.32,14.585,533.914124,8.265,6.95,146.309998,49.759998,42.91,79.709999,1.34,389.51001,51.145,81.055717,24.139999,82.940002,19.57
"2089",105.900002,37.509998,10.48,14.47,532.507996,7.6,6.74,147.339996,51.360001,42.639999,80.779999,1.3,391.179993,51.810001,80.062859,24,83.010002,19.83
"2090",106.5,37.82,10.39,14.625,537.888245,7.6,6.875,146.979996,51.400002,42.990002,80.57,1.3,389.799988,51.955002,79.668571,24,80.989998,19.67
"2091",106.050003,37.939999,10.6,14.645,545.502319,7.6,7.23,147.300003,51.450001,43.34,81.010002,1.3,389.98999,52.255001,79.865715,24.98,81.910004,19.75
"2092",105.449997,37.639999,10.35,14.425,563.512878,7.125,7.28,148.119995,52.709999,47.869999,81.139999,1.32,445.100006,52.189999,79.771431,24.889999,83.32,19.889999
"2093",103.050003,37.48,10.06,14.52,555.369995,6.65,7.05,146.960007,51.869999,48.029999,80.419998,1.37,438.559998,51.240002,80.868568,25.41,82.190002,19.709999
"2094",105.300003,38.41,9.71,14.885,553.679993,6.745,6.95,146.610001,51.189999,49.16,79.970001,1.39,429.309998,50.915001,80.437141,25.76,82.720001,21.02
"2095",103.650002,38.400002,9.85,14.855,549.080017,7.125,7.03,144.460007,48.880001,49.060001,77.470001,1.41,429.369995,49.880001,80.407143,25.74,77.879997,20.73
"2096",102.900002,37.580002,8.16,14.48,537.340027,7.125,6.9,143.050003,48.290001,48.639999,76.410004,1.32,421.779999,49.439999,79.5,25.450001,75.089996,20.530001
"2097",102.900002,37.34,8.42,14.515,537.900024,6.745,6.97,145.389999,49.389999,48.66,77.730003,1.01,422.869995,50.849998,79.575714,25.690001,75.470001,21.559999
"2098",103.050003,37.75,8.46,14.7,540.780029,6.65,6.94,145.75,48.950001,48.240002,77.309998,1.02,423.040009,50.639999,79.271431,24.870001,74.489998,21.58
"2099",101.099998,37.549999,8.27,14.64,530.799988,6.84,6.93,144.5,47.009998,47.599998,76.339996,1.03,421.190002,50.27,80.792854,25.08,73.160004,21.4
"2100",89.099998,37.790001,8.09,14.79,524.219971,6.745,6.87,144.770004,47.049999,46.279999,77.150002,1.05,419.100006,50.599998,80.077141,25.41,71.699997,21.17
"2101",89.25,37.75,8.08,14.615,530.700012,6.935,6.86,144.559998,49.060001,46.700001,78.010002,1.03,426.880005,50.415001,80.748573,25.15,73.989998,21.49
"2102",90,37.810001,8.01,14.595,538.219971,7.125,7.04,145.880005,49.040001,47.75,79.18,1,433.690002,51.275002,82.085716,25.219999,73.650002,21.76
"2103",87.599998,37.970001,8.01,14.745,535.700012,7.315,6.69,144.270004,49.650002,47.369999,78.980003,0.96,432.850006,51.005001,84.278572,26.129999,74.32,21.83
"2104",85.5,37.919998,8.1,14.83,529.039978,7.22,6.27,144.070007,48.849998,47.349998,79.209999,0.95,431.019989,51.035,83.377144,25.379999,74.629997,21.709999
"2105",81.900002,37.919998,7.86,14.89,529.619995,6.935,6.17,143.240005,48.490002,47.630001,77.849998,0.94,426.869995,50.619999,82.872856,25.610001,74.709999,21.42
"2106",81.300003,38.080002,7.99,14.965,538.400024,6.745,6.31,142.600006,48.82,48.720001,76.970001,0.95,432.279999,49.68,83.835716,25.27,74.300003,21.48
"2107",84.599998,37.59,7.97,14.655,533.849976,6.745,6.29,144.830002,48.669998,48.299999,78.370003,0.97,426,50.240002,87.60714,25.52,72.860001,21.42
"2108",83.400002,38.310001,8.11,15,532.299988,6.745,6.18,145.059998,49,48.009998,78.419998,0.93,425.23999,51.174999,88.267143,26.73,72.949997,21.83
"2109",80.699997,38.57,8.26,15.105,537.359985,6.84,6.08,144.740005,47.849998,47.580002,77.550003,0.94,421.709991,51.490002,88.068573,25.959999,84.139999,21.75
"2110",80.099998,38.400002,8.21,15.105,539.27002,6.65,6.14,143.490005,43.060001,47.580002,76.260002,0.93,423.859985,50.465,88.790001,26.049999,87.040001,20.24
"2111",80.099998,38.259998,8.26,15.005,542.51001,6.84,6.16,143.940002,42.470001,47.419998,78.68,0.96,431.630005,50.775002,89.002853,25.92,85.370003,20.18
"2112",77.400002,38,8.83,14.755,540.109985,6.935,6.26,143.679993,42.610001,46.900002,77.18,0.96,427.630005,48.514999,88.83857,25.559999,85.879997,20.450001
"2113",73.800003,37.650002,8.36,14.755,532.320007,6.65,6.12,143.25,41.560001,46.59,75.5,1.02,425.470001,47.785,87.992859,25.57,84.809998,19.559999
"2114",79.199997,38.23,8.39,15.07,539.789978,6.65,6.21,145.419998,42.240002,47.610001,76.339996,1.05,431.420013,48.275002,89.85714,25.200001,83.5,20.18
"2115",77.550003,38.16,8.58,15.16,539.780029,6.65,6.25,144.259995,41.970001,47.450001,76.190002,1.02,426.570007,48.470001,89.507141,25.209999,83.599998,19.92
"2116",77.25,37.860001,8.41,15.065,532.109985,6.65,6.3,142.589996,42.369999,46.860001,74.989998,0.97,429.230011,48.334999,89.151428,25.27,83.389999,20.16
"2117",76.199997,37.73,8.34,15.145,533.98999,6.555,6.21,142.389999,44.18,47.23,76.980003,0.97,430.920013,48.259998,89.002853,24.700001,83.18,20.700001
"2118",77.400002,38.049999,8.42,15.37,539.179993,6.555,6.34,141.399994,43.779999,46.919998,77.690002,0.94,430.98999,48.490002,89.129997,25.110001,83.400002,20.6
"2119",80.699997,38.529999,8.6,15.72,540.309998,6.46,6.425,142.130005,43.130001,46.849998,79.080002,0.92,436.589996,49.09,88.808571,25.01,84.349998,20.719999
"2120",75,38.110001,9.03,15.535,536.700012,6.27,6.31,140.649994,42.169998,46.360001,78.830002,0.93,430.779999,48.93,89.348572,25,83.739998,20.379999
"2121",74.550003,38.84,8.7,15.855,533.330017,6.175,6.56,138.779999,41.720001,46.139999,77.639999,0.97,426.950012,48.799999,90.459999,25.99,84.610001,20.49
"2122",75.449997,38.470001,8.76,15.905,526.830017,6.175,6.52,138.050003,39.860001,45.73,77.110001,0.95,423.5,48.790001,89.604286,26,85.360001,19.01
"2123",74.400002,39.02,8.83,16.125,526.690002,5.51,6.4,138.039993,40.330002,45.650002,77.089996,0.91,425.480011,48.75,92.449997,26.09,85.379997,18.870001
"2124",74.699997,39.209999,8.86,16.785,536.690002,5.7,6.54,139.429993,40.43,46.610001,78.230003,0.94,430.769989,48.915001,95.871429,26.41,87.360001,19.15
"2125",75.150002,39.150002,8.93,16.450001,534.609985,5.605,6.78,139.320007,40.02,46.439999,78.629997,0.92,432.970001,48.93,95.094284,26.01,87.690002,19.27
"2126",74.400002,39.049999,8.62,16.34,532.330017,5.7,6.72,138.779999,40.709999,45.970001,78.769997,0.99,429.920013,48.529999,94.418571,26.07,87.790001,19.52
"2127",73.199997,39.099998,8.5,16.27,527.200012,5.605,6.74,137.229996,40.07,45.48,77.910004,1.05,423.670013,48.689999,93.431427,25.799999,88.129997,19.540001
"2128",74.550003,39.509998,8.63,16.780001,528.150024,5.51,6.69,137.979996,39.48,45.830002,78.550003,1.04,427.26001,49.169998,95.272858,26.5,87.220001,19.549999
"2129",74.699997,38.790001,8.68,16.309999,529.26001,5.415,7.2,138.880005,39.880001,45.970001,79.720001,1.05,427.809998,49.43,94.271431,25.870001,86.839996,19.540001
"2130",75,39.240002,8.73,16.584999,536.72998,5.415,7.18,140.5,39.98,46.720001,80.309998,1.07,439.390015,50.16,94.742859,25.809999,87.599998,19.959999
"2131",75.449997,39.310001,8.92,16.690001,536.690002,5.415,7.13,140.300003,41.560001,46.099998,79.559998,1.04,434.920013,50.470001,93.871429,26.48,87.57,20.23
"2132",75.300003,39.880001,8.98,16.885,538.190002,5.32,7.14,140.190002,43.029999,46.23,80.639999,1.04,436.290009,50.310001,96.414284,25.73,87.360001,21.209999
"2133",76.349998,40.049999,9.09,17.174999,540.47998,5.32,7.44,139.649994,42.73,45.91,80.370003,1.01,445.98999,50.540001,97.312859,25.57,86.269997,21.15
"2134",76.050003,39.52,8.8,17.18,537.840027,5.035,7.25,138.339996,42.240002,45.639999,80.57,1.01,440.839996,50.080002,96.944283,25.469999,85.260002,20.9
"2135",76.199997,39.669998,8.38,17.344999,535.22998,4.75,7.195,137.449997,42.240002,45.650002,80.459999,0.96,440.100006,49.790001,94.891426,25.42,84.599998,21.17
"2136",75.150002,40.029999,8.5,17.629999,531.690002,4.845,7.13,138.059998,41.439999,45.259998,81.660004,0.99,438.100006,50.27,93.08857,25.389999,86.540001,20.790001
"2137",73.949997,39.130001,7.99,17.245001,521.52002,4.75,6.9,135.690002,39.75,44.369999,79.349998,0.94,429.859985,48.549999,92.23143,25.83,84.400002,20.200001
"2138",74.25,40.23,8.16,17.32,520.51001,4.75,7.15,135.059998,39.939999,44.150002,78.989998,0.9,434.089996,48.610001,93.848572,25.110001,85.82,20.76
"2139",74.25,41.939999,8.14,17.51,521.840027,4.75,6.95,136.490005,38.799999,44.450001,80.110001,0.9,437.390015,49.389999,93.635712,25.67,86.290001,20.059999
"2140",72.75,40.779999,7.92,17.200001,523.400024,5.13,6.84,136.389999,39.029999,44.400002,79.809998,0.89,437.709991,49.310001,94.044289,24.76,85.190002,20.629999
"2141",73.800003,40.970001,7.87,17.139999,522.859985,5.985,6.88,135.880005,39.73,44.389999,80.080002,0.85,436.040009,49.869999,94.571426,25.07,85.989998,20.75
"2142",73.199997,40.849998,7.65,16.855,525.02002,5.605,6.77,140.5,40.669998,44.299999,80.339996,0.79,436.720001,50.57,94.091431,25.08,88.699997,21.02
"2143",72.449997,40.91,7.04,16.834999,516.830017,5.7,6.57,139.899994,39.310001,44.240002,79.220001,0.85,429.700012,50.169998,93.507141,24.790001,88.129997,20.67
"2144",72.150002,41.27,7.27,17.105,520.679993,5.225,6.61,139.449997,39.669998,44.52,78.980003,0.83,434.390015,50.32,95.727142,25.040001,89.760002,20.9
"2145",73.5,41.82,7.46,17.280001,530.130005,5.51,6.68,142.720001,41.209999,44.610001,80.470001,0.81,443.51001,50.860001,97.228569,25.639999,91.519997,21.719999
"2146",74.699997,42.220001,7.6,17.48,546.549988,6.935,6.77,144.059998,42.419998,45.540001,82.110001,0.82,455.570007,52.41,101.087143,25.459999,91.349998,21.99
"2147",73.949997,42.34,7.88,17.459999,561.099976,6.365,6.97,143.929993,42.060001,45.619999,82.400002,0.82,465.570007,52.43,100.371429,26.440001,91.660004,22.450001
"2148",73.199997,42.639999,7.76,17.389999,560.219971,6.46,6.87,143.630005,41.540001,45.759998,81.800003,0.79,461.190002,52.32,98.129997,26.110001,90.75,22.290001
"2149",75.449997,42.529999,7.71,17.545,579.849976,6.65,6.89,144.330002,41.389999,46.66,82.18,0.8,475.480011,52.959999,115.809998,26.309999,91.080002,22.74
"2150",77.099998,42.450001,7.67,17.370001,672.929993,6.175,6.85,144.679993,41.400002,46.619999,81.669998,0.8,483.01001,52.27,114.769997,26.129999,89.660004,22.940001
"2151",75.150002,42.720001,7.5,17.690001,663.02002,6.08,6.66,145.039993,40.549999,46.919998,81.540001,0.8,488.100006,52.830002,110.550003,25.799999,90.199997,22.879999
"2152",73.050003,42.48,7.31,17.76,662.299988,6.27,6.61,144.940002,40.900002,47.279999,79.82,0.78,488,52.860001,112.510002,25.719999,90.239998,23.209999
"2153",71.849998,43.029999,7.32,18,662.099976,6.08,6.58,146.380005,41.43,45.540001,79.209999,0.8,488.269989,53.279999,111.5,26.049999,92.010002,23.52
