"MonthYear","TGT.Close","FTR.Close","UBSI.Close","HD.Close","JPM.Close","XOM.Close","CVX.Close","NSANY.Close","MGM.Close","TEVA.Close","HST.Close","WFC.Close","WWE.Close","INO.Close","SCE.PB.Close","FFIN.Close","GOOG.Close","WM.Close","ONCY.Close","S.Close","F.Close","ARWR.Close","COST.Close","AAL.Close","JWN.Close","NUS.Close","ADDYY.Close","KSS.Close","MSFT.Close","LUV.Close","HMC.Close","PCG.Close","DLTR.Close","KGJI.Close","NKE.Close","AMZN.Close","ROST.Close","WMT.Close","TJX.Close","TM.Close","T.Close","JNJ.Close","C.Close","EPD.Close","VZ.Close","HRB.Close","NFLX.Close","AAP.Close","HOFT.Close","SIG.Close","RRGB.Close","M.Close","JBLU.Close","portfolio_DailyValue","portfolio_prevDay","portfolio_dailyValueChange","portfolio_ROI_dollars","Date","DayOfWeek","Month","Year","UE_monthlyRate"
"Dec-2015",74.440002,72.300003,38,133.699997,67.07,79.160004,91.25,21.280001,22.940001,66.199997,15.93,55.290001,18.709999,7.08,568,15.595,776.599976,54.349998,2.565,3.85,14.23,6.2,162.660004,43.5,50.880001,38.540001,49.98,48.810001,56.549999,44.34,32.41,53.810001,78.019997,0.77,64.260002,693.969971,54.939999,61.610001,35.880001,124.760002,34.93,104.029999,52.98,24.969999,47.209999,33.5,119.120003,152.199997,25.77,121.919998,62.009998,35.700001,23.42,4738.189953,5005.45502,-267.265067,1760.251344,2015-12-29,"Tuesday","Dec",2015,5
"Dec-2015",73.620003,69.900002,37.400002,133.350006,66.589996,78.110001,90.089996,21.120001,22.52,66.080002,15.76,54.889999,18.540001,7,664,15.36,771,53.98,2.565,3.63,14.17,6.13,162.710007,42.799999,50.310001,38.5,49,48.389999,56.310001,43.349998,32.040001,53.919998,77.620003,0.72,63.25,689.070007,54.549999,61.68,35.68,123.220001,34.740002,103.779999,52.299999,24.9,46.77,33.419998,116.709999,151.399994,25.709999,121.769997,61.470001,35.380001,23.01,4800.285012,4738.189953,62.0950590000002,1822.346403,2015-12-30,"Wednesday","Dec",2015,5
"Dec-2015",72.610001,70.050003,36.990002,132.25,66.029999,77.949997,89.959999,20.99,22.719999,65.639999,15.34,54.360001,17.84,6.72,616,15.085,758.880005,53.369999,2.565,3.62,14.09,6.15,161.5,42.349998,49.810001,37.889999,48.509998,47.630001,55.48,43.060001,31.93,53.189999,77.220001,0.73,62.5,675.890015,53.810001,61.299999,35.455002,123.040001,34.41,102.720001,51.75,25.58,46.220001,33.310001,114.379997,150.509995,25.24,123.690002,61.740002,34.98,22.65,4707.685019,4800.285012,-92.5999930000007,1729.74641,2015-12-31,"Thursday","Dec",2015,5
"Dec-2016",77.82,52.650002,46.5,129.470001,81.790001,87.239998,113.290001,18.73,28.52,36.57,18.139999,54.34,18.450001,6.82,893,21.9,747.919983,69.290001,1.615,7.94,12.43,1.32,151.740005,45.75,56.040001,50.23,73,54.919998,59.200001,47.07,29.620001,58.040001,86.57,1.44,50.650002,743.650024,67.379997,70.669998,38.834999,117.769997,38.880001,111.379997,57.27,25.459999,49.869999,21.780001,117.220001,170.759995,28.549999,91.25,52.150002,42.419998,20.4,5155.710003,4858.969973,296.74003,2177.771394,2016-12-01,"Thursday","Dec",2016,4.7
"Dec-2016",77.940002,52.200001,45.549999,129.869995,81.599998,87.040001,113,18.68,29.01,36.529999,17.74,53.580002,18.190001,6.86,893,21.6,750.5,69.870003,1.425,7.98,12.24,1.44,152.089996,46.099998,56.540001,50.52,73.709999,55.220001,59.25,47.91,29.370001,58.279999,87.760002,1.52,50.459999,740.340027,67.360001,70.879997,38.549999,116.830002,38.610001,111.959999,56.02,25.379999,49.810001,21.719999,120.809998,170.139999,28.299999,92.07,51.349998,42.48,20.93,5158.115016,5155.710003,2.4050129999996,2180.176407,2016-12-02,"Friday","Dec",2016,4.7
"Dec-2016",76.980003,51.299999,46.799999,129.679993,83.260002,87.480003,113.25,18.84,28.969999,37.040001,18.27,54.349998,18.92,7.08,731,21.924999,762.52002,69,1.52,8.05,12.44,1.42,151.770004,45.720001,57.200001,51.509998,75.900002,54.509998,60.220001,47.07,29.43,58.380001,88.199997,1.44,51.849998,759.359985,67.150002,69.940002,38.665001,117.559998,38.630001,111.940002,57.279999,25.549999,49.75,22.139999,119.160004,170.529999,28.6,93.639999,51.950001,41.91,20.9,5037.950008,5158.115016,-120.165008,2060.011399,2016-12-05,"Monday","Dec",2016,4.7
"Dec-2016",76.769997,52.950001,47.299999,128.740005,83.690002,87.559998,112.760002,18.99,29.629999,35.029999,18.48,55.549999,18.950001,7.31,718,22.375,759.109985,69.510002,1.615,8.17,12.56,1.38,151.009995,46.43,57.259998,51.560001,75.730003,55,59.950001,47.68,29.51,58.380001,87.93,1.43,50.57,764.719971,67.260002,70.360001,38.720001,117.879997,39.349998,112.059998,57.919998,25.379999,50.360001,22.690001,124.57,173.309998,29.35,93.980003,51.700001,42.400002,21.190001,5042.06996,5037.950008,4.11995200000001,2064.131351,2016-12-06,"Tuesday","Dec",2016,4.7
"Dec-2016",76.970001,54,47.849998,132.460007,84.07,88.07,114.440002,19.35,29.950001,35.27,18.92,57.279999,19.43,6.97,648,22.575001,771.190002,69.940002,1.615,8.9,13.06,1.37,153.850006,48.650002,60.09,47.849998,76.959999,57.82,61.369999,49.849998,30.02,58.799999,87.839996,1.42,52.099998,770.419983,68.260002,70.599998,39.095001,121.459999,40.450001,111.099998,59.060001,25.469999,51.380001,23.34,125.389999,176.779999,32.400002,95.290001,52.599998,43.18,21.889999,5036.464989,5042.06996,-5.60497099999975,2058.52638,2016-12-07,"Wednesday","Dec",2016,4.7
"Dec-2016",77.839996,55.5,48.900002,132.529999,85.120003,88.32,115.169998,19.559999,28.65,35.91,19.01,57.290001,19.950001,7.13,633,23.075001,776.419983,70.059998,1.615,8.74,13.03,1.37,157.589996,48.049999,61.490002,49.32,76.610001,59.43,61.009998,49.599998,30.32,59.189999,87.120003,1.37,51.549999,767.330017,67.699997,70.339996,38.990002,122.809998,40.41,110.989998,60.150002,25.639999,51.130001,22.790001,123.239998,176.520004,32.150002,98.050003,53.400002,43.07,21.83,5037.379996,5036.464989,0.915006999999605,2059.441387,2016-12-08,"Thursday","Dec",2016,4.7
"Dec-2016",77.389999,55.049999,49.200001,133.389999,85.489998,89,115.809998,19.6,29.27,36.299999,19.18,57.139999,20.27,7.14,748,23.049999,789.289978,70.019997,1.615,8.48,13.17,1.35,159.699997,49.639999,60.75,50.450001,76.18,57.5,61.970001,49.790001,30.629999,59.330002,87.760002,1.4,51.720001,768.659973,67.620003,70.080002,39.014999,122.980003,40.380001,112.260002,60.040001,25.620001,51.490002,22.950001,122.879997,175.580002,34.299999,98.720001,54.200001,42.439999,21.9,5177.139956,5037.379996,139.75996,2199.201347,2016-12-09,"Friday","Dec",2016,4.7
"Dec-2016",76.739998,52.349998,48.099998,134.580002,84.730003,90.980003,117.150002,19.6,29.190001,37.25,18.99,55.779999,19.93,7.03,631,22.275,789.27002,70.699997,1.615,8.2,12.82,1.28,160.330002,47.59,58.41,49.57,76.559998,55.630001,62.169998,49.369999,30.209999,59.82,86.089996,1.37,51.540001,760.119995,67.389999,71.669998,38.544998,121.860001,41.119999,115.360001,59.549999,25.639999,51.759998,23.440001,122.830002,173,35.650002,96.389999,53.799999,40.459999,21.620001,5038.425005,5177.139956,-138.714951,2060.486396,2016-12-12,"Monday","Dec",2016,4.7
"Dec-2016",77.669998,51.75,48.349998,136.539993,84.760002,92.580002,117.419998,19.719999,29.790001,37.66,19.049999,55.84,18.98,7.06,893,22.325001,796.099976,70.830002,1.805,8.28,12.77,1.27,159.770004,47.84,58.349998,50.139999,77.419998,55.310001,62.98,49.549999,30.299999,60.59,86.160004,1.34,52.299999,774.340027,68.269997,71.800003,39.130001,123.07,41.360001,115.889999,59.790001,26.17,52.360001,23.25,123.779999,171.869995,32.25,96.169998,51.349998,40.709999,22.530001,5329.68999,5038.425005,291.264985,2351.751381,2016-12-13,"Tuesday","Dec",2016,4.7
"Dec-2016",77.190002,51.599998,47.75,135.979996,84.730003,90.580002,115.959999,19.6,29.719999,37,18.870001,54.700001,18.559999,6.94,531,22.075001,797.070007,70.040001,2.185,8.33,12.53,1.27,158.990005,47.919998,57.02,49.68,75.050003,55.509998,62.68,49.279999,30.01,59.5,84.720001,1.31,51.790001,768.820007,67.440002,71.339996,38.650002,121.059998,41.099998,114.989998,59.450001,25.35,51.630001,22.889999,123.440002,171.509995,33.900002,94.970001,54.400002,40.16,22.15,4940.390018,5329.68999,-389.299972,1962.451409,2016-12-14,"Wednesday","Dec",2016,4.7
"Dec-2016",76.980003,52.349998,48.349998,135.839996,86,90.889999,117.050003,19.799999,28.969999,36.73,18.92,55.189999,18.540001,6.94,508,22.475,797.849976,70.099998,1.805,8.45,12.58,1.27,160.110001,48.299999,55.279999,50.400002,74.860001,55.57,62.580002,50.59,30.190001,60.009998,85.699997,1.3,51.290001,761,67.269997,71.080002,38.709999,121.980003,41.5,115.889999,60.23,25.91,51.810001,23.09,125,172.919998,33.950001,95.019997,56.099998,40.139999,22.49,4925.349964,4940.390018,-15.0400540000001,1947.411355,2016-12-15,"Thursday","Dec",2016,4.7
"Dec-2016",76.75,53.400002,45.349998,135.110001,84.940002,91.18,118.080002,19.68,28.860001,36.509998,19.01,55.34,18.540001,6.92,539,22.275,790.799988,70.080002,1.9,8.24,12.63,1.24,160.410004,47.630001,50.48,50.27,74.989998,51.139999,62.299999,49.93,30.129999,61.040001,84.199997,1.22,50.919998,757.77002,69.529999,70.980003,38.384998,121,41.669998,115.879997,59.75,25.98,52.27,23.450001,124.220001,171.910004,35.299999,94.07,58.150002,37.470001,22.18,4930.460014,4925.349964,5.11005000000023,1952.521405,2016-12-16,"Friday","Dec",2016,4.7
"Dec-2016",77.040001,53.549999,45.900002,135.440002,85.43,90.419998,117.650002,19.99,28.59,36.57,19.18,55.220001,18.93,6.95,520,22.6,794.200012,71.089996,1.805,8.44,12.66,1.25,163.460007,48.580002,50.84,50.290001,75.279999,52.080002,63.619999,50.349998,30.200001,60.82,84.269997,1.32,50.849998,766,68.410004,71.580002,38.470001,121.839996,42.119999,116.019997,59.66,26.1,52.91,23.200001,125.449997,173.820007,35.299999,94.410004,57.400002,37,22.51,4937.065026,4930.460014,6.60501199999999,1959.126417,2016-12-19,"Monday","Dec",2016,4.7
"Dec-2016",77.650002,51.75,46.599998,137.110001,86.529999,90.43,117.949997,20.139999,28.629999,36.25,19.120001,56.099998,18.93,6.93,557,22.799999,796.419983,71.139999,1.995,8.43,12.78,1.24,163.860001,49.220001,51.77,50.130001,75.790001,53.580002,63.540001,50.889999,30.16,61.130001,85.089996,1.3,51.790001,771.219971,68.43,71.82,38.810001,121.669998,42.470001,115.660004,60.799999,26.26,53.119999,23.200001,125.120003,175.630005,36,95.18,56.150002,37.950001,22.790001,4996.454965,4937.065026,59.3899389999997,2018.516356,2016-12-20,"Tuesday","Dec",2016,4.7
"Dec-2016",77.129997,49.349998,46.200001,136.830002,86.75,90.279999,117.910004,20.459999,29.280001,36.369999,19.17,55.709999,18.870001,7.03,558,22.575001,794.559998,70.690002,2.09,8.41,12.64,1.27,163.039993,49.470001,51.209999,50.209999,75.610001,52.549999,63.540001,50.650002,30.02,61.119999,84.059998,1.3,52.299999,770.599976,68,71.239998,38.724998,121.110001,42.360001,115.309998,60.75,26.93,52.970001,23.209999,126.5,173.509995,34.650002,94.760002,55.849998,37.509998,22.709999,4983.349958,4996.454965,-13.1050070000001,2005.411349,2016-12-21,"Wednesday","Dec",2016,4.7
"Dec-2016",73.739998,50.099998,46.700001,135.429993,86.889999,90.870003,118.769997,20.57,29.33,36.91,18.799999,55.75,18.610001,6.91,558,22.450001,791.26001,70.790001,1.995,8.5,12.4,1.37,162.070007,48.689999,48.240002,48.639999,75.540001,49.939999,63.549999,50.25,30.17,61.279999,79.309998,1.32,52.139999,766.340027,67.110001,69.589996,38.220001,120.660004,42.720001,115.440002,60.490002,26.99,53.650002,23.299999,125.580002,170.389999,34.299999,93.400002,56.299999,36.169998,22.190001,4950.125038,4983.349958,-33.2249199999997,1972.186429,2016-12-22,"Thursday","Dec",2016,4.7
"Dec-2016",73.5,51.299999,46.650002,135.050003,87.050003,90.709999,118.419998,20.639999,29.360001,36.82,18.93,55.959999,18.6,7.31,520,22.450001,789.909973,70.919998,2.09,8.5,12.46,1.59,162.080002,48.48,48.75,48.650002,75.43,49.860001,63.240002,50.450001,30.209999,61.189999,78.699997,1.32,51.91,760.590027,67.110001,69.540001,38.220001,120.900002,42.73,115.959999,60.990002,26.959999,53.68,23.280001,125.589996,170.889999,35,93.209999,56.450001,36.48,22.27,4908.340006,4950.125038,-41.7850319999998,1930.401397,2016-12-23,"Friday","Dec",2016,4.7
"Dec-2016",73.699997,51.299999,47.200001,135.259995,87.129997,90.75,118.220001,20.42,29.01,36.34,18.959999,55.950001,18.610001,7.19,893,22.775,791.549988,70.959999,2.09,8.69,12.39,1.53,162.050003,48.610001,48.959999,49.290001,76.080002,49.799999,63.279999,50.490002,29.879999,61.18,78.120003,1.29,51.290001,771.400024,67.150002,69.699997,38.125,119.389999,42.650002,115.910004,61.09,26.93,53.639999,23.51,128.350006,171.839996,35,93.709999,56.349998,36.529999,22.280001,5296.900013,4908.340006,388.560007,2318.961404,2016-12-27,"Tuesday","Dec",2016,4.7
"Dec-2016",72.830002,50.25,46.950001,135.070007,86.5,90.300003,117.910004,20.370001,28.719999,35.93,18.57,55.32,18.42,7.04,522,22.9,785.049988,70.959999,1.995,8.72,12.25,1.55,161.009995,47.669998,48.41,48.459999,76.440002,49.810001,62.990002,50.169998,29.57,60.080002,77.669998,1.3,51.02,772.130005,66.519997,69.309998,37.654999,118.419998,42.52,115.099998,60.040001,26.85,53.439999,23.290001,125.889999,170.419998,36.849998,93.699997,56.349998,36.279999,22.030001,4900.999985,5296.900013,-395.900028,1923.061376,2016-12-28,"Wednesday","Dec",2016,4.7
"Dec-2016",72.620003,50.400002,46.349998,135.100006,85.889999,90.349998,117.82,20.16,28.5,36.080002,18.75,54.84,18.549999,6.92,554,22.75,782.789978,71.010002,1.9,8.81,12.23,1.65,161.130005,47.25,48.290001,48.48,77.290001,50.060001,62.900002,50.200001,29.280001,61.09,77.339996,1.33,51.060001,765.150024,66.370003,69.260002,37.855,117.040001,42.66,115.489998,59.380001,26.870001,53.740002,23.219999,125.330002,170.279999,37.900002,93.949997,56.549999,36.290001,22.139999,4922.645026,4900.999985,21.6450409999998,1944.706417,2016-12-29,"Thursday","Dec",2016,4.7
"Dec-2016",72.230003,50.700001,46.25,134.080002,86.290001,90.260002,117.699997,20,28.83,36.25,18.84,55.110001,18.4,6.94,557,22.6,771.820007,70.910004,1.995,8.42,12.13,1.55,160.110001,46.689999,47.93,47.779999,78.550003,49.380001,62.139999,49.84,29.190001,60.77,77.18,1.29,50.830002,749.869995,65.599998,69.120003,37.564999,117.199997,42.529999,115.209999,59.43,27.040001,53.380001,22.99,123.800003,169.119995,37.950001,94.260002,56.400002,35.810001,22.42,4889.680019,4922.645026,-32.9650069999998,1911.74141,2016-12-30,"Friday","Dec",2016,4.7
"Dec-2017",59.509998,8.55,37.150002,180.419998,104.790001,83.459999,119.510002,19.27,34.02,15.26,19.51,56.200001,28.76,4.58,801,23.475,1010.169983,81.809998,5.035,5.97,12.58,3.49,185.130005,49,45.5,66.339996,104.599998,48.049999,84.260002,59.919998,33.380001,54.130001,103.010002,2.18,59.880001,1162.349976,75.730003,97.349998,37.674999,124.360001,36.5,139.979996,75.510002,25.049999,51.25,25.860001,186.820007,99.279999,49.25,51.990002,48.950001,24.190001,21.309999,5943.304969,5989.919982,-46.6150130000005,2965.36636,2017-12-01,"Friday","Dec",2017,4.1
"Dec-2017",62.560001,9.2,37.599998,184.899994,106.949997,83.57,120.839996,19.209999,34.220001,15.05,19.860001,57.389999,29.1,4.49,802,23.450001,998.679993,83.150002,5.225,5.95,12.63,3.33,189.559998,49.93,47.259998,66.57,104.760002,50.150002,81.080002,62.029999,33.400002,53.52,106.370003,2.16,60.099998,1133.949951,78.010002,97.010002,38.5,123.919998,37.27,139.009995,77.099998,24.99,51.720001,26.25,184.039993,104.019997,50.950001,50.130001,50.549999,25.799999,21.969999,5941.434922,5943.304969,-1.87004699999943,2963.496313,2017-12-04,"Monday","Dec",2017,4.1
"Dec-2017",62.200001,9.1,36.299999,182.850006,105.720001,82.889999,120.389999,19.24,33.939999,15.06,19.73,58.549999,28.77,4.38,820,22.924999,1005.150024,83.32,5.225,5.74,12.43,3.33,187.820007,49.470001,46.150002,66.580002,104.540001,48.259998,81.589996,61.720001,33.200001,53.599998,105.889999,2.17,60.419998,1141.569946,77.019997,97.830002,37.799999,123.68,36.549999,139.669998,76.540001,24.799999,50.919998,26.290001,184.210007,101.150002,51.25,50.43,49.950001,25.219999,21.66,5955.189979,5941.434922,13.7550569999994,2977.25137,2017-12-05,"Tuesday","Dec",2017,4.1
"Dec-2017",60.720001,8.78,36,180.800003,104.93,82.279999,119.610001,19.290001,33.099998,14.32,19.610001,58.57,29.530001,4.38,820,22.775,1018.380005,83.5,5.225,5.69,12.38,3.46,187.220001,49.610001,45.32,66.379997,105.589996,48.139999,82.779999,61.119999,33.130001,53.060001,105.519997,2.17,59.720001,1152.349976,76.790001,97.279999,37.525002,122.970001,36.110001,141.059998,75.440002,24.33,50.68,28.99,185.300003,97.5,51.799999,50.919998,50.599998,25.09,21.620001,5969.444981,5955.189979,14.2550019999999,2991.506372,2017-12-06,"Wednesday","Dec",2017,4.1
"Dec-2017",61.09,9.15,35.700001,182,104.620003,82.550003,119.629997,19.129999,33.34,15,19.65,59.360001,30.15,4.38,820,23.025,1030.930054,83.910004,5.035,5.46,12.53,3.6,186.199997,50.880001,44.98,65.559998,106.43,48.880001,82.489998,63.02,33.349998,52.959999,107.309998,2.16,60.599998,1159.790039,76.699997,96.779999,36.919998,123.389999,36.169998,140.009995,74.980003,24.690001,50.419998,27.389999,185.199997,97.610001,46.700001,51.310001,51.549999,25.280001,21.870001,5991.820077,5969.444981,22.3750960000007,3013.881468,2017-12-07,"Thursday","Dec",2017,4.1
"Dec-2017",61.369999,9.75,35,183.410004,105.93,82.660004,119.919998,19.1,33.18,16.059999,19.84,59.310001,30.33,4.5,808,22.775,1037.050049,84.57,5.225,5.44,12.61,3.45,188.070007,51.02,45.779999,67.550003,106.440002,49.779999,84.160004,63.330002,33.290001,53.459999,108.669998,2.17,61.299999,1162,76.889999,96.550003,36.939999,124.449997,36.73,140.589996,75.709999,24.940001,51.09,27.219999,188.539993,100.309998,44.529999,53.220001,52.549999,25.799999,22.08,6014.640049,5991.820077,22.8199719999993,3036.70144,2017-12-08,"Friday","Dec",2017,4.1
"Dec-2017",61.759998,10.06,34.799999,182.25,105.620003,83.029999,120.419998,19.219999,33.34,16.440001,19.83,58.869999,30.700001,4.5,831,22.700001,1041.099976,85.370003,5.51,5.44,12.58,3.51,188.860001,51.299999,45.84,67.239998,103.470001,50.459999,85.230003,63.32,33.330002,53.709999,107.07,2.06,61.91,1168.920044,76.760002,96.93,36.650002,123.93,36.900002,141.139999,75.849998,25.49,51.84,27.5,186.220001,100.849998,42.650002,52.759998,53.049999,25.889999,22.190001,6047.370024,6014.640049,32.7299750000002,3069.431415,2017-12-11,"Monday","Dec",2017,4.1
"Dec-2017",61.02,10.05,35.200001,181.800003,106.849998,82.760002,119.68,19.35,32.709999,16.52,19.85,60.330002,30.540001,4.25,831,22.924999,1040.47998,84.639999,5.7,5.68,12.6,3.55,188.300003,50.470001,45.740002,67.269997,101.970001,50.290001,85.580002,63.43,33.52,53.43,106.220001,2.12,62.169998,1165.079956,76.410004,96.699997,36.810001,124.25,38.099998,142.600006,76.150002,25.73,53.189999,27.540001,185.729996,103.029999,41.549999,53.02,53.099998,25.690001,21.59,6044.264947,6047.370024,-3.10507699999926,3066.326338,2017-12-12,"Tuesday","Dec",2017,4.1
"Dec-2017",62.669998,10.2,35.150002,183.029999,105.510002,83.120003,119.93,19.5,33.16,15.7,19.85,59.400002,31.879999,4.46,820,22.75,1040.609985,85.339996,5.605,5.69,12.63,3.4,188.279999,50.09,46.27,67.269997,99.510002,50.720001,85.349998,63.139999,33.73,53.09,105.589996,2.06,64.300003,1164.130005,76.970001,97.760002,36.950001,124.919998,38.040001,142.889999,75.139999,25.9,52.889999,27.309999,187.860001,102.5,42.049999,53.889999,53.849998,25.83,21.49,6039.354982,6044.264947,-4.90996500000074,3061.416373,2017-12-13,"Wednesday","Dec",2017,4.1
"Dec-2017",61.939999,8.69,34.200001,182.130005,104.660004,82.900002,119.529999,19.4,32.830002,17.299999,19.780001,59.220001,32.009998,4.28,820,22.25,1049.150024,84.660004,5.605,5.63,12.46,3.15,186.529999,50.209999,44.959999,66.419998,99.199997,49.779999,84.690002,63.849998,33.66,52.720001,104.650002,1.94,64.529999,1174.26001,75.510002,97.129997,36.709999,125,37.740002,141.649994,73.919998,26.07,52.34,26.889999,189.559998,100.199997,42.349998,53.259998,53.599998,24.799999,21.18,6037.085021,6039.354982,-2.26996099999997,3059.146412,2017-12-14,"Thursday","Dec",2017,4.1
"Dec-2017",62.610001,8.08,35.400002,182.580002,106.139999,83.029999,119.730003,19.530001,32.880001,18.610001,20.139999,59.869999,32.41,4.4,820,22.75,1064.189941,85.870003,5.51,5.49,12.58,3.14,192.729996,51.060001,45.490002,67.440002,101.379997,51.349998,86.849998,64.699997,33.68,53.049999,106.290001,2.1,64.790001,1179.140015,75.959999,97.110001,37.084999,124.339996,38.240002,142.460007,74.769997,26.09,52.669998,27.200001,190.119995,100.699997,43.700001,53.75,53.200001,24.59,21.290001,6088.264953,6037.085021,51.179932,3110.326344,2017-12-15,"Friday","Dec",2017,4.1
"Dec-2017",64.080002,8.2,36.049999,184.729996,106.959999,82.940002,119.699997,19.57,32.950001,18.52,20.58,60.919998,32.919998,4.3,821,23.15,1077.140015,86.120003,5.415,5.6,12.66,3.23,192.309998,51.490002,46.630001,68.400002,102.230003,53.279999,86.379997,65.699997,34.029999,52.5,109.099998,2.01,64.809998,1190.579956,77.559998,97.900002,37.735001,127.32,38.459999,141.800003,75.669998,26.41,53.25,27.700001,190.419998,102.709999,44.099998,54.919998,53.099998,25.85,21.82,6142.909953,6088.264953,54.6450000000004,3164.971344,2017-12-18,"Monday","Dec",2017,4.1
"Dec-2017",64.059998,7.44,35.900002,185.979996,106.510002,82.440002,119.839996,19.559999,32.84,17.9,20.280001,60.360001,32.720001,4.33,821,23,1070.680054,85.650002,5.32,5.58,12.69,3.26,188.330002,51.439999,46.509998,67.769997,102.220001,52.880001,85.830002,65.919998,34.279999,52.049999,109.169998,1.98,64.239998,1187.380005,78.540001,98.800003,38.029999,127.010002,38.049999,141.779999,74.699997,26.24,52.830002,27.629999,187.020004,99.730003,43.25,53.25,53.400002,25.25,21.59,6114.440061,6142.909953,-28.4698920000001,3136.501452,2017-12-19,"Tuesday","Dec",2017,4.1
"Dec-2017",64.480003,7.34,35.599998,187.309998,106.139999,82.870003,120.889999,19.540001,33.16,17.450001,20.049999,60.139999,32.07,4.27,784,23.075001,1064.949951,85.790001,5.225,5.58,12.72,3.43,187.509995,51.919998,46.84,68.260002,101.18,53.130001,85.519997,66.089996,34.119999,51.119999,108.919998,1.97,63.59,1177.619995,79.610001,98.75,37.900002,127.629997,38.549999,141.160004,74.660004,26,52.77,27.85,188.820007,98.589996,43.049999,54.110001,53.5,25.33,21.959999,6064.109942,6114.440061,-50.3301190000002,3086.171333,2017-12-20,"Wednesday","Dec",2017,4.1
"Dec-2017",65.220001,7.11,36.049999,188.080002,107.830002,83.849998,124.82,19.620001,33.73,18.5,20.049999,61.610001,31.870001,4.33,714,23.275,1063.630005,85.790001,5.035,5.62,12.63,3.38,186.800003,52.790001,47.5,67.870003,100.540001,53.470001,85.5,66.029999,34.18,44.5,108.470001,1.98,64.769997,1174.76001,80.139999,98.059998,38.150002,128.279999,38.880001,141.059998,75.82,26.1,53.009998,26.700001,188.619995,100.129997,42.5,55.75,53.099998,25.57,22.43,5999.490012,6064.109942,-64.6199299999998,3021.551403,2017-12-21,"Thursday","Dec",2017,4.1
"Dec-2017",65.389999,6.98,35.650002,188.130005,107.449997,83.970001,124.980003,19.75,33.34,18.75,20.139999,61.549999,29.549999,4.32,573,23,1060.119995,85.910004,5.035,5.64,12.58,3.71,186.630005,52.59,47.540001,69.970001,100.589996,53.66,85.510002,65.970001,34.299999,44.57,109.459999,2,63.290001,1168.359985,80.440002,98.209999,38.125,128.320007,38.939999,140.119995,75.489998,26.4,53.189999,26.23,189.940002,100.550003,42.75,56.599998,55.049999,25.67,22.440001,5851.849995,5999.490012,-147.640017,2873.911386,2017-12-22,"Friday","Dec",2017,4.1
"Dec-2017",65.82,6.96,35.650002,190.360001,107.019997,83.980003,125.980003,19.860001,33.349998,18.92,20.18,61.130001,29.59,4.28,601,22.799999,1056.73999,85.879997,4.94,5.79,12.6,3.79,186.550003,52.849998,48.470001,69.93,101.160004,56.869999,85.400002,65.980003,34.400002,44.450001,108.5,1.98,63.650002,1176.76001,80.959999,99.160004,38.724998,127.980003,39.060001,140.089996,74.779999,26.57,53.220001,26.059999,187.759995,101.959999,42.450001,57.740002,54.099998,26.85,22.58,5893.615012,5851.849995,41.7650169999997,2915.676403,2017-12-26,"Tuesday","Dec",2017,4.1
"Dec-2017",65.139999,6.81,35.099998,190.190002,107.220001,83.900002,125.550003,19.85,33.709999,19.1,20.15,60.950001,30.290001,4.26,624,22.915001,1049.369995,86.110001,5.225,5.84,12.5,3.84,186.300003,52.400002,47.93,69.510002,101.080002,55.290001,85.709999,65.959999,34.32,44.68,107.489998,1.97,62.950001,1182.26001,80.730003,99.260002,38.485001,128.229996,38.889999,140.570007,74.889999,26.379999,53.279999,26.450001,186.240005,99.769997,42.849998,56.630001,54.5,25.639999,22.5,5905.165026,5893.615012,11.5500139999995,2927.226417,2017-12-27,"Wednesday","Dec",2017,4.1
"Dec-2017",64.82,6.83,35.25,189.779999,107.790001,84.019997,125.580002,19.93,33.630001,19,20.120001,61.299999,30.34,4.14,628,23.200001,1048.140015,86.290001,5.035,5.91,12.58,3.97,186.619995,52.459999,47.709999,68.269997,100.519997,54.68,85.720001,65.870003,34.240002,44.810001,108.07,1.92,62.950001,1186.099976,80.610001,99.400002,38.189999,128.270004,39.18,140.559998,75.080002,26.48,53.43,26.57,192.710007,99.709999,42.5,55.919998,56.099998,25.719999,22.540001,5918.564996,5905.165026,13.3999700000004,2940.626387,2017-12-28,"Thursday","Dec",2017,4.1
"Dec-2017",65.25,6.76,34.75,189.529999,106.940002,83.639999,125.190002,19.9,33.389999,18.950001,19.85,60.669998,30.58,4.13,636,22.525,1046.400024,86.300003,5.415,5.89,12.49,3.68,186.119995,52.029999,47.380001,68.230003,99.82,54.23,85.540001,65.449997,34.080002,44.830002,107.309998,2.02,62.549999,1169.469971,80.25,98.75,38.23,127.169998,38.880001,139.720001,74.410004,26.51,52.93,26.219999,191.960007,99.690002,42.450001,56.549999,56.400002,25.190001,22.34,5894.94001,5918.564996,-23.6249859999998,2917.001401,2017-12-29,"Friday","Dec",2017,4.1
