"Date","AAL","ARWR","C","CVX","EPD","F","FTR","HMC","HOFT","HRB","HST","INO","JBLU","JPM","JWN","KGJI","KSS","LUV","M","MGM","MSFT","NSANY","NUS","ONCY","RRGB","S","SCE","SIG","T","TGT","TM","UBSI","VZ","WFC","WM","WWE"
2009-08-10,3.07,4.5,39.400002,69.230003,14.035,7.72,106.650002,32.779999,13.41,17.219999,10.279001,9.28,5.11,42.689999,29.360001,0.06,52.529999,8.87,15.23,8.87,23.42,14.7,17.969999,17.1,17.370001,3.71,56,21.02,25.58,41.98,84.779999,22.129999,28.999527,28.639999,28.719999,14.73
2009-08-11,2.91,4.3,36.900002,67.940002,13.835,7.81,104.550003,31.959999,13.07,16.98,9.887421,8.92,5.33,41.240002,29.4,0.06,52.509998,8.91,15.47,8.34,23.129999,14.82,18.08,19.475,16.75,3.55,56,21.85,25.360001,42.200001,85.160004,21.25,28.699404,26.889999,28.85,14.57
2009-08-12,3.04,4.3,39.799999,68.720001,14.045,7.7,105,31.93,13.36,17.17,10.210475,8.84,5.48,42.209999,29.42,0.06,52.27,9.01,16.4,8.27,23.530001,15.08,18.440001,19.76,17.450001,3.69,53,22.040001,25.65,42.509998,85.050003,21.139999,29.271515,27.17,30.02,14.85
2009-08-13,3.13,4.5,40.599998,68.529999,13.805,7.9,105.300003,32.16,13.38,17.139999,10.200686,8.72,5.48,42.900002,29.76,0.1,52.389999,9.24,16.15,8.77,23.620001,15.14,18.15,21.945,17.52,3.95,53,22.620001,25.48,42.240002,85.889999,21.26,29.112074,27.879999,30.65,14.86
2009-08-14,3.08,4.5,40.400002,68.629997,13.73,7.83,104.099998,32.400002,13.26,17.24,10.171317,8.32,5.39,42.450001,27.870001,0.1,51.73,9.08,15.31,8.94,23.690001,15.05,17.99,20.235001,17.92,3.85,53,22.620001,25.450001,42.029999,85.75,20.559999,29.14959,27.73,30.23,14.37
2009-08-17,2.91,4.2,40,66.589996,13.325,7.37,102.449997,31.27,13.3,17.26,9.358786,8.88,5.1,40.73,27,0.1,50.599998,8.7,14.43,8.06,23.25,14.63,17.799999,19.76,17.51,3.81,73,22.049999,25.02,41.380001,83.709999,19.82,28.343006,26.299999,29.74,13.97
2009-08-18,2.93,4.35,41.400002,66.940002,13.62,7.64,101.699997,31.91,13.38,17.129999,9.769946,8.56,5.17,41.700001,26.969999,0.1,51.389999,8.82,14.53,8.56,23.58,14.75,18,19.379999,18.01,3.85,73,22.620001,25.1,44.32,85.860001,19.75,28.399279,26.34,29,13.97
2009-08-19,2.89,4.5,41.299999,68.160004,13.655,7.65,103.199997,32.779999,13.35,17.34,9.466471,8.64,5.08,41.41,27.67,0.1,51.470001,8.46,14.62,8.44,23.65,15.05,18,19.379999,18.309999,3.76,75,22.549999,25.379999,45.049999,86.629997,19.92,28.539963,26.610001,29.379999,14.18
2009-08-20,3.01,4.65,44.799999,68.620003,13.6,7.68,102.900002,32.799999,13.58,17.49,10.014685,8.48,5.24,42.419998,27.809999,0.1,51.52,8.49,14.89,8.65,23.67,15.2,18,19.950001,18.82,3.83,75,22.67,25.540001,45.27,87.43,19.98,28.80257,27.48,29.85,14.25
2009-08-21,3.15,4.5,47,69.730003,13.75,7.74,105.599998,32.07,13.67,17.610001,10.357318,8.12,5.5,43.66,28.17,0.1,52.360001,8.68,15.35,8.51,24.41,14.67,18.030001,20.615,19.75,3.9,75,23.33,26,45.66,86.339996,20.690001,29.421577,27.940001,30.059999,14.35
2009-08-24,3.19,4.5,48.200001,70.760002,13.785,7.41,105.300003,32.029999,13.51,17.620001,10.200686,8.16,5.5,43.009998,28.1,0.1,51.630001,8.47,15.32,8.57,24.639999,14.49,18.01,20.235001,19.889999,3.83,75,23.370001,26.139999,45.169998,85.75,19.9,29.459093,27.32,30.24,14.18
2009-08-25,3.45,4.7,47.5,70.650002,13.5,7.59,107.099998,32,13.44,17.719999,10.181107,8.12,5.69,43.580002,29.120001,0.1,52.990002,8.68,15.85,8.77,24.639999,14.5,17.870001,21.66,20.459999,3.65,75,24.030001,26.299999,46.470001,86.599998,20.33,29.365305,27.33,30.040001,14.33
2009-08-26,3.76,4.58,46.299999,71.089996,13.515,7.61,107.25,31.799999,13.62,17.73,9.867842,8.68,5.74,43.299999,28.790001,0.1,52.939999,8.6,15.69,8.58,24.549999,14.38,17.639999,20.9,20.4,3.79,178,24.49,26.51,47.419998,86.910004,20.5,29.524746,27.620001,30.200001,14.54
2009-08-27,3.65,4.9,50.5,71,13.58,7.67,106.5,32.080002,13.52,17.6,9.907,8.28,5.61,43.450001,28.450001,0.1,53.099998,8.45,15.65,8.64,24.690001,14.39,17.299999,21.945,20,3.79,178,24.25,26.42,47.290001,86.779999,20.01,29.121454,27.74,30.049999,14.56
2009-08-28,3.57,5.1,52.299999,70.68,13.535,7.73,106.050003,32.009998,13.3,17.379999,9.995105,8.44,5.75,42.919998,28.6,0.1,52.549999,8.51,15.91,8.71,24.68,14.06,17.379999,22.135,19.6,3.77,178,24.459999,26.209999,47.389999,86.260002,19.700001,29.093317,27.299999,29.639999,14.32
2009-08-31,3.4,4.64,50,69.940002,13.5,7.6,106.650002,31.33,13.31,17.280001,9.760157,8.76,5.81,43.459999,28.040001,0.1,51.59,8.18,15.52,8.47,24.65,13.95,17.25,21.375,19.280001,3.66,178,24.23,26.049999,47,85.190002,19.629999,29.112074,27.52,29.93,14.26
2009-09-01,3,4.82,45.400002,68.480003,13.32,7.24,105.75,31.200001,13.26,16.9,9.172785,8.44,5.5,41.669998,27.549999,0.1,51.040001,8.02,15.16,7.75,24,13.88,16.84,20.424999,18.65,3.53,178,22.610001,25.360001,46.580002,84.610001,18.780001,28.483688,26.209999,29.860001,14.08
2009-09-02,3.13,4.7,45.599998,68.040001,13.15,7.03,107.699997,31.09,13.23,16.73,8.879099,8.32,5.75,40.860001,27.190001,0.1,51.860001,8.13,14.75,7.82,23.860001,13.71,16.870001,20.9,18.27,3.52,178,22.75,25.370001,46.27,84.190002,18.07,28.267975,26.09,29.49,13.86
2009-09-03,3.26,4.9,47.700001,68.330002,13.18,7.48,107.849998,30.780001,13.25,17.01,9.133627,8.16,5.84,42.110001,29.58,0.1,54.009998,8.41,14.95,8.3,24.110001,13.46,16.860001,21.280001,18.1,3.58,178,23.51,25.15,47.07,82.980003,18.450001,28.361763,26.91,29.76,14.08
2009-09-04,3.38,5,48.5,68.959999,13.375,7.43,105.150002,31.42,13.58,16.620001,9.329417,8.16,5.95,42.34,29.23,0.1,54.580002,8.6,15.21,8.76,24.620001,13.69,17.049999,21.280001,18.5,3.81,178,23.91,25.51,47.119999,83.900002,18.440001,28.699404,26.91,30.08,14.31
2009-09-08,3.42,5.42,46.799999,70.480003,13.61,7.3,104.550003,31.799999,13.46,16.719999,9.789525,8,5.85,42.540001,29.18,0.06,55.580002,8.65,15.47,9.41,24.82,13.7,17.299999,21.469999,18.85,3.7,893,24.530001,25.75,47.310001,83.82,18.59,29.027664,26.98,30.309999,14.44
2009-09-09,3.58,5.1,46.599998,70.330002,13.84,7.39,103.050003,31.4,13.57,17.16,9.965736,7.96,6.06,42.860001,29.75,0.06,55.860001,8.81,16.01,10.09,24.780001,13.61,17.809999,21.280001,19.120001,3.68,893,27.17,25.940001,47.650002,83.260002,18.77,28.971392,27.68,29.879999,14.53
2009-09-10,4.02,5,47.5,71.449997,14.095,7.44,104.849998,32.139999,13.42,17.290001,10.161528,7.92,6.19,43.02,29.940001,0.06,55.779999,9.25,16.23,11.24,25,13.9,17.92,20.805,20.040001,3.78,893,26.389999,26.559999,48.169998,85.459999,19.35,29.402821,27.860001,30.08,14.51
2009-09-11,4.03,5.1,46.099998,70.75,14.3,7.33,103.949997,31.459999,13.67,17.379999,10.32795,7.56,6.14,42.5,29.33,0.06,55.18,9.34,16.07,11.84,24.860001,13.52,17.76,21.09,20.110001,3.77,65,26.32,26.66,47.950001,83.959999,19.43,29.318411,27.43,30.4,14.17
2009-09-14,4.13,5.7,45.200001,71.040001,14.31,7.39,104.550003,31.030001,14.1,17.32,10.680372,7.28,6.19,43.75,29.75,0.06,54.869999,9.54,16.83,12.34,25,13.19,18.040001,20.52,19.92,4.15,893,26.639999,26.530001,47.419998,83.110001,19.4,29.140211,27.92,30.66,14.2
2009-09-15,4.4,7.06,41.200001,71.629997,14.315,7.2,107.099998,30.879999,13.69,17.440001,10.817426,7.24,6.55,43.189999,30.440001,0.06,54.75,9.7,17.610001,13.37,25.200001,12.76,17.98,19.76,20.43,4.06,893,26.540001,26.700001,47.509998,82.720001,19.620001,29.074558,28.58,30.1,14.24
2009-09-16,4.38,6.36,42,72.449997,14.66,7.15,109.800003,31.200001,14.14,17.639999,11.228585,7.24,6.51,44.650002,31.450001,0.06,54.84,9.88,17.52,12.4,25.200001,13.13,18.129999,20.9,21.1,3.98,893,26.700001,26.540001,48.470001,82.459999,20.57,28.521204,29.41,30.139999,14.26
2009-09-17,5.13,5.3,44.200001,71.970001,14.335,6.92,106.650002,30.6,14.18,17.530001,11.561429,7.16,6.47,44.959999,31.700001,0.06,54.799999,9.7,17.629999,13.3,25.299999,13.33,18.030001,23.559999,22.08,3.9,126,26.48,26.370001,48.669998,82.610001,20.25,27.677105,28.780001,30.02,14.23
2009-09-18,4.98,5.8,42.599998,72.639999,14.38,6.94,109.650002,31.07,13.72,17.58,11.306902,7.36,6.46,44.950001,31.879999,0.06,55.009998,9.68,18.030001,13.22,25.26,13.75,18.18,30.115,22.469999,4.28,893,26.360001,27.049999,48.790001,83.580002,20.139999,27.752136,28.49,30.75,14.13
2009-09-21,5.43,5.8,44.299999,72.050003,14.33,6.83,108.75,30.780001,14.01,17.299999,10.905531,7.04,6.59,44.549999,31.6,0.06,55.540001,9.77,17.790001,13.1,25.299999,13.7,17.959999,30.02,22.17,4.25,893,26.129999,26.870001,48.84,82.690002,19.610001,27.658346,28.290001,29.959999,14.23
2009-09-22,5.23,5.7,46.5,72.629997,13.965,7.01,108.300003,30.879999,14.28,17.52,11.590797,6.88,6.44,46.470001,32.23,0.06,55.389999,9.5,18.77,13.51,25.77,13.76,18.02,26.695,21.82,4.29,893,26.85,26.5,48.16,82.889999,19.84,27.677105,29.389999,29.879999,14.31
2009-09-23,4.52,6,45.200001,71.370003,13.925,7.36,109.349998,30.58,13.72,17.85,11.404797,6.48,6.18,45.060001,31.209999,0.06,54.709999,9.68,18.43,13.03,25.709999,13.7,17.879999,24.605,21.059999,4.14,893,26.6,27.129999,47.560001,82.32,19.290001,28.024124,28.76,29.84,14.09
2009-09-24,4.91,6,44.299999,70.709999,13.925,7.33,109.650002,31,13.67,17.74,10.827215,6.04,6.07,44.369999,30.639999,0.06,54.759998,9.49,18.01,12.14,25.940001,13.32,17.85,26.219999,20.709999,4.01,893,25.309999,27.030001,47.650002,82.230003,18.85,28.277353,28.450001,29.549999,13.87
2009-09-25,4.96,6.3,43.799999,70.660004,14,7.29,109.349998,30.65,13.73,17.959999,10.797846,5.84,6.01,43.650002,30.209999,0.06,54.369999,9.65,17.790001,12.66,25.549999,13.35,17.77,26.885,20.85,3.95,92,24.790001,26.959999,46.290001,81.099998,18.65,28.080397,28.190001,28.98,13.82
2009-09-28,4.94,6.2,45.700001,71.699997,14.085,7.49,110.550003,30.42,13.97,18.26,11.463534,6.52,6,44.810001,30.6,0.06,54.91,9.78,17.940001,12.7,25.83,13.24,18.110001,27.17,21.059999,3.92,893,25.209999,27.43,47.709999,80.629997,19.35,28.464931,28.9,29.93,14.05
2009-09-29,4.87,6.4,47,70.910004,14.195,7.45,112.5,30.030001,13.92,18.57,11.581008,6.4,5.92,44.880001,30.75,0.06,56.389999,9.66,18.26,12.47,25.75,13.25,18.33,26.885,21,4.04,92,25.969999,27.200001,47.279999,79.32,19.66,28.286732,28.35,30,14.03
2009-09-30,4.7,6.65,48.400002,70.43,14.16,7.21,113.099998,30.309999,13.5,18.379999,11.522271,6.28,5.98,43.82,30.540001,0.06,57.049999,9.6,18.290001,12.04,25.719999,13.33,18.530001,27.834999,20.42,3.95,92,26.33,27.01,46.68,78.57,19.59,28.3899,28.18,29.82,14.01
2009-10-01,4.26,6.7,45.299999,68.809998,13.895,6.97,110.550003,30.16,13.17,18.51,10.837005,6.08,5.47,41.369999,29.389999,0.06,55.23,8.99,17.43,10.71,24.879999,12.99,18.309999,27.93,19.41,3.74,893,26.66,26.610001,46.57,76.839996,19.280001,28.146049,26.6,28.98,13.7
2009-10-02,4.31,6.5,45.200001,68.139999,13.91,6.84,109.050003,29.43,13.28,18.07,10.465002,6.76,5.63,41.860001,28.950001,0.06,54.860001,9.2,17.4,11.06,24.959999,13.04,19.52,33.630001,19.110001,3.91,893,25.18,26.52,46.02,75.190002,18.799999,28.033503,26.280001,29.15,13.56
2009-10-05,4.35,6.2,46.700001,69.389999,14.135,7.05,111.449997,29.110001,13.48,18.059999,11.023005,6.6,5.66,43.799999,31.709999,0.16,56.209999,9.08,18.299999,11.54,24.639999,13.3,20.51,31.445,19.389999,3.81,81,26.200001,26.76,46.93,75.07,18.93,28.099154,28.09,28.92,13.78
2009-10-06,4.38,6.1,46.700001,70.559998,14.285,7.14,114.150002,29.67,13.57,18.379999,11.228585,6.44,5.71,44.91,32.09,0.86,57.459999,9.16,18.530001,12.13,25.110001,13.91,20.139999,30.969999,19.66,3.79,893,25.93,27.15,48.09,77.269997,19.4,28.296112,28.66,28.780001,13.7
2009-10-07,4.25,5.8,46.400002,70.510002,14.205,7.13,111.599998,29.620001,13.53,18.82,11.277533,6.16,5.6,45.700001,32.279999,0.7,58.540001,9.2,18.59,11.9,25.1,14.68,20.1,30.115,19.540001,3.73,893,26.9,26.18,48.509998,77.419998,18.85,27.55518,29.26,28.389999,13.81
2009-10-08,4.37,5.1,46.5,71.449997,14.415,7.18,112.349998,30.24,13.3,19.35,11.306902,6.08,5.65,45.299999,33.57,0.24,59.970001,9.72,19.530001,12.33,25.67,14.61,20.200001,30.115,20.200001,3.68,62,27.01,25.940001,49.34,78.809998,19.129999,27.348843,29.049999,28.68,13.95
2009-10-09,4.47,5.38,46.299999,72.760002,14.395,7.12,110.849998,30.75,13.76,19.450001,11.189427,6.16,5.67,45.849998,33.25,0.24,60.029999,9.61,19.15,12.27,25.549999,15.15,21.26,30.684999,21.139999,3.58,893,27,25.66,49.889999,78.300003,19.110001,27.348843,29.209999,28.639999,13.65
2009-10-12,4.51,5.3,47.700001,73.669998,14.525,7.62,111,30.969999,13.74,19.35,11.267743,6.08,5.66,46.080002,33.610001,0.24,59.369999,9.54,19.620001,12.08,25.719999,15.2,21.26,33.060001,19.799999,3.58,893,26.66,25.6,49.599998,78.93,18.76,27.19878,30.280001,28.73,13.71
2009-10-13,4.44,5.75,48.299999,74.07,14.595,7.62,112.199997,31.23,13.41,19.24,11.042584,5.96,5.68,45.66,33.939999,0.36,59.619999,9.58,19.74,11.68,25.809999,15.21,21.200001,32.110001,19.42,3.41,893,26.950001,25.9,50.099998,79.93,18.52,27.217539,30.059999,28.969999,13.81
2009-10-14,4.48,5.75,50,75.459999,14.685,7.66,110.699997,31.110001,13.79,19.799999,11.874694,5.88,5.76,47.16,34.790001,0.36,60.73,10.04,20.719999,12.09,25.959999,15.01,21.190001,32.014999,19.200001,3.57,50,27.440001,25.83,51.349998,80.370003,18.85,27.142508,31.34,29.940001,13.67
2009-10-15,4.52,5.8,47.5,76.690002,14.745,7.66,111.75,31.280001,13.88,19.82,11.502692,6,5.75,47.16,34.389999,0.36,60.23,9.47,20.139999,12.08,26.709999,15.07,21.360001,29.735001,19.059999,3.52,80,28.33,25.91,50.419998,80.580002,18.65,27.301949,31.379999,31.629999,13.49
2009-10-16,4.29,5.8,45.900002,76.809998,14.745,7.42,110.550003,30.360001,14.04,19.76,10.954478,5.88,5.76,46.060001,34.419998,0.26,59.68,9.25,19.82,11.73,26.5,14.65,21.450001,31.73,19.299999,3.47,40,28.58,25.700001,50.080002,79.139999,18.450001,27.104992,30.02,31.219999,13.77
2009-10-19,4.18,5.3,45.400002,77.660004,14.76,7.57,111.300003,30.790001,14.03,19.780001,11.238375,5.8,5.94,45.98,35.849998,0.3,60.450001,9.19,20.299999,11.8,26.360001,15.06,21.940001,32.014999,19.58,3.44,893,28.280001,26,50.389999,80.309998,18.299999,27.161266,30.07,31.25,14.14
2009-10-20,4.35,5.7,44.299999,77.029999,14.83,7.71,110.25,30.51,13.62,19.66,10.748899,5.92,6.02,46.029999,35.209999,0.3,59.860001,9.26,19.780001,11.93,26.370001,14.79,24.15,30.969999,18.85,3.29,893,27.99,25.99,49.970001,78.779999,17.610001,27.011204,30.459999,30.959999,14.11
2009-10-21,3.87,5.3,44.200001,76.970001,14.86,7.78,110.550003,30.209999,13.61,19.65,10.396476,5.56,5.74,44.650002,33.830002,0.3,57.779999,8.85,18.879999,11.64,26.58,14.55,23.6,30.495001,18.35,3.29,66,27.77,25.940001,48.900002,78.870003,17.4,27.226917,28.9,31.09,14.03
2009-10-22,3.86,5.5,44.599998,77.290001,14.94,7.76,111.599998,31.01,14.13,19.879999,10.611845,5.28,5.61,45.709999,34.349998,0.3,59.869999,8.95,19.459999,11.71,26.59,14.59,23.969999,29.639999,18.610001,3.38,893,28.219999,26.1,49.490002,79.889999,18.120001,27.217539,30.17,31.48,14.34
2009-10-23,3.69,5.4,44.599998,76.68,14.935,7.63,109.949997,30.48,13.49,19.459999,10.347528,5.16,5.38,45.23,33.639999,0.3,59.189999,8.84,18.870001,11.31,28.02,14.23,23.65,30.115,18.129999,3.25,893,27.790001,25.73,49.029999,77.660004,17.66,27.058098,29.32,30.93,14.04
2009-10-26,3.37,5.6,42.700001,75.449997,14.62,7.47,107.849998,31.030001,13.27,19.120001,10.190896,4.8,5.32,43.82,33.439999,0.3,58.880001,8.8,18.52,11,28.68,14.5,23.91,29.83,17.809999,3.2,893,26.85,25.309999,48.880001,78.25,18.43,26.861141,28.450001,30.629999,13.89
2009-10-27,3.14,5.32,42.700001,76.589996,14.655,7.33,107.25,32.529999,13.58,18.799999,9.995105,4.4,5.28,43.900002,31.940001,0.3,57.919998,8.65,18.27,9.63,28.59,14.67,23.639999,29.07,17.200001,3.17,893,25.99,25.6,48.450001,79.150002,18.82,27.386358,28.389999,31.07,14.03
2009-10-28,3.13,5.45,40.799999,75.889999,13.94,6.96,106.800003,31.799999,13.24,18.59,9.47626,4.2,5.09,42.68,30.66,0.3,56.82,8.49,17.67,8.91,28.02,14.34,23.07,28.879999,17.09,3.24,893,25.280001,26.08,48.240002,77.730003,19,28.089775,27.459999,30.620001,13.63
2009-10-29,3.21,5.3,43.099998,77.949997,14.37,7.3,108.900002,32.360001,13.22,18.959999,10.318159,4.28,5.18,44.349998,32.189999,0.26,58.23,8.47,18.370001,9.73,28.219999,14.4,23.68,30.209999,17.17,3.09,65,25.799999,26.23,49.529999,80.080002,18.879999,28.174185,28.57,30.77,13.71
2009-10-30,3.06,5.2,40.900002,76.540001,14.02,7,107.550003,30.969999,12.81,18.34,9.89721,4.16,4.96,41.77,31.780001,0.26,57.220001,8.4,17.57,9.27,27.73,14.5,22.76,30.684999,16.709999,2.96,66,25.209999,25.67,48.43,78.889999,17.85,27.752136,27.52,29.879999,13.28
2009-11-02,2.91,5.4,39.900002,76.639999,13.98,7.58,109.050003,31.16,12.31,18.540001,9.69163,4.2,4.97,42.580002,32.290001,0.44,57.73,8.29,17.700001,9.03,27.879999,14.35,23.790001,31.540001,16.35,2.87,893,25.629999,25.59,49.34,79.120003,17.58,27.583315,27.610001,30.690001,13.51
2009-11-03,2.93,5.8,40.400002,76.699997,13.935,7.44,108,31.139999,12.06,18.33,10.034264,4.2,4.89,42.700001,32.669998,0.44,56.709999,8.28,17.77,9.65,27.530001,14.35,24.629999,31.065001,17.040001,2.94,893,26.040001,25.360001,49.25,79.07,17.75,27.264433,27.74,30.48,13.52
2009-11-04,2.92,6,39.700001,76.279999,14.18,7.27,107.25,31.469999,11.6,18.190001,9.84,4.36,4.76,42.209999,32.599998,0.44,56.540001,8.2,17.610001,9.32,28.059999,14.94,24.52,30.59,17.01,2.91,893,26.09,25.530001,49.27,79.459999,17.02,27.29257,26.82,30.66,13.54
2009-11-05,2.95,5.7,40.599998,77.239998,14.365,7.45,109.650002,31.32,12.24,18.719999,10.04,4.48,4.83,43.869999,33.919998,0.44,55.950001,8.36,18.02,9.74,28.469999,14.91,25.059999,31.35,17.690001,2.83,893,26.700001,25.940001,49.700001,80.580002,17.129999,27.489527,27.290001,31.559999,14.51
2009-11-06,3.19,5.85,40.599998,77.529999,14.25,7.75,110.849998,31.16,12.37,18.940001,9.78,4.96,5.24,43.48,33.93,0.44,56.68,8.65,19.18,9.75,28.52,14.6,25,32.584999,14.9,2.85,893,26.690001,25.93,49.700001,78.160004,17.040001,27.723999,27.120001,31.639999,14.53
2009-11-09,3.2,5.7,41.900002,77.660004,14.455,8.18,111.900002,32,12.7,19.42,10.57,4.84,5.2,44.349998,35.16,0.34,56.970001,9.06,19.48,10.44,28.99,14.52,25.76,33.345001,14.93,3.43,893,26.99,26.34,50.450001,79.120003,17.309999,28.296112,28.4,32.490002,15.23
2009-11-10,3.06,6.2,41.799999,78.339996,14.305,8.24,111.75,31.809999,12.23,19.34,10.52,5,5.16,44.169998,35.509998,0.34,56.360001,8.95,19.43,10.4,29.01,14.61,26.23,32.395,14.55,3.24,893,26.969999,26.360001,50.490002,76.400002,16.85,28.427416,28.1,32.619999,15.3
2009-11-11,3.23,6.8,41.599998,78.510002,14.38,8.33,110.400002,32.23,12.43,19.540001,10.65,4.76,5.35,44.32,34.860001,0.3,54.59,9.43,17.860001,10.87,29.120001,14.65,26.33,32.869999,15.37,3.19,893,26.98,26.440001,50.110001,76.790001,17.1,28.47431,28.799999,32.43,15.68
2009-11-12,3.15,6.9,40.599998,77.419998,14.5,8.2,109.050003,31.98,12.11,19.360001,10.64,4.88,5.3,43.299999,34.509998,0.38,54.639999,9.05,17.5,10.55,29.360001,14.55,25.48,33.060001,15.12,3.05,893,26.73,26.290001,48.93,77.720001,16.620001,28.286732,28.219999,31.969999,15.29
2009-11-13,3.22,6.9,40.5,77.940002,14.6,8.41,109.050003,32.18,12.27,19.610001,10.62,4.92,5.39,42.900002,33.990002,0.4,55.52,9.16,18.01,10.75,29.629999,14.78,25.280001,34.200001,15.35,3.1,41,27.75,26.25,48.990002,78.25,16.719999,28.258596,27.68,32.18,15.49
2009-11-16,3.38,7,41.799999,78.610001,14.76,8.71,109.800003,32.52,12.81,20.51,10.97,4.68,5.45,43.040001,35.049999,0.3,56.02,9.33,18.17,11.18,29.540001,14.78,26.15,35.055,16.16,3.5,893,28.969999,26.290001,50.290001,80.199997,16.77,28.446173,28.209999,32.790001,15.99
2009-11-17,3.35,6.6,42.400002,78.809998,14.845,8.98,109.800003,32.259998,12.58,20.68,10.71,4.68,5.5,43.16,34.82,0.28,55.419998,9.16,17.639999,11.66,30,14.65,26.49,32.584999,16.049999,3.7,893,28.59,26.280001,48.77,80.309998,16.639999,28.746298,28.370001,33.119999,15.95
2009-11-18,3.27,6.9,42.900002,78.919998,14.72,8.94,110.099998,31.77,12.68,20.77,10.55,4.88,5.47,43.380001,34.869999,0.6,54.700001,9.07,17.67,11.84,30.110001,14.41,26.790001,26.885,16.190001,3.95,893,28.35,26.309999,47.869999,79.389999,16.73,28.755676,28.860001,32.790001,16.26
2009-11-19,3.12,6.6,42.599998,77.339996,14.655,8.73,111.75,30.459999,12.13,20.4,10.16,4.8,5.21,42.549999,34.23,0.6,54.330002,8.91,17.379999,11.23,29.780001,14.1,25.82,26.504999,15.74,3.85,893,27.540001,26.110001,47.900002,77.510002,16.52,28.624372,28.32,32.169998,16.370001
2009-11-20,3.1,6.5,42,76.769997,14.665,8.64,112.349998,30.57,12.11,20.379999,10.06,6.12,5.2,42.459999,33.950001,0.56,53.959999,9,17.110001,10.71,29.620001,13.89,26,25.65,15.91,3.76,44,26.99,26.02,47.459999,76.970001,16.690001,28.539963,27.870001,32.299999,16.09
2009-11-23,3.1,6.8,42.799999,78.739998,14.66,8.73,115.650002,30.719999,12.42,20.65,10.17,6.28,5.3,43.279999,33.990002,0.56,53.599998,9.14,16.74,10.76,29.940001,14.09,27.26,26.504999,16.139999,3.9,893,26.879999,26.780001,47.259998,77.480003,17.32,29.384062,28.07,33.279999,15.9
2009-11-24,3.3,6.3,42.099998,79.029999,14.725,8.81,117.449997,30.35,12.28,20.76,10.02,5.6,5.29,42.48,33.84,0.56,53.810001,8.94,17.02,10.66,29.91,13.76,27.309999,27.075001,16.07,3.75,893,26.32,27.1,47.459999,76.050003,17.309999,29.890522,27.860001,33.529999,15.83
2009-11-25,3.53,6.5,41.700001,79.639999,14.97,8.81,119.25,31.75,12.33,20.49,10.31,5.56,5.42,42.16,34.830002,0.56,55.540001,9.1,17.559999,11.01,29.790001,14.56,27.209999,27.74,15.99,3.84,91,26.370001,27.08,47.830002,77.860001,17.209999,30.040585,27.83,33.459999,15.88
2009-11-27,3.47,6.35,40.599998,78.169998,14.955,8.73,118.650002,31.040001,11.82,20.389999,10.06,5.6,5.4,41.330002,34.02,0.56,54.450001,8.99,16.969999,10.56,29.219999,14.26,26.809999,26.885,15.87,3.75,893,26.1,26.99,47.700001,77.019997,16.879999,29.665428,27.139999,33.060001,15.81
2009-11-30,3.69,6,41.099998,78.040001,14.895,8.89,118.5,30.99,12.2,20.299999,10.52,5.28,5.51,42.490002,33.450001,0.56,53.139999,9.2,16.309999,10.57,29.41,14.43,26.780001,26.98,15.61,3.71,893,25.85,26.940001,46.560001,78.540001,17.1,29.505987,28.040001,32.84,16.07
2009-12-01,3.69,6,41,79.059998,14.895,8.88,120.300003,32.360001,12.3,20.67,10.58,5.48,5.64,42.220001,34.34,0.56,52.970001,9.35,16.01,11.15,30.01,15.1,27.709999,27.549999,15.14,3.78,893,26.139999,27.18,46.779999,81.449997,16.969999,30.331329,27.99,33.200001,15.86
2009-12-02,3.97,6.18,41,78.730003,14.84,9.01,123.150002,33.060001,12.8,20.65,10.94,5.72,5.64,41.93,34.720001,0.56,53.73,9.41,16.299999,10.9,29.780001,15.21,27.709999,27.834999,15.14,3.75,893,26.85,27.35,47.720001,81.980003,17.25,30.622076,27.450001,33.200001,16.07
2009-12-03,4.06,6.3,40.5,77.959999,14.875,8.94,125.550003,33.610001,11.92,20.209999,10.57,5.52,5.7,41.400002,34.970001,0.56,54.18,9.51,15.81,10.63,29.83,15.98,27.809999,27.455,15.18,3.67,70,26.15,27.52,46.349998,84.589996,16.99,30.659592,26.49,33.049999,15.97
2009-12-04,4.43,6.3,40.599998,78.07,14.865,8.94,126.900002,34.290001,12.67,20.219999,10.95,5.68,5.83,41.740002,35.240002,0.96,53.700001,10.23,15.98,10.81,29.98,16.440001,27.700001,27.455,15.53,3.69,893,26.690001,27.6,45.639999,84.300003,17.559999,30.66897,26.959999,33.560001,16.389999
2009-12-07,4.65,6.1,40.299999,78.169998,15.045,8.91,125.550003,33.77,12.07,20.48,10.49,5.6,5.74,41.25,35.25,0.82,54.52,10.1,16.379999,10.37,29.790001,16.450001,27.5,27.455,15.72,4.18,893,25.379999,27.969999,46.34,82.900002,18.559999,31.184809,26.360001,33.790001,16.540001
2009-12-08,4.5,6.1,39.099998,76.760002,15.135,8.82,122.699997,33.779999,12,19.9,10.27,5.48,5.75,41.209999,35.080002,0.82,53.810001,10.1,16.389999,10.14,29.57,16.33,27.02,27.360001,15.54,3.91,893,23.719999,27.610001,45.869999,83.599998,18.389999,31.316114,26.030001,33.169998,16.459999
