"","TGT.Close","TGT.Volume","FTR.Close","FTR.Volume","UBSI.Close","UBSI.Volume","HD.Close","HD.Volume","JPM.Close","JPM.Volume","XOM.Close","XOM.Volume","CVX.Close","CVX.Volume","NSANY.Close","NSANY.Volume","GNBT.Close","GNBT.Volume","MGM.Close","MGM.Volume","TEVA.Close","TEVA.Volume","HST.Close","HST.Volume","FCAU.Close","FCAU.Volume","WFC.Close","WFC.Volume","WWE.Close","WWE.Volume","INO.Close","INO.Volume","QSR.Close","QSR.Volume","GRPN.Close","GRPN.Volume","SCE.PB.Close","SCE.PB.Volume","FFIN.Close","FFIN.Volume","GOOG.Close","GOOG.Volume","WM.Close","WM.Volume","ONCY.Close","ONCY.Volume","S.Close","S.Volume","GM.Close","GM.Volume","F.Close","F.Volume","ASCCY.Close","ASCCY.Volume","ARWR.Close","ARWR.Volume","COST.Close","COST.Volume","AAL.Close","AAL.Volume","JWN.Close","JWN.Volume","CSSEP.Close","CSSEP.Volume","NUS.Close","NUS.Volume","AMC.Close","AMC.Volume","ADDYY.Close","ADDYY.Volume","KSS.Close","KSS.Volume","MSFT.Close","MSFT.Volume","LUV.Close","LUV.Volume","HMC.Close","HMC.Volume","PCG.Close","PCG.Volume","DLTR.Close","DLTR.Volume","KGJI.Close","KGJI.Volume","NKE.Close","NKE.Volume","AMZN.Close","AMZN.Volume","ROST.Close","ROST.Volume","TMUS.Close","TMUS.Volume","WMT.Close","WMT.Volume","TJX.Close","TJX.Volume","TM.Close","TM.Volume","PBYI.Close","PBYI.Volume","T.Close","T.Volume","JNJ.Close","JNJ.Volume","C.Close","C.Volume","EPD.Close","EPD.Volume","VZ.Close","VZ.Volume","HRB.Close","HRB.Volume","NFLX.Close","NFLX.Volume","AAP.Close","AAP.Volume","HOFT.Close","HOFT.Volume","SIG.Close","SIG.Volume","SDC.Close","SDC.Volume","RRGB.Close","RRGB.Volume","M.Close","M.Volume","JBLU.Close","JBLU.Volume","YELP.Close","YELP.Volume"
"2016-01-27",70.690002,3961400,66.75,936300,33.740002,540800,121.57,5431000,57.040001,20560000,75.290001,18106100,83.290001,12380600,18.57,58100,NA,NA,19.469999,7831000,62.029999,7362900,13.55,7579700,7.45,5918100,48.57,20441500,17.57,543300,5.37,3199600,32.849998,2327500,2.69,6765300,23.218,1400,13.28,901800,699.98999,2194200,51.889999,2885400,2.66,8000,2.92,40526500,29.209999,12932300,11.85,42064200,NA,NA,3.64,616300,147.729996,2189500,39.689999,10186000,48.02,1826500,NA,NA,30.26,1100800,20.92,351800,50.209999,21300,48.709999,2937600,51.220001,36775200,37.290001,8898800,27.6,1175700,52.73,3824900,77.970001,2758600,0.77,662000,59.580002,8593700,583.349976,5152900,53.779999,2477000,38.5,2304100,63.950001,10214300,34.595001,4484400,115.32,320900,43.029999,703000,35.48,50263000,102.160004,19330500,40.560001,28274800,22.219999,7953500,49.029999,33795700,32.73,2225500,91.150002,25556200,151.520004,987900,27.6,65100,118.620003,973100,NA,NA,60.5,152200,40.290001,5554700,21.25,7946700,21.59,1891400
"2016-01-28",70.989998,4073300,67.650002,659400,34.060001,605300,122.279999,4871600,57.279999,15497900,76.989998,16157700,85.919998,13017400,18.66,50000,NA,NA,19.280001,12525300,60.41,7068600,13.19,11083800,7.1,6949800,48.919998,21306600,17.82,446200,5.78,7274500,33.040001,933700,2.69,7120300,23.0702,200,13.73,653600,730.960022,2676400,52.07,1450800,2.565,3200,3.05,26140200,29.02,16421200,11.71,75699800,NA,NA,3.48,791100,149.589996,2076100,38.139999,17112300,47.990002,1680200,NA,NA,30.68,918100,20.74,131300,51.310001,732900,47.990002,2985400,52.060001,62513800,36.189999,8873100,27.35,1292200,53.759998,2223200,78.910004,1843600,0.8,56600,61.200001,10207000,635.349976,14015200,53.950001,2176800,38.669998,1418600,64.220001,11278300,34.695,3821000,116.120003,313700,41.439999,838500,35.529999,26184400,102.269997,12789500,40.389999,23212800,23.84,7182100,49.009998,20085200,32.990002,1703600,94.410004,24562300,148.559998,1001800,28.08,52800,113.389999,1941900,NA,NA,60.099998,282200,39.57,5278300,19.92,12625500,20.790001,2332700
"2016-01-29",72.419998,5184500,68.25,858500,33.580002,1208800,125.760002,7616200,59.5,26992200,77.849998,25161900,86.470001,20248900,19.780001,65500,NA,NA,20.08,8811600,61.48,5574500,13.85,15907600,7.04,6474600,50.23,25358300,17.9,692400,6.68,8909500,33.580002,1614300,2.72,8682600,23.6399,1868,13.06,2767800,742.950012,3474300,52.950001,3446600,2.565,6100,3.02,30963900,29.639999,13445800,11.94,52137400,NA,NA,3.48,843800,151.119995,3221300,38.990002,20957500,49.099998,2118100,NA,NA,31.65,871100,21.799999,223600,51.439999,159300,49.75,2644200,55.09,83611700,37.619999,9554500,27.02,1491500,54.91,3727600,81.32,3372400,0.87,304100,62.009998,10475200,587,14677600,56.259998,3492100,40.150002,3566700,66.360001,16439100,35.619999,8097000,120.029999,746000,41.740002,697900,36.060001,43280500,104.440002,15614600,42.580002,36107600,23.91,7718100,49.970001,29082600,34.049999,2738100,91.839996,20463900,152.050003,1255600,28.709999,119600,116,1925100,NA,NA,61.740002,175100,40.41,5767700,21.309999,10358600,20.950001,2823900
"2016-02-01",72.830002,4714900,68.699997,676500,33.810001,335200,126.510002,4674100,58.860001,16807900,76.290001,16754200,85.290001,10958300,19.82,44900,NA,NA,20.049999,6807300,62.700001,4424300,13.71,6979300,7.01,5893000,49.939999,17385400,17.799999,734100,6.73,9205100,33.959999,1370500,2.64,9551900,23.5,1150,13.02,963400,752,5139200,53.259998,1741700,2.565,2400,3.07,19089000,30.110001,13831700,12.07,37301200,NA,NA,3.45,546600,151.25,2142000,39.380001,12023500,49.93,2894000,NA,NA,31.91,765700,21.32,153200,52.040001,48300,49.080002,4462800,54.709999,44208500,38.310001,6945600,27.73,1484500,55.459999,3141500,81.980003,3168300,0.89,525600,63.16,8247800,574.809998,6355100,56.759998,4299200,40.59,3646000,67.5,14728400,36.105,6372600,120.400002,416700,42.869999,632500,36.18,33350500,104.370003,9803700,42.48,22860300,23.940001,6294000,50.759998,28536600,34.470001,2292000,94.089996,19684500,154.889999,862800,28.91,34900,120.620003,1618700,NA,NA,61.98,196800,40.91,4905400,22.379999,8824700,21.059999,2532800
"2016-02-02",73.309998,4635500,65.25,853300,33.119999,396200,125.269997,5832200,57.029999,22448200,74.589996,21404200,81.239998,13326200,19.280001,63400,NA,NA,19.09,7966100,60.939999,3761000,13.23,9583400,6.72,12715200,48.830002,25593200,17.08,582500,6.5,5012400,32.700001,1803400,2.47,10635800,NA,NA,12.245,1532400,764.650024,6348100,52.119999,2529200,2.565,5100,2.77,25878300,29.65,23777400,11.51,55649200,NA,NA,3.25,819400,148.5,1931400,37.029999,12401400,49.16,3153300,NA,NA,31.309999,752700,20.85,224700,50.900002,50200,50.380001,5546600,53,56313800,36.470001,6553700,27.629999,1285900,56.669998,6190100,81.690002,2306000,0.9,220000,62.549999,9458500,552.099976,6312000,56.52,3145800,39.27,2974700,66.860001,13585900,36.424999,7232600,119,353400,42.439999,995800,36.060001,29148400,103.410004,10616300,40.419998,31460900,23.17,7359700,49.91,21607000,34.049999,1704600,91.489998,21906500,151.860001,713100,28.780001,27800,115.190002,1474500,NA,NA,62.040001,248600,40.900002,4189800,21.290001,8887800,20.040001,2520300
"2016-02-03",72.57,5444900,69,1051200,33.5,397300,123.790001,7485700,57.41,31543200,78.480003,25873700,84.620003,13964100,18.65,581100,NA,NA,18.549999,9291800,60.27,7401000,13.64,10255600,6.67,16695900,47.599998,47149700,16.629999,457700,6.04,3517300,32.470001,1298700,2.47,10740600,23.438601,1225,12.65,823000,726.950012,6171000,53.080002,2225200,2.66,5800,2.84,19103500,28.92,29069800,11.46,69454600,NA,NA,3.4,1047300,146.699997,2546900,37.509998,12390500,50.529999,4037700,NA,NA,31.9,643100,21.030001,147200,51.560001,76000,51.130001,3346300,52.16,57559800,36.84,7973200,26.639999,1339800,57.459999,3970700,79.589996,2618500,0.94,378600,62.490002,7213500,531.070007,10048700,55.099998,3431400,38.34,5139700,66.269997,12315600,35.990002,6323000,114.989998,622600,43.02,1283300,36.720001,37992700,104.139999,10168600,40.360001,43680300,23.42,8698000,50.619999,20309800,34.07,2316600,90.739998,27466000,147.940002,1513600,28.940001,44200,111.330002,2394900,NA,NA,60.66,120700,41.619999,4480700,20.84,8469500,19.530001,2619400
"2016-02-04",70.040001,7650400,70.5,1761900,33.860001,367000,121.110001,9171800,58.400002,21651300,79.830002,23658700,84.790001,12825000,18.719999,74000,NA,NA,18.77,7514600,59.900002,6050200,14.2,13723700,6.65,7702400,48.25,30851700,17.01,350400,6.26,2525100,32.689999,1856200,2.64,9482600,NA,NA,12.71,643000,708.01001,5168700,53.189999,1682700,2.565,5900,2.83,25274400,28.639999,21002800,11.53,40223100,NA,NA,3.69,928300,143.279999,5340500,38.209999,8599600,47.43,5557500,NA,NA,33.599998,1243200,21.610001,253500,52,74400,41.52,22573600,52,46987100,37.549999,6586100,26.74,789400,56.330002,4175900,76.669998,3754200,0.92,323500,60.169998,10455700,536.26001,6199100,54.48,4135900,38.700001,3778800,66.419998,12833400,35.380001,6250800,114.290001,560900,43.98,855500,36.529999,31041600,103.900002,10389000,40.790001,26732600,24.059999,5541800,50.43,19594300,34.619999,2062800,89.709999,19108600,147.850006,1573500,28.76,62600,109.82,1449900,NA,NA,60.740002,149100,40.740002,7030200,20.76,7168300,19.77,2623800
"2016-02-05",69.559998,3764200,70.199997,1725000,33.959999,558000,116.43,8117700,57.75,22001300,80.080002,26719900,82.879997,15090100,18.07,39100,NA,NA,17.879999,10225500,58.860001,5665900,14.15,11994700,6.58,8674900,47.860001,23733700,16.57,499900,6.01,1908600,31.959999,1232000,2.45,13625500,23.49,2000,12.875,1795000,683.570007,5105700,52.57,2150900,2.47,10900,2.85,21721900,28.540001,14125200,11.45,33322200,NA,NA,3.46,792600,143.990005,4079300,36.75,10072700,48.18,4682600,NA,NA,33.720001,1226000,20.27,412100,50.110001,35300,42.060001,6693200,50.16,62009000,35.689999,8158700,26.01,703700,56.240002,3687200,76.559998,4426900,0.93,171200,57.169998,14415900,502.130005,9708900,53.32,4347200,35.66,7554600,67,14196500,33.98,9205200,110.389999,851100,39.720001,595800,36.880001,34662600,100.540001,15522200,39.860001,23599700,22.93,6044600,50.970001,25790300,34.98,3906800,82.790001,25929300,143.940002,1284200,27.74,75600,105.18,2718100,NA,NA,59.119999,255200,40.259998,5461400,19.700001,8385800,18.1,4857600
"2016-02-08",70,5392400,64.800003,1273900,34.240002,572400,111.849998,11286600,56.540001,28267600,81.160004,26601200,85.989998,17712800,17.92,59800,NA,NA,16.870001,13193300,56.93,8835900,13.76,12926600,6.08,8159500,46.5,31172100,16.49,860000,6,2244000,30.73,1836400,2.31,15278800,23,1800,13.03,1180800,682.73999,4247400,52.700001,1916800,2.565,2200,2.55,26572500,28.68,19174000,11.59,45274500,NA,NA,3.24,769200,147.020004,3782000,35.549999,12821900,50.849998,6711300,NA,NA,33.450001,1144200,20.25,333100,48.5,37400,42.610001,5216300,49.41,59290500,34.720001,9555300,25.85,797100,56.299999,3841300,75.330002,3197900,0.92,137300,55.040001,21214500,488.100006,9825500,53.330002,3809900,33.959999,6731700,66.900002,20743600,34.009998,8739600,109.129997,687700,36.82,813900,37.110001,41030600,102,14323800,37.810001,35237100,21.33,9358400,50.740002,27058100,34.5,3604900,83.32,25035600,141.449997,2109900,28.139999,63300,100.440002,2062300,NA,NA,59.279999,229800,39.650002,5649500,19.34,12304400,16.059999,14553900
"2016-02-09",69.860001,5110600,64.800003,1512600,34.32,389900,113.860001,7572900,56.200001,26300000,80.080002,18418100,82.919998,12605600,17.43,68800,NA,NA,16.559999,9303300,57.669998,6171900,13.85,11314200,5.88,9038600,46.450001,29896200,16.469999,732000,5.84,1650900,30.25,2634400,2.22,17364200,23.260099,1305,12.93,891200,678.109985,3608900,53.279999,2733900,2.47,7100,2.65,23632000,27.870001,21654100,11.35,48956800,NA,NA,3.18,814100,147.940002,3228300,36.189999,11143300,50.34,4448500,NA,NA,32.939999,779900,20.059999,170200,48.869999,38600,41.400002,3555800,49.279999,46740500,35.25,7609800,25.32,758400,55.919998,5980000,75.239998,2745000,0.89,69400,55.68,10915700,482.070007,7077900,54.529999,3878400,33.889999,8214000,65.809998,14642400,34.825001,9131400,106.839996,498800,35.5,621100,36.650002,35252300,101.970001,10044500,37.509998,39767200,20.799999,8770100,50.150002,22633900,34.18,2838900,86.129997,25892900,141.5,1239800,27.67,64400,96.279999,2489800,NA,NA,59.509998,212200,39.509998,4117600,20.08,7426500,15.69,5705400
"2016-02-10",68.760002,4691200,62.549999,1232100,33.32,314400,114.330002,5307600,55.52,22389600,79.349998,16610900,83.040001,12110300,17.35,158600,NA,NA,17.17,9199400,56.91,7513400,14.08,8472800,6.18,6696200,46.169998,19885500,15.75,1279900,5.78,1384400,30.530001,1806300,2.25,10146100,23.74,1151,12.93,943000,684.119995,2638000,53.52,1686300,2.565,3000,2.72,14530800,27.709999,15163800,11.34,38160300,NA,NA,3.21,943500,148.050003,2189600,37.119999,8114100,49.189999,2628400,NA,NA,32.84,1078900,20.09,166100,48.57,38400,40.09,4275900,49.709999,38237000,35.540001,6111300,25.33,532400,56.169998,4100300,75.150002,1856500,0.9,186200,57.41,13376800,490.480011,6786200,53.84,3474200,34.57,3776200,65.790001,9709300,34.689999,5394800,106.769997,414100,36.549999,450100,36.43,26878200,101.730003,9833100,37.41,33390000,20.74,7209300,49.98,18633100,34.02,2423700,88.449997,23146500,138.570007,2203700,27.469999,40500,96.910004,1725500,NA,NA,58.049999,227400,38.810001,5004800,20.129999,7865100,15.36,3970300
"2016-02-11",68.050003,3846100,62.549999,1396600,32.880001,285100,113.269997,6447100,53.07,44334700,79.599998,19331600,82.989998,12741400,17.08,374800,NA,NA,16.93,8621900,54.080002,9819200,13.88,9800400,5.99,6111100,45.16,32570900,14.94,1760400,6.19,3562000,30.360001,3319500,2.24,13965900,24,8800,12.84,808200,683.109985,3024000,52.959999,3380900,2.47,3800,2.55,16291700,26.9,25164400,11.17,45801300,NA,NA,3.3,885500,146.649994,2198100,36.490002,8096000,49.189999,3021800,NA,NA,31.209999,1955700,20.76,153200,50.669998,33700,39.689999,2284100,49.689999,48878600,35.34,6482700,24.85,569800,55.16,3672500,73.43,3384400,0.9,86100,56,13090900,503.820007,7397400,52.560001,3467900,34.029999,3960500,65.32,11186700,33.955002,7182200,105.080002,545900,38.689999,840600,36.209999,42253900,101.699997,12465800,34.98,48945600,19.790001,9545500,49.389999,30521000,33.16,3369000,86.349998,21820300,138.410004,2575700,27.219999,45100,94.709999,1460100,NA,NA,58.77,346800,37.900002,5364900,20.49,6227700,15.23,4555200
"2016-02-12",69.949997,4651800,63.599998,1326200,33.91,280700,116.32,5361600,57.490002,37011400,81.029999,16767200,85.43,9835100,17.07,94500,NA,NA,18.110001,11436700,55.75,7577200,14.42,9798500,6.11,4723800,47.310001,28533900,14.65,1015000,6.27,1547100,32.009998,2733500,2.89,32035900,23.5,1153,13.45,683200,682.400024,2141400,53.98,2457200,2.47,8900,2.66,20188400,27.709999,11041000,11.55,28085000,NA,NA,3.36,599000,148.649994,1951800,37.82,9412800,48.91,3801900,NA,NA,29.139999,9942000,20.459999,434600,49.5,168000,40.810001,1967800,50.5,34243300,36.240002,6614700,25.139999,619000,55.209999,2877300,75.230003,2254000,0.89,92300,56.419998,10229500,507.079987,5384800,53.75,2643100,35.110001,3200600,66.18,9695500,34.935001,6438000,105.260002,668300,39.950001,641400,36.470001,26450000,101.82,9035000,37.540001,38120400,20.6,8675300,50.110001,20990900,33.720001,2510400,87.400002,19067700,140.770004,974800,27.459999,32000,98.629997,1131400,NA,NA,62.939999,667800,39.25,4476700,21.25,7127500,15.56,3082400
"2016-02-16",71.5,3952000,63.75,785300,34.740002,268800,119.43,6966400,58.349998,23730700,81.220001,15912200,84.809998,10631500,17.27,111000,NA,NA,19.15,10125200,56.130001,5084900,14.84,13978600,6.3,4090800,48.240002,20410600,15.36,673300,6.57,1542600,33.82,3711300,4.08,87711600,24.209499,150,13.775,476600,691,2520000,54.790001,2896800,2.565,6700,2.79,16462900,28.58,14627500,11.87,41072100,NA,NA,3.56,748300,149.110001,2186400,38.610001,7147500,50.900002,4480900,NA,NA,28.98,1795200,22.43,331500,50.900002,229800,42.619999,2526600,51.09,37291200,37.080002,6806000,25.93,825900,55.75,2939900,78.550003,3095700,0.88,160200,57.790001,8058000,521.099976,5118500,55,4148200,36.450001,4422500,65.900002,11360500,35.685001,7850400,108.209999,476700,42.27,858200,36.650002,27691600,102.32,10452800,38.889999,31802500,21.860001,14065700,50.240002,16360000,34.59,3546800,89.050003,16356600,146,1315400,28.120001,31300,104.150002,1916200,NA,NA,62.970001,276600,40.470001,5171800,21.440001,5719000,16.719999,3327800
"2016-02-17",72.099998,4933400,66.300003,901100,34.549999,256600,121.209999,5970700,58.77,21580100,82,17006700,88.309998,12710500,17.41,269800,NA,NA,20.07,13946200,57.669998,5639900,14.97,20458200,6.55,7713400,48.130001,18060500,15.47,693100,6.92,3009900,34.509998,2172500,3.79,52893000,23.02,799,13.6,457200,708.400024,2492600,54.900002,2775400,2.66,5200,2.99,23242200,29.27,13256100,12.27,37766400,NA,NA,3.94,765000,150.910004,2174600,39.34,8432500,52.25,7120100,NA,NA,29.360001,1704600,21.719999,273100,52.959999,128000,43.900002,3344100,52.419998,40789000,38.509998,7571900,26.24,663500,55.810001,3998600,80.879997,2971600,0.88,82200,58.169998,10332700,534.099976,4824000,55.07,4409600,36.849998,9705900,66.110001,12426700,35.895,6856600,108.129997,696500,44.619999,776800,36.639999,26002800,102.5,8904000,39.779999,29133500,23.1,10279100,50.32,15228900,34.68,2534200,94.760002,18323800,143.410004,1471100,28.879999,65700,105.370003,1799000,NA,NA,63.82,209000,41.099998,5693700,21.48,6958400,17.68,5815800
"2016-02-18",72.529999,5394800,68.099998,1206600,34.32,292800,119.970001,4460700,57.810001,17037800,82.449997,14873700,86.730003,9517800,17.1,171800,NA,NA,18.4,26320000,57.060001,4394100,15.32,9495700,6.44,3423300,47.73,17162800,15.24,621000,6.45,1587200,33.380001,2036800,3.84,22279000,23.66,575,13.455,368200,697.349976,1883200,55.310001,3123300,2.66,7700,3.07,19195800,29.030001,12158600,12.26,28784700,NA,NA,3.78,723000,148.649994,2894300,39.540001,9605800,52.720001,8327200,NA,NA,28.610001,1639200,21.690001,187200,54.459999,65000,44.82,3053300,52.189999,27176000,39,6785500,26.25,418900,56,4134400,79.290001,4288900,0.95,294300,58.599998,9658600,525,4735000,54.82,3221000,36.630001,4004800,64.120003,27894600,35.805,5887400,107.449997,224700,44.220001,743700,36.990002,21904700,104.239998,10744600,38.919998,24107700,22.99,4601800,50.939999,19678500,34.200001,1881900,90.489998,17695300,143.320007,1068000,28.889999,40900,103.93,1504400,NA,NA,62.82,167900,41.130001,5145400,21.299999,5511100,17.639999,2656300
"2016-02-19",72.32,4390800,66.599998,787600,34.689999,330400,121.690002,5435500,57.82,15658200,82.5,13615900,86.5,9783300,16.9,70800,NA,NA,18.059999,15891400,56.630001,4031900,15.06,8193100,6.33,2624300,48.09,18234900,15.35,369700,6.45,1470400,32.669998,1437100,4.09,44129400,22.855,6178,13.53,398200,700.909973,1589300,55.5,3046100,2.755,4000,2.93,19241200,28.780001,12362300,12.1,26479300,NA,NA,3.94,703800,148.699997,2471700,39.759998,11052400,49.169998,18947400,NA,NA,28.129999,1294600,21.870001,127400,55.25,70600,44.380001,2591900,51.82,33559100,39.310001,5546700,25.93,553900,55.889999,4175200,79.440002,2740400,0.92,353900,59.310001,10080100,534.900024,4974700,54.689999,3180700,34.950001,5286900,64.660004,15562300,35.794998,5930800,105.309998,723200,46.25,546900,36.57,24709600,104.160004,9343300,38.990002,22426000,22.33,6706600,50.860001,15607000,33.959999,1835100,89.230003,14259200,143.630005,948700,29.65,64600,103.82,1132400,NA,NA,62.599998,185900,40.23,6112800,21.360001,5115000,18.34,4648600
"2016-02-22",72.470001,4766400,67.650002,1546900,35.110001,263200,122.849998,7796900,58.57,14882800,82.389999,14595200,88.82,10299900,17.370001,138200,NA,NA,18.76,10291300,57.419998,4161600,15.32,8763800,6.53,4595300,49.189999,17572800,16.35,944100,6.68,981200,32.720001,1666900,4.31,22721000,23.445999,3003,13.695,296800,706.460022,1949800,56.18,2599900,2.755,9600,3.02,11780400,29.629999,12215500,12.56,33549700,NA,NA,4.09,643500,150.059998,2161300,40.84,9997300,51.369999,4712800,NA,NA,28.709999,1320100,22.280001,162100,54.650002,45100,44.950001,2416500,52.650002,25008300,40.82,11400900,26.110001,611000,56.48,3043400,81.669998,3122900,0.94,72200,60.169998,11523400,559.5,5566600,55.43,3040400,35.830002,4944500,65.629997,10587300,36.514999,7373800,106.690002,297400,46.599998,688200,36.860001,21383100,104.75,6947000,39.52,22028600,23.41,5968500,51.07,12456000,34.029999,2126600,91.93,16321800,147.869995,904000,30.940001,94100,103.040001,1276600,NA,NA,63.119999,173200,41.060001,6766200,22.389999,6801700,19.07,2117600
"2016-02-23",73.989998,5823100,76.199997,3499600,34.580002,208300,124.529999,11168700,56.119999,31772500,81.230003,11041600,84.910004,10655800,17.120001,89900,NA,NA,18.219999,6894500,57.470001,4382700,14.96,7504700,6.31,5220400,48.099998,15224700,16.43,390700,6.44,832700,32.810001,994000,4.22,12090400,23.799999,701,13.17,538000,695.849976,2009300,56.299999,1801000,2.755,4700,2.95,9172300,29.379999,9949600,12.42,30136700,NA,NA,3.88,533100,150.360001,1850600,40.380001,6432200,50.860001,2753300,NA,NA,28.98,1112200,22.040001,222600,53.98,37000,44.939999,2514200,51.18,28895300,41.080002,5763200,25.610001,714500,57.220001,2680300,81.690002,3515300,0.98,180400,60.209999,7504600,552.940002,4050800,55.349998,3101300,36.200001,2826600,66.480003,11432000,36.345001,9213000,105.620003,161700,43.82,428400,36.740002,20577400,104.080002,6629200,38.220001,26234200,22.59,4421800,50.630001,11594600,33.650002,2079600,89.120003,12744400,147.550003,698300,31.190001,77900,100.169998,2224500,NA,NA,63.380001,218000,42.310001,16311500,22.530001,4887800,18.91,2298800
"2016-02-24",76.940002,15048400,79.5,4120200,34.669998,248300,125.610001,7935500,56.139999,25560100,81.519997,13777500,85.269997,9775200,17.23,60400,NA,NA,18.25,6525500,56.889999,3991200,15.05,7536800,6.21,3954000,47.610001,18595700,16.33,510900,6.45,1061400,33.169998,1201200,4.2,13433400,NA,NA,13.17,580800,699.559998,1963600,56.09,2669500,2.85,4200,3.05,8760400,28.84,20989100,12.08,60608400,NA,NA,3.83,565700,153.869995,2590100,40.66,6103700,51.919998,3537600,NA,NA,29.48,1036300,22.549999,137600,53.599998,40800,45.459999,3543800,51.360001,33014500,41.360001,7752200,25.5,551500,57.459999,2873500,81.650002,3643300,1,363000,60.400002,10390800,554.039978,6231700,56.25,3838800,36.779999,7954500,67.120003,10291200,37.119999,18575000,104.589996,628600,45.09,375700,37.099998,22762200,104.959999,9076100,38.09,25912400,23.18,6072100,50.82,11244900,33.490002,1836400,91.610001,15972800,150.419998,624900,31.1,36700,97.970001,3060900,NA,NA,62.959999,151100,42.849998,6680400,23.370001,8109100,18.75,2137600
"2016-02-25",78.669998,8383100,79.650002,2654000,35.290001,264400,126.860001,4738800,57.009998,14473300,82.010002,13706400,85.300003,9452600,17.120001,26700,NA,NA,18.34,7037300,57.580002,3475200,15.51,7223100,6.4,5374200,47.75,16646200,16.629999,402400,6.48,732400,33.669998,1370700,4.14,13149300,23.74,500,13.225,247000,705.75,1642200,56.169998,2458200,2.85,3400,3.07,21471100,29.5,11904300,12.39,32024800,NA,NA,3.86,446700,154.720001,1746900,41.360001,6936400,52.43,2835100,NA,NA,30.190001,2023800,22.469999,191500,54.709999,27000,46.669998,5732600,52.099998,26939500,42.59,7927000,25.639999,548500,58.34,2755300,82.300003,1914400,1,602600,62.380001,8524300,555.150024,4525500,56.540001,2804700,38.360001,4313400,68.040001,9581300,37.540001,10118600,105.57,849000,44.369999,406400,37.369999,22799100,106.379997,8092500,38.619999,19889500,22.959999,6408400,51.110001,12358700,33.709999,2065800,94.529999,17898800,150.080002,639900,31.129999,27500,97.169998,1585300,NA,NA,64.010002,164300,43.369999,4399600,23.200001,6740900,19,1944100
"2016-02-26",78.43,5190100,81.449997,1301900,35.540001,251600,126.260002,4608200,57.540001,20947500,81.75,14343300,84.349998,9369900,18.48,69500,NA,NA,18.870001,6825100,56.98,2479700,15.39,9182900,6.7,7864200,48.07,20325600,16.82,444300,6.5,806000,34.349998,1317000,4.49,31343900,23.780001,116,13.44,257000,705.070007,2243500,56.040001,2227700,2.755,8800,3.33,20777800,29.629999,15778300,12.47,30228800,NA,NA,3.97,386600,149.679993,3800800,40.869999,7467200,52.509998,2330800,NA,NA,30.860001,1602300,23.299999,275600,54.02,109800,46.82,3838700,51.299999,35975900,42.169998,6802600,26.08,1057000,56.43,2557300,81.629997,1549300,1.02,277200,62.599998,8896100,555.22998,4877000,56.290001,2443600,37.470001,4714900,66.510002,10984300,37.82,12228600,105.139999,492600,45.720001,498200,37.130001,22173100,105.779999,9049400,39.5,23757400,23.030001,4191600,51.02,13011500,33.73,1606800,94.790001,16975200,150.050003,589500,31.58,47300,99.129997,1588800,NA,NA,64.129997,123400,43.43,4475400,22.299999,6537800,19.860001,2852100
"2016-02-29",78.449997,5226200,81.150002,1970400,35.040001,314700,124.120003,5575300,56.299999,19554100,80.150002,18903600,83.440002,11549600,18.09,246700,NA,NA,18.93,5794500,55.599998,5453800,15.31,8786800,6.85,6478500,46.919998,24018100,16.719999,370000,6.3,856000,35.060001,1836000,4.78,24399900,NA,NA,13.205,559000,697.77002,2481100,55.849998,2960900,2.565,10400,3.44,20032500,29.440001,10329400,12.51,32999100,NA,NA,3.9,547700,150.029999,3115800,41,5791300,51.32,3370100,NA,NA,30.49,946700,24.030001,701500,53.049999,48700,46.669998,3976200,50.880001,31654000,41.950001,7509200,25.709999,986600,56.73,3186000,80.25,3847000,1.02,104000,61.59,7720600,552.52002,4145400,54.98,6074900,37.099998,4383300,66.339996,9345200,37.049999,9188000,104.099998,423600,44.779999,706200,36.950001,29197500,105.209999,10111100,38.849998,22268700,23.370001,5051000,50.73,15986300,32.880001,2813000,93.410004,13663100,148.440002,856100,31.92,94500,108.400002,6490600,NA,NA,65.099998,219600,43.209999,4110600,22,5179300,20.24,3668700
"2016-03-01",80.959999,7174400,82.050003,1259300,36.130001,303100,125.699997,4916900,59.200001,23958100,81.279999,15730600,86.129997,11614700,18.360001,96100,NA,NA,19.93,9277500,56.099998,5981600,15.85,9658500,7.34,6723500,48.720001,24758500,16.85,535500,6.58,969600,36.029999,2097200,4.63,18740800,23.91,562,13.81,327400,718.809998,2151400,57.049999,2357600,2.565,1400,3.47,13745400,30.01,21007300,13.09,71523900,NA,NA,4.14,640100,150.520004,2681400,41.830002,7885800,52.290001,2579400,NA,NA,31.280001,949000,24.879999,383900,54.939999,72100,46.509998,2335600,52.580002,33024500,42.5,6066400,26.709999,1588800,56.209999,2868600,82.029999,8249800,1.02,252700,62.919998,7438300,579.039978,5038500,56.23,5119700,38.650002,4224300,66.459999,10429500,37.735001,5745200,106.410004,344700,46.299999,797500,37.389999,19509800,107.220001,8298500,41.27,30606800,23.049999,6990700,51.459999,12003300,32.810001,3797900,98.300003,17048800,153.350006,622100,32.169998,58400,112.459999,2216800,NA,NA,66.150002,140900,43.700001,2605200,22.299999,6322300,20.76,2048500
