"","AAL","AAP","ADDYY","AMZN","ARWR","C","COST","CVX","DLTR","EPD","F","FFIN","FTR","GOOG","HD","HMC","HOFT","HRB","HST","INO","JBLU","JNJ","JPM","JWN","KGJI","KSS","LUV","M","MGM","MSFT","NFLX","NKE","NSANY","NUS","ONCY","PCG","ROST","RRGB","S","SIG","T","TEVA","TGT","TJX","TM","UBSI","VZ","WFC","WM","WMT","WWE","XOM"
"max_cSum_incr_L7_2017","20.00","27.00","16.00","24.00","17.00"," 7.00","24.00"," 4.00"," 3.00","21.00","24.00"," 2.00"," 9.25","20.00","11.00"," 3.00","35.00","28.00"," 9.00","17.00","18.00","15.00"," 6.25","17.00","17.00"," 4.00","37.00","19.00"," 3.00","10.25"," 7.50","22.00","34.00"," 4.00","22.00"," 3.00","24.00","16.00","14.00"," 7.25"," 3.00"," 9.25","35.00"," 9.00","10.25","34.00","19.00","24.00"," 3.00","24.00","16.00","19.00"
"ROI_Low_High_2017","High","Low","High","High","High","High","High","Low","High","Low","Low","Low","Low","High","High","High","High","High","Low","Low","Low","High","High","Low","High","Low","High","Low","High","High","High","High","Low","High","High","Low","High","Low","Low","Low","Low","Low","Low","Low","Low","Low","Low","Low","High","High","High","Low"
"MedCountsDecreasing_2017","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts"
"MedCountsIncreasing_2017","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts"
"MedianDecrDayGroup_2017","14"," 6","16","17","24","17","13"," 7","23","18","16","12"," 4","18"," 4","11","16","11"," 5","16"," 4","33"," 4","19","18"," 6","22","24","13","10","19","16","16"," 2","23","13","13","16","11"," 2","35"," 3","20","21","14","14"," 1","28","22"," 5","19"," 8"
"MedianDecrDayCounts_2017","1","2","1","1","1","1","1","2","1","1","1","1","2","1","2","1","1","1","2","1","2","1","2","1","2","2","1","1","1","1","1","1","1","4","1","1","1","1","4","2","1","2","1","1","1","1","2","1","1","2","1","2"
"Q3DecrDayGroup_2017","30"," 7"," 7"," 1"," 5","11","20"," 8","11"," 5","33","21"," 2"," 1","10","16","30"," 5"," 7"," 3","10"," 2","10","10"," 1","34","23"," 5","10","28"," 7"," 2"," 7"," 1"," 3"," 3"," 3"," 8"," 1"," 5"," 3"," 8"," 4"," 9"," 3"," 6"," 3"," 8"," 7"," 7"," 2"," 3"
"Q3DecrDayCounts_2017","1","3","2","2","2","2","1","2","2","2","1","1","3","2","2","1","1","2","2","2","2","2","2","2","5","3","1","3","3","2","2","2","2","7","3","2","3","2","3","2","2","2","2","3","2","2","2","2","3","2","2","4"
"MaxDecrDayGroup_2017"," 1"," 1"," 2","15"," 3"," 3"," 1"," 1"," 2"," 7"," 1"," 1"," 1","12"," 1"," 1"," 1"," 1"," 1"," 1"," 1"," 9"," 1"," 1"," 3"," 6"," 7"," 1"," 1"," 1"," 1"," 7"," 1"," 2"," 2"," 1"," 2"," 1","11"," 7"," 2"," 1"," 5"," 1"," 1"," 1"," 2"," 2"," 1"," 1"," 1"," 1"
"MaxDecrDayCounts_2017"," 5"," 5"," 4"," 3"," 4"," 5"," 4","10"," 6"," 4"," 9"," 8"," 7"," 2"," 8"," 6"," 5"," 5"," 9","13"," 8"," 2"," 5"," 7"," 7"," 2"," 3"," 5"," 5"," 8"," 5"," 3"," 5"," 4"," 5"," 8"," 4"," 4"," 4"," 4"," 4"," 4"," 4"," 5","10"," 9"," 4"," 3"," 8"," 7"," 5","11"
"MedianIncrDayGroup_2017","12","22"," 1"," 9","10","12"," 2"," 9","12","12"," 3"," 1"," 2"," 1"," 4","14"," 3","28","15","17"," 3","11"," 8","17","17","34","17","14"," 8"," 2"," 2"," 7"," 8"," 1"," 2"," 7"," 7","12"," 1","12","13","29","21"," 6","15","18","13"," 9"," 2","13","16"," 3"
"MedianIncrDayCounts_2017","1","1","2","1","1","1","3","3","1","1","2","2","2","3","3","1","2","1","1","1","2","1","2","2","1","3","1","1","2","2","2","2","2","7","2","2","2","1","3","1","1","1","1","2","1","1","1","1","3","1","1","2"
"Q3IncrDayGroup_2017","20"," 3","13"," 7","12"," 2"," 1"," 3"," 3","21"," 6"," 5","10"," 7"," 1","16"," 8"," 3"," 8"," 7"," 7","15"," 9"," 7"," 6"," 6","37"," 6"," 9"," 7"," 5"," 1","12"," 2"," 3"," 3","10","16","11","26"," 1"," 5"," 5","11"," 4","13","18","10"," 4"," 3","15"," 5"
"Q3IncrDayCounts_2017","1","2","3","3","1","3","4","4","4","1","3","3","2","4","4","1","2","3","2","3","2","1","3","4","4","2","1","2","3","3","4","3","3","4","3","3","3","1","4","2","2","4","2","2","2","2","1","3","3","3","2","3"
"MaxIncrDayGroup_2017"," 1"," 0"," 0"," 0"," 1"," 1"," 0"," 1"," 0"," 4"," 1"," 0","11"," 0"," 0"," 1"," 2"," 2"," 1"," 1"," 1"," 0"," 1"," 1"," 2","34"," 1"," 1"," 1"," 1"," 0"," 0"," 1"," 1"," 1"," 0"," 0"," 1"," 1"," 3"," 9"," 0"," 1"," 0"," 1"," 1"," 1"," 3"," 1"," 0"," 1"," 0"
"MaxIncrDayCounts_2017","  3"," 69","107","149","  6","  9","144","  8","137","  3","  9"," 98","  5","139","136"," 13","  3","  6"," 10","  8","  8","129","  7"," 11","  6","  3","  6","  8","  7"," 11","126","122","  5","  7"," 10","107","116","  8","  3","  3","  3"," 93","  5","117"," 10","  8","  5","  5"," 12","134"," 10"," 96"
"medianStockValue_2016"," 38.2750","154.9100"," 70.4350","727.8750","  5.6200"," 45.6750","152.2350","101.3200"," 81.1850"," 26.3300"," 12.5350"," 16.8375"," 70.8750","742.8450","130.0550"," 28.0400"," 25.9750"," 23.4950"," 16.0550","  8.7950"," 18.7300","114.9300"," 64.0400"," 50.9550","  1.5700"," 44.2250"," 41.6700"," 37.6650"," 23.6050"," 55.1050"," 97.9200"," 56.2800"," 19.2100"," 46.6750","  2.7550"," 59.5350"," 58.1900"," 52.9500","  4.5050"," 93.1400"," 39.1150"," 52.8400"," 72.5000"," 38.0950","111.1650"," 37.7000"," 51.5300"," 48.5350"," 62.6500"," 69.8100"," 18.0750"," 87.0400"
"avgStockValue_2016"," 38.183849","155.488135"," 69.171508","699.523135","  5.180635"," 46.386111","154.353531"," 99.873651"," 83.543016"," 25.983333"," 12.631032"," 16.957917"," 69.300595","743.486707","129.820318"," 28.087698"," 26.842302"," 24.908492"," 16.212619","  8.350516"," 19.090516","113.607302"," 65.622817"," 49.272143","  1.560159"," 44.461825"," 41.583095"," 38.025556"," 23.646706"," 55.259325","102.030357"," 56.247262"," 19.085873"," 46.517619","  2.955179"," 59.801429"," 59.518730"," 54.644087","  5.069921"," 96.751786"," 39.278214"," 50.955278"," 73.525079"," 37.863413","111.025000"," 38.411429"," 51.404802"," 48.957381"," 62.032103"," 69.547063"," 18.376548"," 86.219682"
"MedianGrtrThanAvg_2016","1","0","1","1","1","0","0","1","0","1","0","0","1","0","1","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","1","1","1","0","0","0","0","0","0","0","1","0","1","1","0","1","0","1","1","0","1"
"startValue_2016"," 40.910","152.240"," 47.750","636.990","  5.980"," 51.130","159.540"," 88.850"," 78.810"," 26.440"," 13.970"," 14.520"," 69.750","741.840","131.070"," 30.990"," 24.360"," 32.950"," 15.160","  6.400"," 21.880","100.480"," 63.620"," 50.130","  0.710"," 49.550"," 41.960"," 35.790"," 22.250"," 54.800","109.960"," 61.520"," 20.450"," 37.780","  2.755"," 52.940"," 54.370"," 59.940","  3.520","124.830"," 34.350"," 65.300"," 73.550"," 35.420","121.460"," 35.920"," 45.870"," 52.910"," 52.450"," 61.460"," 17.610"," 77.460"
"finalValue_2016"," 46.690","169.120"," 78.550","749.870","  1.550"," 59.430","160.110","117.700"," 77.180"," 27.040"," 12.130"," 22.600"," 50.700","771.820","134.080"," 29.190"," 37.950"," 22.990"," 18.840","  6.940"," 22.420","115.210"," 86.290"," 47.930","  1.290"," 49.380"," 49.840"," 35.810"," 28.830"," 62.140","123.800"," 50.830"," 20.000"," 47.780","  1.995"," 60.770"," 65.600"," 56.400","  8.420"," 94.260"," 42.530"," 36.250"," 72.230"," 37.560","117.200"," 46.250"," 53.380"," 55.110"," 70.910"," 69.120"," 18.400"," 90.260"
"stock_ROI_2016","1.1412857","1.1100000","1.6500000","1.1800000","0.2591973","1.1623313","1.0000000","1.3247046","0.9800000","1.0226929","0.8682892","1.5600000","0.7268817","1.0400000","1.0200000","0.9419167","1.5578818","0.6977238","1.2427441","1.0843750","1.0246801","1.1500000","1.3563345","0.9561141","1.8169014","0.9965691","1.1877979","1.0005588","1.2957303","1.1339416","1.1300000","0.8300000","0.9779951","1.2646903","0.7241379","1.1500000","1.2100000","0.9409409","2.3920455","0.7551069","1.2381368","0.5600000","0.9820530","1.0600000","0.9649267","1.2875835","1.1637236","1.0415800","1.3519542","1.1200000","1.0448609","1.1700000"
"medn_cSum_decr_L7_2016"," 5.0"," 4.5"," 7.5"," 3.0"," 2.0"," 5.5"," 6.0","24.0","13.0"," 6.0"," 4.0"," 8.0","29.0"," 5.5"," 2.0"," 9.0"," 3.0"," 2.5"," 7.0"," 3.0"," 4.0"," 5.0","20.0"," 4.5"," 3.0","26.0"," 2.5"," 3.0"," 7.0","13.0","14.0"," 3.0"," 6.5","11.0"," 8.0","14.0"," 6.0"," 5.0","13.0"," 3.0","13.0","29.0"," 3.0"," 7.0","13.0"," 6.5"," 4.0"," 4.0"," 9.0"," 6.0"," 3.0"," 3.0"
"Q3_cSum_decr_L7_2016"," 9.50"," 8.00","12.25"," 7.00"," 6.75","24.00","13.00"," 8.00","29.00"," 8.50"," 8.00","20.00"," 3.00"," 7.75"," 7.00","19.00"," 7.00","10.00","13.00","10.00"," 7.00","11.00"," 3.00"," 9.75"," 6.50","13.00","10.00"," 9.00","20.00"," 6.00"," 4.00"," 5.00"," 3.00"," 6.50"," 5.50","10.25","13.00","10.00"," 6.00","26.00","29.00"," 3.00"," 7.00","13.00"," 6.00"," 3.00","13.25"," 8.00","19.00","13.00"," 9.50"," 9.00"
"max_cSum_decr_L7_2016","18.0","16.0","35.0","20.0","22.0"," 8.0","29.0"," 5.5"," 3.0","22.0","20.0"," 6.5"," 7.0","29.0","23.0"," 3.0","13.0","24.0"," 6.0","18.0","15.0","25.0"," 7.0","16.0","43.0"," 6.0","21.0","19.0"," 3.0","13.0"," 8.0","15.0","26.0"," 3.0","24.0"," 3.0","29.0","20.0","11.0","13.0"," 3.0"," 7.0","13.0"," 6.0","13.0","26.0","30.0","20.0"," 3.0","29.0","18.0","19.0"
"medn_cSum_incr_L7_2016"," 2.0"," 3.0"," 5.0"," 3.0"," 2.5"," 5.5"," 3.0","24.0"," 7.0"," 4.0"," 6.5"," 9.5","13.0"," 4.0"," 3.0"," 9.0"," 6.0"," 2.0","13.0"," 3.5"," 2.5"," 3.0","20.0"," 3.0"," 2.0","11.0"," 2.0"," 3.0"," 7.0","29.0","20.0"," 3.5","13.0","26.0"," 8.0","14.0"," 3.0"," 7.0"," 6.5"," 6.0"," 7.0","13.0"," 6.0","13.0","29.0","13.0"," 4.5"," 6.5"," 9.0"," 3.0"," 3.0"," 3.0"
"Q3_cSum_incr_L7_2016"," 7.00"," 8.25"," 8.50"," 7.00"," 7.00","24.00"," 7.00"," 8.00","13.00"," 7.00"," 9.50","14.00"," 6.00"," 7.50"," 7.00","19.00","13.00"," 7.00","29.00"," 7.00"," 8.00"," 9.50"," 3.00"," 8.00"," 4.00"," 6.50"," 5.00"," 9.00","20.00"," 3.00"," 6.50"," 8.00"," 6.00","13.00"," 5.50","10.25"," 7.00"," 8.50"," 3.00","11.00","13.00"," 6.00","13.00","29.00"," 3.00"," 6.00"," 8.25"," 9.50","19.00"," 7.00"," 6.25"," 9.00"
"max_cSum_incr_L7_2016","21.0","22.0","17.0","20.0","21.0"," 8.0","13.0"," 5.5"," 6.0","15.0","14.0"," 4.0","13.0","13.0","14.0"," 3.0","29.0","42.0"," 3.0","19.0","25.0","21.0"," 7.0","19.0","13.0"," 3.0","22.0","19.0"," 3.0"," 7.0"," 9.5","16.0","11.0"," 6.0","24.0"," 3.0","13.0","19.0","26.0"," 6.5"," 6.0","13.0","29.0"," 3.0"," 7.0","11.0","28.0","14.0"," 3.0","13.0","14.0","19.0"
"ROI_Low_High_2016","High","High","High","High","Low","High","Low","High","Low","Low","Low","High","Low","Low","Low","Low","High","Low","High","Low","Low","High","High","Low","High","Low","High","Low","High","High","High","Low","Low","High","Low","High","High","Low","High","Low","High","Low","Low","Low","Low","High","High","Low","High","High","Low","High"
"MedCountsDecreasing_2016","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","High Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","High Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts","Low Decreasing Counts"
"MedCountsIncreasing_2016","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","High Increasing Counts","High Increasing Counts","Low Increase Counts","Low Increase Counts","Low Increase Counts"
"MedianDecrDayGroup_2016","16"," 5","16","16","19","10","21"," 4"," 8"," 3","16","14"," 6","11","12"," 7","17","15","17","11"," 4","21","15","14","11"," 4","21","20","11"," 7"," 2","13","22"," 2","13","19","31","16"," 8"," 2"," 5"," 3","17","19","36","14","26"," 3","17","16","18"," 2"
"MedianDecrDayCounts_2016","1","2","1","1","1","1","1","2","2","2","1","1","2","1","1","1","1","1","1","2","2","1","1","1","1","2","1","1","2","2","2","2","1","2","1","1","1","1","3","2","2","2","1","1","1","1","1","2","1","1","1","2"
"Q3DecrDayGroup_2016"," 5","13"," 3","15"," 6","13"," 2","11","11","11"," 2"," 7"," 2","29"," 2","24"," 1","24"," 9"," 2","15"," 7"," 8","10"," 9","11"," 4"," 7","18","10"," 8"," 3","10"," 2","20"," 7"," 9"," 2"," 3"," 5"," 7"," 5","25"," 4"," 8","20"," 2"," 8","41"," 3"," 3"," 4"
"Q3DecrDayCounts_2016","2","2","2","2","2","1","3","2","3","2","2","2","4","1","2","1","3","1","2","3","2","2","2","2","2","3","2","2","2","2","2","3","2","1","2","2","2","2","6","2","2","4","2","2","2","2","2","2","1","3","2","4"
"MaxDecrDayGroup_2016","1","1","1","2","1","1","1","1","1","1","1","1","1","1","1","1","2","2","1","1","1","2","1","3","1","4","1","3","1","1","1","1","1","2","1","1","2","1","8","1","1","1","1","1","1","1","4","1","1","1","1","3"
"MaxDecrDayCounts_2016"," 7"," 7"," 5"," 4"," 9"," 5","11"," 7"," 5"," 6"," 8"," 8"," 8"," 8","12"," 8"," 4"," 5"," 5"," 5"," 7"," 5"," 4"," 6"," 7"," 2"," 8"," 5"," 5"," 7"," 5"," 8"," 6"," 2"," 8"," 7"," 5"," 7"," 3"," 7"," 3","10"," 9"," 7"," 5"," 9"," 3"," 5"," 7"," 7"," 8"," 5"
"MedianIncrDayGroup_2016","21","22","13"," 9","21","11"," 5","12","20","15"," 3"," 9","15"," 7"," 8","14"," 9","13","11","19","12","16","10","10","12","11","11"," 8"," 7","13","14","15","10"," 2"," 6"," 5"," 4","16"," 3","18"," 9"," 8","11"," 8","10"," 7","18","14","14"," 8","14","14"
"MedianIncrDayCounts_2016","1","1","1","2","1","1","2","1","1","1","2","2","1","2","2","1","1","1","1","1","1","1","1","1","1","3","1","1","2","1","2","1","1","1","2","2","3","1","6","1","1","2","1","2","1","2","1","1","1","2","1","2"
"Q3IncrDayGroup_2016"," 3"," 2"," 7"," 3"," 7"," 3"," 2"," 4"," 1"," 5","11"," 3"," 5","13"," 5","10"," 2","42","17"," 3","25"," 7"," 9"," 2"," 3"," 4","16","17"," 4"," 7"," 3"," 8"," 8"," 2","11"," 7"," 2"," 1"," 8","21","13","13"," 7"," 6"," 2"," 3"," 4"," 6","18"," 2","11"," 7"
"Q3IncrDayCounts_2016","3","3","3","3","2","2","5","3","4","2","2","3","2","2","3","2","2","1","1","2","2","2","2","2","3","2","1","1","3","3","3","2","2","2","2","4","4","2","3","2","1","4","3","4","2","3","2","2","2","5","2","3"
"MaxIncrDayGroup_2016"," 1"," 0"," 0"," 0"," 1"," 1"," 0"," 1"," 0"," 1"," 1"," 0"," 1"," 0"," 0"," 2"," 1"," 1"," 1"," 1"," 1"," 0"," 1"," 1"," 1","11"," 1"," 1"," 1"," 1"," 0"," 0"," 1"," 2"," 1"," 0"," 0"," 7"," 3"," 1"," 1"," 0"," 1"," 0"," 1"," 1"," 1"," 1"," 1"," 0"," 1"," 0"
"MaxIncrDayCounts_2016","  9","105","135","120","  8","  7","101"," 13"," 99","  8","  6","120","  7","115","101","  4","  8","  9","  8","  7"," 11","116","  6","  9"," 12","  3"," 11","  9","  8","  9","116"," 83","  9","  1","  6","110","132","  4","  6","  6","  7"," 61","  7","116","  5","  6","  4","  6","  8","123","  8","132"
"medianStockValue_2015"," 43.79000","160.07500"," 39.73000","439.74501","  6.42750"," 53.17000","146.09000"," 96.28000"," 77.24000"," 30.18500"," 14.98500"," 15.36000"," 78.67500","562.30643","114.74000"," 32.67000"," 25.00000"," 33.22500"," 19.93000","  7.40500"," 21.57000","100.26500"," 63.99500"," 75.43000","  0.87000"," 61.43500"," 41.71500"," 63.80500"," 20.90000"," 46.23000"," 95.48143"," 54.16250"," 20.41000"," 44.80500","  5.32000"," 52.74000"," 50.33000"," 80.58500","  4.57000","130.58000"," 33.68000"," 61.27500"," 78.31000"," 34.36250","130.98500"," 37.92000"," 47.06000"," 54.87500"," 52.06000"," 72.73500"," 16.64000"," 83.65000"
"avgStockValue_2015"," 45.1221033","163.6472618"," 40.5471825","478.1382951","  6.4723413"," 53.2768651","147.8353572"," 96.3625793"," 74.9722621"," 29.9369047"," 15.0027381"," 15.3533532"," 87.1767857","602.0056811","116.3824602"," 32.6697620"," 23.4655952"," 33.5730556"," 19.4215476","  7.7092063"," 21.4940476"," 99.7594046"," 63.8294841"," 72.6979763","  0.8653175"," 59.8627382"," 40.9728175"," 59.4090873"," 20.8232936"," 46.7142858"," 91.8956744"," 55.1266071"," 19.8959524"," 46.1096031","  5.3215079"," 52.8376984"," 50.4961112"," 79.3992064","  4.4584921","130.4643649"," 33.8040476"," 61.6578175"," 78.1561113"," 34.4945636","130.0250797"," 38.4132937"," 47.1702381"," 54.7755555"," 51.5974603"," 72.4911112"," 16.3656349"," 82.8284525"
"MedianGrtrThanAvg_2015","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","1","0","1","0","1","1","1","1","1","1","1","1","1","0","1","0","1","0","0","0","0","1","1","1","0","0","1","0","1","0","0","1","1","1","1","1"
"startValue_2015"," 53.91","158.56"," 33.94","308.52","  7.71"," 54.26","141.61","112.58"," 70.35"," 36.83"," 15.36"," 14.77"," 99.60","523.37","103.43"," 29.59"," 17.03"," 33.08"," 23.81","  9.32"," 15.79","104.52"," 62.49"," 78.37","  0.98"," 59.59"," 42.69"," 65.69"," 21.02"," 46.76"," 49.85"," 47.51"," 17.50"," 42.24","  5.13"," 53.34"," 46.87"," 76.40","  4.24","129.81"," 33.87"," 56.22"," 75.33"," 33.98","125.67"," 37.01"," 46.96"," 54.70"," 51.75"," 85.90"," 12.03"," 92.83"
"finalValue_2015"," 42.350","150.510"," 48.510","675.890","  6.150"," 51.750","161.500"," 89.960"," 77.220"," 25.580"," 14.090"," 15.090"," 70.050","758.880","132.250"," 31.930"," 25.240"," 33.310"," 15.340","  6.720"," 22.650","102.720"," 66.030"," 49.810","  0.730"," 47.630"," 43.060"," 34.980"," 22.720"," 55.480","114.380"," 62.500"," 20.990"," 37.890","  2.565"," 53.190"," 53.810"," 61.740","  3.620","123.690"," 34.410"," 65.640"," 72.610"," 35.460","123.040"," 36.990"," 46.220"," 54.360"," 53.370"," 61.300"," 17.840"," 77.950"
"stock_ROI_2015","0.7855685","0.9500000","1.4300000","2.1900000","0.7976654","0.9537412","1.1400000","0.7990762","1.1000000","0.6945425","0.9173177","1.0200000","0.7033133","1.4500000","1.2800000","1.0790808","1.4820904","1.0069528","0.6442671","0.7210300","1.4344522","0.9800000","1.0566491","0.6355748","0.7448980","0.7992952","1.0086671","0.5325011","1.0808754","1.1864842","2.2900000","1.3200000","1.1994286","0.8970170","0.5000000","1.0000000","1.1500000","0.8081152","0.8537736","0.9528542","1.0159433","1.1700000","0.9638922","1.0400000","0.9790722","0.9994596","0.9842419","0.9937843","1.0313043","0.7100000","1.4829593","0.8400000"
"medn_cSum_decr_L7_2015"," 6.00"," 3.00"," 4.00"," 3.00"," 2.00"," 3.00"," 3.00","22.00"," 8.00"," 3.50"," 3.00"," 6.75","12.00"," 8.00"," 3.00"," 7.00"," 4.50"," 2.00"," 7.00"," 7.00"," 4.00"," 3.00"," 9.00"," 3.00"," 4.00","20.00"," 3.00"," 5.00","12.75","10.00","16.00"," 4.50"," 9.50","24.00"," 6.25","19.00"," 3.00"," 3.00"," 8.00"," 5.50"," 8.00","12.00"," 4.50"," 7.00","10.00"," 9.50"," 4.00"," 3.00"," 7.00"," 3.00"," 5.50"," 5.00"
"Q3_cSum_decr_L7_2015"," 7.00"," 7.00"," 7.00","12.75"," 6.00","22.00"," 8.00"," 6.25","12.00"," 5.25"," 6.75","20.00"," 4.50","10.25"," 7.00","28.00"," 7.00"," 5.50","10.00"," 9.50","10.00"," 5.50"," 3.00"," 5.00"," 8.00"," 8.00"," 6.50"," 7.00"," 9.00"," 3.00"," 3.00","11.25"," 5.50"," 9.50"," 3.00"," 8.00"," 8.00"," 6.00"," 5.00","20.00","12.00"," 4.50"," 7.00","10.00"," 3.00"," 5.50"," 6.50"," 6.75","28.00"," 8.00","10.25"," 7.00"
"max_cSum_decr_L7_2015","20.00","17.00","34.00"," 9.00","21.00"," 6.25","12.00"," 3.00"," 4.50","12.00","20.00"," 7.00"," 7.00","15.00","30.00"," 5.00","10.00","17.00"," 3.00","14.00","18.00","17.00","12.75","13.00","14.00"," 5.00","30.00","28.00"," 3.00"," 8.00"," 6.75","19.00","20.00"," 5.50","22.00"," 2.00","12.00","15.00","24.00"," 8.00"," 4.50"," 7.00","10.00"," 3.00"," 8.00","20.00","14.00","20.00"," 5.00","12.00","27.00","28.00"
"medn_cSum_incr_L7_2015"," 7.00"," 3.00"," 2.00"," 3.00"," 4.00"," 3.00"," 4.50","22.00"," 7.00"," 3.50"," 7.00"," 9.00","10.00"," 3.50"," 3.00"," 7.00"," 3.00"," 2.00"," 8.00"," 5.00"," 2.50"," 2.00"," 9.00"," 5.50"," 3.50","24.00"," 3.00"," 5.00","12.75","12.00","20.00"," 4.00"," 8.00","20.00"," 6.25","19.00"," 4.50"," 2.50"," 9.50"," 5.00"," 7.00","10.00"," 3.00"," 8.00","12.00"," 8.00"," 3.00"," 7.00"," 7.00"," 4.50"," 4.00"," 5.00"
"Q3_cSum_incr_L7_2015"," 9.00"," 7.00"," 7.00","12.75"," 8.00","22.00"," 7.00"," 6.25","10.00"," 9.00"," 9.00","16.00"," 3.00"," 8.00"," 5.00","28.00"," 8.00"," 7.00","12.00"," 9.00"," 5.00"," 6.00"," 3.00"," 8.00"," 8.00"," 9.50"," 8.00"," 7.00"," 9.00"," 4.50"," 7.00"," 6.50"," 5.00"," 8.00"," 3.00"," 8.00"," 7.00"," 8.00"," 5.50","24.00","10.00"," 3.00"," 8.00","12.00"," 4.50"," 5.00"," 7.00"," 9.00","28.00"," 7.00"," 7.25"," 7.00"
"max_cSum_incr_L7_2015","18.00","11.00","12.00"," 9.00","13.00"," 6.25","10.00"," 3.00"," 3.00","26.00","16.00"," 3.00"," 8.00","17.00"," 9.00"," 5.00","12.00","16.00"," 4.50","17.00"," 9.00","16.00","12.75","15.00","15.00"," 5.50","14.00","28.00"," 3.00"," 7.00"," 9.00","12.00","24.00"," 5.00","22.00"," 2.00","10.00","13.00","20.00"," 9.50"," 3.00"," 8.00","12.00"," 4.50"," 7.00","24.00","16.00","16.00"," 5.00","10.00","14.00","28.00"
"ROI_Low_High_2015","Low","Low","High","High","Low","Low","High","Low","High","Low","Low","High","Low","High","High","High","High","High","Low","Low","High","Low","High","Low","Low","Low","High","Low","High","High","High","High","High","Low","Low","High","High","Low","Low","Low","High","High","Low","High","Low","High","Low","Low","High","Low","High","Low"
